"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
-2.45057683197726,-2.42877833882271,-2.75059627425708,-3.26883126160233,-2.91182219053567,-3.05719425314258,-3.22268435189998,-3.42276991415717,-2.50246640428044,-3.30977952113465,-2.47823463056521,-2.68727916053998,-3.15995978747134,-2.32481851434844,-2.88005286422585,-2.18598485118242,-2.71756187355688,-4.06247944941868
-2.52928903152457,-2.50752621167023,-2.82881749107654,-3.34620438529214,-2.98977956065381,-3.13491372143906,-3.30013299514757,-3.49989111677487,-2.58109368638519,-3.38708563287346,-2.55690156804119,-2.7656039960082,-3.237511079659,-2.40373651776423,-2.95806222494292,-2.26513005630935,-2.79583715127334,-4.1385537654404
-2.60006765238685,-2.57834354847659,-2.89906325235681,-3.41552971796072,-3.05973897124393,-3.20461493910698,-3.36954028858119,-3.56894304154217,-2.65178014703412,-3.45633823801381,-2.62763106634366,-2.8359622137696,-3.30702977715672,-2.47473849589981,-3.02807806050939,-2.33637861462373,-2.86614158440773,-4.20646951265542
-2.65834798735153,-2.6366649907373,-2.95677781481883,-3.47226700007207,-3.11714949610941,-3.26175132335326,-3.42636459389475,-3.62539002827783,-2.70996262936313,-3.51299830046533,-2.68585924461542,-2.8937961787664,-3.36397236758383,-2.53325598415549,-3.08554849552975,-2.39515791347564,-2.92391844268437,-4.26171014402293
-2.70338218380987,-2.68174203993677,-3.00122221567053,-3.5156926245524,-3.16127694971136,-3.30559299612981,-3.46988093664452,-3.66851303123377,-2.75489481829308,-3.556343426484,-2.73083906977044,-2.93836505206965,-3.40761201791743,-2.57853740360269,-3.1297384031145,-2.44071226018371,-2.9684277844754,-4.3035755689014
-2.73709810667372,-2.71550192370009,-3.03433309099966,-3.54775837827505,-3.19406268163501,-3.33808555702618,-3.5020397545824,-3.70026833773501,-2.78850609574608,-3.58832660008019,-2.76449921530624,-2.97160361866862,-3.4398973321343,-2.61250694256378,-3.16258820406119,-2.47496178421842,-3.00160528009605,-4.33404077675336
-2.76206386527595,-2.7405121258715,-3.05868715893403,-3.57105584966649,-3.21808803624448,-3.36181452173041,-3.52543131198974,-3.72325195334272,-2.8133660599808,-3.61154058465482,-2.78940858417199,-2.99608677986202,-3.4634167746894,-2.63772910184697,-3.18667833114101,-2.5004670026777,-3.02602669978093,-4.35572012904437
-2.77943063284136,-2.75792320908645,-3.07544399642926,-3.58675913176612,-3.23451710653342,-3.37794805519789,-3.54122840930235,-3.73864228301353,-2.83062733768117,-3.62716062023342,-2.80671912430459,-3.01297233905382,-3.47934138906455,-2.65535153210848,-3.20317198746904,-2.51837167740069,-3.04285069517162,-4.36980994939228
-2.78771453408381,-2.76625070537397,-3.08312788550496,-3.59340659701782,-3.24187855813431,-3.38501877561947,-3.5479681642639,-3.74498188466891,-2.83880746439996,-3.63372619261265,-2.81494771241289,-3.02078285671833,-3.48620658756911,-2.66388693878696,-3.21059697489337,-2.52718473904186,-3.05060065010688,-4.37487018894557
-2.78297507313683,-2.76155354697795,-3.07780620138986,-3.58707921669226,-3.23624399608354,-3.37910210190886,-3.54173033746781,-3.73835576820376,-2.83396730560837,-3.62731934735237,-2.81015457824062,-3.01558404694186,-3.48009048519975,-2.65939152671079,-3.20502406497312,-2.52295875008906,-3.04534307314859,-4.36700264056032
-2.7604318378263,-2.73905077338854,-3.05470607882484,-3.56301716160351,-3.21284461072013,-3.35543288120342,-3.51775393891403,-3.71400797672097,-2.81132775440165,-3.60318128531003,-2.78756000533875,-2.99260145173891,-3.45623051413549,-2.6370817202864,-3.18168364889774,-2.50090664262219,-3.02230426806544,-4.34146743907486
-2.71697573799273,-2.69563277227499,-3.01072561445603,-3.51813094244021,-3.16858236077097,-3.31091655454021,-3.47294837386658,-3.66885270842742,-2.76778096360733,-3.55822349806795,-2.74405556607561,-2.94873165102794,-3.41153457710691,-2.59384541688094,-3.13747692437686,-2.4579129883221,-2.9783815401821,-4.29519410659653
-2.65357025199762,-2.63226252843918,-2.94683507965954,-3.45340256441083,-3.10443116807561,-3.24653033526062,-3.40829460267958,-3.60387545399743,-2.70429158646617,-3.49342891798162,-2.68060536503819,-2.88494348256438,-3.34698221426385,-2.5306432474468,-3.07337709393166,-2.39493527468122,-2.9145444129126,-4.2291826180484
-2.57641186892784,-2.55513606829019,-2.86923733150046,-3.37504588423134,-3.02659731175446,-3.16848358803885,-3.33000550259073,-3.5252933375285,-2.62705721343256,-3.41501227090276,-2.60340647835619,-2.80743845949375,-3.26878497150145,-2.45366903182309,-2.99558976237166,-2.31816437476382,-2.83699504215968,-4.14966367550264
-2.49607474122183,-2.47482711455148,-2.78851243671824,-3.29365118463811,-2.94566403680297,-3.08736242359843,-3.24867044663964,-3.44369967635876,-2.54665301984713,-3.33356464678318,-2.52303360368788,-2.72679540038149,-3.18753098536627,-2.37349444336709,-2.91469754842169,-2.23816922509098,-2.75631284345367,-4.06724320692925
-2.42466927898758,-2.40344568245984,-2.71677624015604,-3.221343698099,-2.87375010860892,-3.01528824068534,-3.17641383136091,-3.37122249149474,-2.47519035577726,-3.26121201985252,-2.45159765215148,-2.65512900310595,-3.11534351616189,-2.30222761412391,-2.84281864198058,-2.16705544279014,-2.68461306323247,-3.99406082142351
-2.37199614840188,-2.35079207983646,-2.66383434015016,-3.16793754245686,-2.82066377597658,-2.96207167794298,-3.12304901596682,-3.31767843144855,-2.42247074043658,-3.20776918112116,-2.39889974460321,-2.60224382510385,-3.06203489194222,-2.24966714287073,-2.78976076958185,-2.11461934428716,-2.63170075676444,-3.93994368398085
-2.34227887658473,-2.32108951341642,-2.63391467337819,-3.13766827118574,-2.7906353452132,-2.93194517829506,-3.09281087568385,-3.2873053122188,-2.39271846359588,-3.17747228590315,-2.3691638146656,-2.57236687244492,-3.03183906603491,-2.22003470838554,-2.75975377060074,-2.08508056784216,-2.60180337520168,-3.9091390127773
-2.332901049641,-2.31172128812243,-2.6244046959421,-3.12793002518075,-2.78105435209875,-2.92230015269824,-3.08309295615101,-3.27749926037905,-2.38331778069163,-3.16771600329154,-2.35977380520572,-2.56288478449389,-3.02214877498511,-2.21071227459721,-2.75018677101977,-2.07581928654717,-2.59230794853031,-3.89905118609855
-2.335663503631,-2.31448799904018,-2.62710856051128,-3.13053268601618,-2.78372673159822,-2.92494414315436,-3.08570462880478,-3.28007185924108,-2.38607010140505,-3.17031066752917,-2.36253085803109,-2.5656010139718,-3.02477269683137,-2.21349928735227,-2.75286535460526,-2.07863341149153,-2.5950182642361,-3.9014988590195
-2.33990814569762,-2.31873135331941,-2.63137092679649,-3.13482566801789,-2.78799862261075,-2.9292246222977,-3.08999488459013,-3.28437393546117,-2.39031780894675,-3.17460606862713,-2.36677713403471,-2.56985963967821,-3.0290592470439,-2.21773650000734,-2.75713536878449,-2.08286242228417,-2.59927867895132,-3.90583872729583
-2.33610333813463,-2.3149195547838,-2.62766233816436,-3.13128328200261,-2.78434174057861,-2.92561436239222,-3.08643769884627,-3.28088091895493,-2.38652964283583,-3.1710768150866,-2.36298119657624,-2.56613074467879,-3.02548194496864,-2.21389136062193,-2.75346829804394,-2.07897275769554,-2.59555949589006,-3.90255087138542
-2.31852920922272,-2.29733261507565,-2.61026452822613,-3.11419003453009,-2.76703868179342,-2.90839673757987,-3.06931733121215,-3.26387813997013,-2.36898600900138,-3.15400763257147,-2.34542332192646,-2.54869572379043,-3.00832471462076,-2.19624332457476,-2.73614656868538,-2.06124313023944,-2.57814227190458,-3.88592404446513
-2.28637537582517,-2.2651600763278,-2.57836814238363,-3.08273834763582,-2.73528064437807,-2.87676344435378,-3.03782604552059,-3.23255854828083,-2.33687670219658,-3.12259108349766,-2.31329322176624,-2.5167450053487,-2.97677960479823,-2.16398157759951,-2.70436126991883,-2.02886224969448,-2.54621753914687,-3.85515338938654
-2.24334715862272,-2.22210722624415,-2.53567895518791,-3.04063477985833,-2.69277364678668,-2.83442072108738,-2.99567033049895,-3.19062893530446,-2.29390712160086,-3.08053378835038,-2.27029625861709,-2.47398426811833,-2.93455300933852,-2.12081125012931,-2.66181837213768,-1.98553503646581,-2.50349102219343,-3.81394666532162
-2.19631839927647,-2.17504791488041,-2.48907069276229,-2.99475285774814,-2.64639135305431,-2.7882421758328,-2.94972373046896,-3.14496276830958,-2.24695108889259,-3.0347092579109,-2.22330626348908,-2.42728726260613,-2.88851849671863,-2.07360623225493,-2.61539155161136,-1.93813543410919,-2.45683645988916,-3.76917709318616
-2.15358016658714,-2.13227326019697,-2.44683374730786,-2.95338180479009,-2.60442379178763,-2.74651750935567,-2.90827557298532,-3.10384892362076,-2.20429955585186,-2.99340662331813,-2.18061424280945,-2.38494452380506,-2.84696553594883,-2.03065787638547,-2.57337090859231,-1.89495510812942,-2.41454431893387,-3.72913210664079
-2.12304017963152,-2.1016910703691,-2.4168746116113,-2.92442599555331,-2.57477679678352,-2.71715196126366,-2.87923042123661,-3.07519114660308,-2.17386002946364,-2.96453009177058,-2.15012780260737,-2.35486280330218,-2.81779894659613,-1.99987441561836,-2.54366240673037,-1.86390285908833,-2.38452122713802,-3.70171283632177
-2.11059634134267,-2.0891993763264,-2.40508942694956,-2.91377852833921,-2.56334556263157,-2.70603987254972,-2.86848164448995,-3.06488163165996,-2.16153010797548,-2.95397252112938,-2.13774468341465,-2.3429386141603,-2.80691246623414,-1.98715449131517,-2.53216142715843,-1.85087814355189,-2.37266351975017,-3.69280772038191
-2.11892507398461,-2.09747476597806,-2.41415233576042,-2.92410960755501,-2.57280300662536,-2.71585305583554,-2.87869979781963,-3.07558941342984,-2.16998581934623,-2.96440380463887,-2.1461410973257,-2.35184657995939,-2.81697712657663,-1.99517548136835,-2.54154112858293,-1.85855939439963,-2.38164559023414,-3.70508093235274
-2.14697725559221,-2.12546831920145,-2.44301143805785,-2.95436253463361,-2.60209573591241,-2.74553677220046,-2.90882860995446,-3.10625636795536,-2.19817756114087,-2.99476686457279,-2.17426766627882,-2.38053538699632,-2.84693723714861,-2.02288942826808,-2.5707484123185,-1.88589993964778,-2.41041584448493,-3.73746842490593
-2.19039850826506,-2.16882589449,-2.48730910237941,-3.00017405811119,-2.64686437061518,-2.79073006527902,-2.95450532987094,-3.15251757438434,-2.2417503927423,-3.04069800540375,-2.2177697124385,-2.42464809045133,-2.89243072714337,-2.06594331790055,-2.61542424301017,-1.92854827076475,-2.45461700928179,-3.78559833985671
-2.24283216834949,-2.22119109730286,-2.54068496118773,-3.05517741259128,-2.70074655278516,-2.845068782435,-3.00936376187834,-3.20800436687397,-2.29434700989522,-3.09582995620941,-2.27029023070231,-2.47782510446716,-2.94709217523495,-2.11798203915871,-2.669206654917,-1.98015099061155,-2.50788912491284,-3.84309411384171
-2.29772018415112,-2.27600617576764,-2.59657683624559,-3.11280329190231,-2.75717788664333,-2.90198652840544,-3.06683523452126,-3.2661453219417,-2.34940864720306,-3.15359284760554,-2.32527078896356,-2.53350512168608,-3.00435377269739,-2.17244927005974,-2.72553168922325,-2.03415368675848,-2.56367046750433,-3.90337552465254
-2.34996600367189,-2.32817490623978,-2.64988365632318,-3.16794281857371,-2.81105487239299,-2.95637761363546,-3.12181156544601,-3.32182924331911,-2.40183797104837,-3.20887718531263,-2.37761441861115,-2.58658802463216,-3.05910828200525,-2.22425035291939,-2.77929632467772,-2.08546379279074,-2.61686046342788,-3.96132173999316
-2.39681193577154,-2.37493995212967,-2.69784285048961,-3.21782499262671,-2.85961231677751,-3.0054744804042,-3.17152250524939,-3.37228262722837,-2.44887644631145,-3.25891130333197,-2.42456297865313,-2.63431227222198,-3.10858647396502,-2.27062964204573,-2.82773588474914,-2.1313279211341,-2.66469707905433,-4.01414885126471
-2.43755895749006,-2.41560266874546,-2.73975018956223,-3.26173659197245,-2.90214319286883,-3.04856757914937,-3.21525563262758,-3.41678958029075,-2.48982414959508,-3.30298126900155,-2.46541696618505,-2.67597473401166,-3.15207701572915,-2.31089029675663,-2.87014389380103,-2.17105164028016,-2.70647665844537,-4.06112986424038
-2.47224372047402,-2.45020010710776,-2.77563682847884,-3.29969927687466,-2.93867570175647,-3.08568244757345,-3.25303345330995,-3.45536894243296,-2.52471678186789,-3.34110799236488,-2.5002125261301,-2.71160772498291,-3.18960356221475,-2.34507127273886,-2.90654913497429,-2.20467644951155,-2.74223096176784,-4.10227189861635
-2.49989875428896,-2.47776521453222,-2.80452954717982,-3.33072989572765,-2.96823353361912,-3.11583998991944,-3.28387370005824,-3.48703461194199,-2.55258587827456,-3.37230753707663,-2.52798165801493,-2.74023923849639,-3.22018504824811,-2.37220750961237,-2.93597590728055,-2.23123994908088,-2.77098740203914,-4.13657659317399
-2.51731508032409,-2.49508944570206,-2.82321340349442,-3.35160320527683,-2.98759854155897,-3.13581916969343,-3.30455204689132,-3.50855828568695,-2.57022142878255,-3.39335384594364,-2.5455148334679,-2.75865559095112,-3.24059839463963,-2.38909252849528,-2.95520669530869,-2.24753841973699,-2.78953169372141,-4.16080292911926
-2.51911203293069,-2.49679258088827,-2.82630159444225,-3.35692180129556,-2.99138062448633,-3.14022691200991,-3.30967203358432,-3.51453941040337,-2.57224170626689,-3.39884867708338,-2.54743082106003,-2.76147127460987,-3.24544842428614,-2.39034823630715,-2.95885204785652,-2.24819660844286,-2.79247770960072,-4.16953726700382
-2.49938035743321,-2.47696582097478,-2.80787859534089,-3.34075932868017,-2.97366088831177,-3.12314128469691,-3.29330826944254,-3.49904841387472,-2.55273637162906,-3.38286481962808,-2.5278197881046,-2.74277208803358,-3.22881105735283,-2.37006800655383,-2.94099373477126,-2.22731079014304,-2.77391061536963,-4.1568366655336
-2.45440485553719,-2.43189442983191,-2.76422284697813,-3.29938324076345,-2.93071435556199,-3.08083422814842,-3.25172918619104,-3.45834948567495,-2.50798912642823,-3.34166885873842,-2.48296594991522,-2.69883781443956,-3.18695605543119,-2.32453930722912,-2.89790745214285,-2.18117137633894,-2.7301095522009,-4.11895175136241
-2.38534107110051,-2.36273441702511,-2.69648348353376,-3.23393160004455,-2.86368671595258,-3.0144483263209,-3.18607383222116,-3.39357739952565,-2.43915440594261,-3.27639798208637,-2.41402425946276,-2.63081894072765,-3.12102380697331,-2.25492036891789,-2.8307395684134,-2.11093956368684,-2.66222436002815,-4.05700363132356
-2.2995517267241,-2.27684897133659,-2.61201681141084,-3.15174962998408,-2.77993082791881,-2.93133332873136,-3.10368841788861,-3.31207408676461,-2.35359382306581,-3.19439653741553,-2.32835684786013,-2.54607312739692,-3.03836186375865,-2.16857660368092,-2.7468436214351,-2.02398373333593,-2.57761205172618,-3.978320555965
-2.20975503326307,-2.18695676722317,-2.52353466076978,-3.0655381391259,-2.69215509273211,-2.84419454493578,-3.01727473317142,-3.22653708202938,-2.2640244850861,-3.10836446239837,-2.23868133774733,-2.45731355121108,-2.95167334976647,-2.07822889695144,-2.65892868813685,-1.93302772337884,-2.48898516001793,-3.89558645483511
-2.1310583461684,-2.10816561814355,-2.44613808335875,-2.99038729059277,-2.61545717462602,-2.76812658475806,-2.94192391078419,-3.15205331404061,-2.18555265720361,-3.03339105979455,-2.16010450345786,-2.37964259427298,-2.876050715616,-1.99898724648603,-2.58209310025688,-1.8531844486036,-2.41144543073675,-3.82387481572972
-2.07692629168089,-2.05394059979995,-2.39328551934144,-2.93974483910213,-2.56329218945979,-2.71658156664238,-2.89108465694386,-3.10206736346684,-2.13164189575218,-2.98292324001258,-2.10609040095856,-2.32652000227686,-2.82494396083698,-1.94431887152632,-2.52979262870367,-1.79792399085215,-2.35845198518002,-3.77661702919705
-2.05564632982629,-2.03256961026636,-2.37325839974926,-2.92188180157438,-2.54393832837439,-2.69783476042791,-2.87302891590891,-3.08484715377811,-2.11057861801866,-2.96523119710347,-2.08492593448217,-2.30622847863341,-2.8066262901597,-1.92251375925486,-2.51030610303378,-1.77553912721744,-2.33828691821684,-3.76206816352311
-2.06860499348616,-2.0454396063011,-2.38743742351633,-2.93816879974437,-2.55877315522867,-2.71326090318012,-2.88912820675153,-3.10176031333653,-2.12374834787991,-2.98168475655367,-2.09799709909796,-2.32014995349266,-2.82247044235001,-1.93496088795281,-2.52501170486795,-1.78742153563335,-2.3523315711429,-3.78158340777008
-2.11081778821677,-2.08756650053812,-2.43083249346176,-2.98360605861041,-2.60280356201545,-2.75786417212957,-2.93438361624418,-3.14780419240069,-2.16616562187617,-3.02728337866992,-2.1403188838644,-2.36329551209425,-2.86747867553528,-1.97667811166022,-2.56891691947785,-1.82859166280029,-2.39559646368086,-3.83014816588953
-2.17318168002146,-2.14984764678397,-2.49433523813294,-3.0490759871293,-2.66691830901392,-2.82253074133312,-2.99967837431414,-3.21385846130231,-2.2287264828763,-3.09290874392449,-2.20278776274248,-2.42655790942025,-2.93253533553581,-2.03856463366705,-2.63291107233062,-1.88995118191004,-2.45897381207224,-3.89863072754583
-2.24536885697135,-2.22195559933479,-2.56761280513207,-3.1242370263097,-2.74078183515442,-2.89692260740153,-3.07467169726002,-3.28957897480765,-2.30110224718195,-3.16821860537583,-2.27507545913916,-2.4996053568304,-3.00730069245263,-2.11029475484378,-2.70665913609635,-1.96117672630446,-2.53213131891283,-3.97667620008169
-2.31833328978039,-2.29484467143751,-2.64161445078505,-3.20003028913578,-2.8153408633219,-2.97198420890006,-3.15030542320046,-3.36590442696918,-2.37424607013468,-3.24415343256321,-2.34813550916458,-2.57338810559094,-3.08271757003364,-2.18282442202136,-2.78110833287078,-2.03322642439232,-2.60601875961816,-4.05521322540434
-2.3858396231258,-2.36227982470204,-2.710100457726,-3.27020852351881,-2.88435333205444,-3.04147137077309,-3.22033297098596,-3.43658532755309,-2.44192184197875,-3.3144653780429,-2.41573215537365,-2.64166735891624,-3.15254029909441,-2.24992010830248,-2.85001706309258,-2.09986876780692,-2.67439689711617,-4.12798301241423
-2.44489558829553,-2.42126908005939,-2.77007457079541,-3.33176858835706,-2.94482084393587,-3.10238376400268,-3.28175181268248,-3.49861649002904,-2.50113660452995,-3.37615075662149,-2.47487276155695,-2.70144770296011,-3.21376718514082,-2.30859121596324,-2.91038735147408,-2.15811500354848,-2.73426991518524,-4.19197187457039
-2.49527533194552,-2.47158684505923,-2.82130734588763,-3.3844748370859,-2.99651202523952,-3.15448827498684,-3.33432685403143,-3.55176042542848,-2.55166388340754,-3.42897343164797,-2.52533114334998,-2.75250045142332,-3.26616388462881,-2.35861339678916,-2.96198820451755,-2.20774244502344,-2.78540876508962,-4.24693466658567
-2.53846908349267,-2.51472358004057,-2.86528583416636,-3.42980883095145,-3.04091221918381,-3.1992687069464,-3.37954014513578,-3.5974970642498,-2.59499335833668,-3.47441453058346,-2.56859723717702,-2.79631332621883,-3.31121311213347,-2.4014782124167,-3.00630530198948,-2.25024412460139,-2.82930084794263,-4.29434454220142
-2.57645322766234,-2.55265586969931,-2.90398366810071,-3.46973944834592,-3.07999357921691,-3.23869587974537,-3.41936098772075,-3.6377938727147,-2.63310093802895,-3.51444255617751,-2.60664717404205,-2.83486054066116,-3.35088474478962,-2.43916320122687,-3.0453110887769,-2.28759885426689,-2.86792009925751,-4.33616309920436
-2.61065347334859,-2.58680959121234,-2.93882424045554,-3.50568608129628,-3.11517825345087,-3.27419081923363,-3.45520913006419,-3.67406905445445,-2.66741193079451,-3.55047658433936,-2.64090644932283,-2.86956597631892,-3.38659901510439,-2.47309504295915,-3.08042795824886,-2.3212343855456,-2.90269016682244,-4.37380360271283
-2.64135068452267,-2.61746574465284,-2.970086541989,-3.53792448488837,-3.14674422600737,-3.30603060188217,-3.48736061537662,-3.70659740341753,-2.69820687662484,-3.58279211448871,-2.67165575430531,-2.90070901927941,-3.41863235791784,-2.50355538677435,-3.11193409288324,-2.35143323442562,-2.93389024765039,-4.40753685255977
-2.66758972882676,-2.64366930132933,-2.9968140135511,-3.56549563541991,-3.17373417099989,-3.33325721046352,-3.51485663941502,-3.73441916382087,-2.72453039639268,-3.61042992818705,-2.69793982510044,-2.92733341150771,-3.446026267284,-2.52958969837918,-3.13887231787782,-2.37724152686014,-2.96056393969196,-4.43640005071746
-2.68749218852481,-2.66354191471354,-3.01712725735106,-3.5865184422143,-3.19426816397103,-3.35399024564248,-3.53581626224802,-3.75565274212613,-2.74450390285755,-3.63150880099466,-2.71788015362415,-2.94755996204708,-3.46690000816992,-2.54931997084439,-3.15936281255406,-2.39678170943916,-2.98083195306778,-4.45850951394846
-2.69880958137025,-2.67483514150729,-3.02877725508339,-3.59874296101114,-3.20609689854535,-3.36598014130048,-3.54798962206808,-3.76804791902343,-2.75587882105933,-3.64377871548694,-2.72922820821237,-2.9591397657237,-3.47900383084098,-2.56049794662174,-3.17115632730028,-2.4078057726751,-2.99244532849649,-4.47161387994365
-2.6995591717555,-2.67556625320164,-3.02978117343972,-3.60018618973973,-3.20723748891154,-3.36724396428604,-3.54939373183216,-3.76962164231224,-2.7566723984927,-3.64525665625849,-2.73000124425083,-2.9600900098483,-3.48035476868031,-2.56114093105664,-3.17226998665079,-2.4083310671243,-2.9934212434273,-4.47372988818222
