"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149"
-0.926939754589512,-2.01832832574605,-2.52421144711158,0.052250709687437,2.77971306962042,2.06482637011824,3.009787609285,-2.08617732283496,3.37579620953238,-0.545800080974699,1.45660048747641,0.135958010820608,2.7521745393934,-0.722024731911816,0.534312790443012,0.478256363577649,0.233713857017867,0.425475287620079,-0.681730805206369,-0.697850952996105,-0.396359257407808,0.30969360673186,0.323197074174238,-0.166699359051295,0.559599934050803,-0.104239773324141,0.0604891682117652,-0.221233214110993,0,0.240259996282446,0.287708024668045,0,-0.121688134609651,0,-0.248170555085304,-0.336290777336961,0,0.350444051777795,-0.45066429417324,0,0,-0.315118893980957,0,-0.301098719100153,-0.375723038956288,0,-0.19632205276101,-0.29801559114442,-0.354621352289358,0,0,0.313524782754286,0,0,-0.405516931112879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368539192367268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250175245762594,0,0,0,0,0,0,0,0,0,0.258828411143887,0,0,0.435814204174545,-0.248827892111957,0,-0.408814433051192,0,-0.297620623792367,0,0,0.365313516002349,-0.289433911225474,0,0.264588909430123,0,-0.106140042839251,0.194931348949476,0.17223922959368,0,0.561399591011489,0.240388686262943,0,-0.360366766597497,-0.0662290016534432,-0.12792915391449,-0.0527448666106412,0.206262562137509,-0.160226493827261,0.027854225397253,0.451815251819858,-0.918292532970955,0.00270013467688947,-0.23975699039822,0.0912814874973357,-0.489864423793257,-0.372657414262702,0.444330827667102,-0.893990361219731,1.09600985563937,0.731824406860177,-3.73742139966266,2.95790016770529,0.814958006122809,2.67253603041927,0.886076874300124,-2.95545524144487,2.11353425997065,2.06575410538896,3.20536358241057,2.34836110365225,-3.36064162473902,-2.138666402445
-0.933250677011928,-1.96289488492346,-2.44074910665955,-0.0288224443407136,1.33489707700056,1.0691033278522,1.17431938055548,-0.715123597201442,-0.0659099740006117,0.227267230018546,-0.229145641597242,-0.379619520844871,-3.98602380096983,2.20224079110475,-2.01339388230858,-0.400212690486544,-1.36266419486074,-0.353683475828719,2.29978838336218,1.135769562507,0.0579742985835587,-0.259166468493728,-0.350784561472669,0.979596255687585,-1.11510843965717,0.0689661494694325,0.354450633272036,1.13310979833381,0.252863711668687,-0.49610319551823,-0.233189751434067,0.497360432726005,-0.208984708494998,0.639573024366375,0.6703470755392,-0.060239245592547,-0.0704067600670807,-0.211922391216151,0.030816859088029,0.182680628453149,-0.108206116782292,0.445256284604876,-0.00663657039975027,0.401694158094783,0.288498463101506,0.291222057958995,0.332701914690021,0.332931242984142,0.574010035842903,-0.0768857193120442,-0.361281433298264,-0.576655383300101,-0.123375441792259,0.0405700295673422,0.175250582581823,0.220941165371411,0.192771060804134,0.0759670258950407,-0.0916527973158501,0.0395470562336703,0.258088234013583,0.273055093918836,0.110379376690307,-0.106683727901721,0.113185947138753,0.00833031553891509,0.0329534327915767,0.282580571802584,-0.0346290902783062,0.0702735580458856,-0.206857230373992,0.290582319879129,-0.14390552542191,0.108941181512363,0.140446435420047,-0.204854758879547,-0.209871630103757,-0.0937885100454682,-0.134473075545453,-0.122786704876339,-0.502779810193164,-0.0902966338898422,0.279925234503075,0.189442648445164,0.164616778085736,-0.253444387469752,0.287690379181945,-0.320313821844551,-0.118434568799447,0.104257530527585,-0.15204273938877,0.259359803391796,-0.294743465356358,-0.198182536126878,0.259088521408141,0.364913565837934,-0.253669405931379,-0.191224538604282,-0.581869531860457,-0.752024268569567,0.586064234322676,0.179115129006247,0.570122515142171,-0.242006761771195,0.369176003115646,-0.238935938755845,0.00154910925107383,0.14720979599753,0.49448224010755,-0.239630961887735,0.0285115434276639,-0.133829206061663,0.357470190527933,-0.197546580169801,-0.615674525424831,0.072618080343126,-0.910034344655244,-0.491739145325215,0.0170163054710915,0.328819601854488,-0.297439053188627,0.253847937799723,0.00948277465924155,-0.149645693421507,0.38335264438757,0.0403508619333568,-1.03975868758301,0.547153422205594,-0.282189104956229,0.699404033684805,-0.0650918091630886,0.122997178744583,0.555506937033368,0.176882006831729,0.176520672761349,0.863197444153701,0.395742413364292,7.57741514745086,-1.1127671459212,0.111591310897707,-0.335078141137721,-0.0691651309439491,-0.672378379629001,1.3034090472016,1.39781903814935,2.30820770515753,1.81312442155504,-2.86428517136593,-1.90937448148394
-0.939006824759186,-1.9087148257391,-2.35595744756647,-0.100982819409177,0.237970942171448,0.281497749729755,-0.147859277299279,0.328916255084406,-1.82235731098401,0.672431099248051,-2.09147971740674,-0.944322988916653,-1.58586088563442,-2.30479426724693,3.12848350521562,-2.16527445070219,1.89800227960601,0.190027359574712,-2.6310373796954,-0.0672590436453252,0.633842491761733,-0.945358022812343,-0.64818649608745,-0.944000643568289,-0.196963501063733,0.0907171856929039,-0.754363280061137,-0.583527388800592,-0.219130975177556,0.151627931892927,-0.261344996796064,-0.666394069174198,0.737324472447439,-0.498052563120561,-0.224252112578182,0.853637868853152,0.2555296239825,-0.697966678192307,1.18501543743385,-0.338932617419365,-0.596309890333435,-0.152547331609016,0.546576506342,0.57956382280642,0.178768644540996,-0.0533871671711021,-0.42624225219497,-0.465176946261823,0.0266057158569767,0.026168930985834,0.342432394252301,0.12290625241079,0.243753332535206,0.209240341988748,0.968715590372098,-0.0976240185602267,-0.428379217608832,-0.216799785947612,0.159449361240613,-0.199596024145183,-0.163397942996994,-0.39309795607892,-0.334697443566691,-0.052844624957888,0.0446121176352006,0.23984718841229,-0.0381611434128085,-0.296456991308038,-0.161386651097736,-0.124473414692878,0.155113618341444,0.828519276425921,0.28817439302549,-0.154867973970904,0.0447754354815541,0.305625272301009,0.0954462574203127,0.397771326670286,0.363862215867852,0.664323236983319,0.437006146354475,0.164991196072814,-0.258597072921499,-0.365815464572612,-0.367762753657074,0.146992648189144,0.36102790930918,0.118704424422628,0.545341613899204,0.356882824411369,0.514782998971349,-0.629735692921832,0.534251859962876,0.128490877107725,-0.266561756277439,0.0139993588345823,-0.311849301968268,0.524347398925527,0.47037850199837,0.217542952257079,-0.2742395433231,-0.482098659070523,-0.0327432764136354,0.255344390280372,0.54696401198382,0.450434904260073,-0.388014934588999,-1.10831896211466,0.105585991539466,0.448662342184356,-0.689556694307708,0.1246492995379,-0.213797793582506,-0.69593427846595,0.824030044668858,-0.545102298502171,-0.00757336092176571,0.620734408720388,0.165621371211907,0.0803371352601825,0.67929964244034,0.306251025909505,0.490179913437313,-0.905641879103726,0.38384941169594,0.404448951373675,0.804607247127704,0.837722324372208,0.243096807782783,-1.1795689438057,-0.773029307892556,1.11293313336749,1.23893480486931,-1.20941063910496,4.71224132153663,-2.82311904327798,-3.36565420795609,-1.41734675774371,-2.39412564570852,-0.38088490875233,-1.65161823472295,-0.502069762362992,0.736071488414012,0.62073111392696,0.810064288015649,1.51761383737137,1.33374823625322,-2.39670508651117,-1.68583106654599
-0.944215314615198,-1.85577000309625,-2.2699444360628,-0.164327093081223,-0.557215797669144,-0.317083028355494,-1.03054507945625,1.03324595609383,-2.38454097902698,0.21672958423009,-1.32123589573483,3.10626083462552,0.673374011522829,-1.6679728651375,-2.65890689481041,3.14931879128679,-0.0402126161369678,-0.936113525097578,1.19953513522752,1.05265822132367,0.967780912018296,0.302832095831782,0.475973644025946,-1.04234904108936,0.884011648703736,-0.0833231985481693,0.0119208174093494,-1.31573002787098,-0.865200816307257,0.0305849899889892,-0.313496980619894,-0.340892947180083,-0.570515188609853,-0.656137731508473,-0.566698572797881,0.481050963522979,0.070535901345998,-0.0445472931556974,0.154465270088411,-0.105205414537521,0.871153152044519,0.642682541384403,-0.903434344372576,-0.449429281327714,0.741610622504264,-0.459161734276533,0.893602668858629,0.98962394983756,-0.463396047459663,0.205475464243717,0.78533347137743,-0.119545606955047,-0.0954371097152873,-0.327928271353899,-0.384001030235534,-0.609110808499221,0.314783876415446,0.0372954395355009,-0.43836141387917,0.14079068497208,0.0159985690719021,-0.350532857186786,0.501512791799756,0.0695448328331054,-0.16864682745314,0.00876978890314782,-0.218617114252712,-0.319355866961838,0.369432146599097,0.180264197557176,0.375808450909757,-0.132731116946352,-0.00163390119844453,-0.366938214824314,-0.53254857813385,-0.0555100739617763,0.161106507137689,-0.709045678819208,-0.387403211163251,-0.559946334339375,0.507500579351063,-0.0322284063543477,-0.511333182484503,0.229365853318538,0.513131828981529,0.463737817604452,-0.102625090379069,0.720298131319482,-0.322650284377251,-0.674308397935026,-0.201030493331795,0.203830286347562,0.41064872089258,0.327807593844349,-0.249144619530431,-1.01864314369357,0.162682288718131,-0.295338565744695,1.00295550524656,0.163154964503463,-0.12043076559869,0.0779399782886745,0.295994822360545,0.231235263497228,-0.410905188003163,0.0948026373936904,0.386786761307899,-0.102888870219153,-0.377105206258793,0.0914801958245272,-0.192325825628407,0.450861012799245,-0.209485392333068,0.560472810363958,-0.680517696801478,0.45732451953846,0.0115585879591096,-0.538293673661966,-0.284000706732517,0.173704156854895,0.080616074191676,-0.641171339845611,-0.339563088687864,0.772256261245386,-0.998711806344148,-1.03134271482266,-0.138251652754338,0.904105764290334,0.333119774045052,0.854081356604625,0.177826382918053,-0.334497805760133,-1.99139775242549,1.285415366287,-3.09372487687624,-4.57207772627305,3.18804795538968,-1.66892071914681,-2.20950329838874,-0.701293885292153,-1.87371913889914,-0.599503579088338,1.47463109368013,0.0591788423655312,0.301518381583889,0.828833694368938,0.90733435454007,-1.95771585167821,-1.46830028669597
-0.94888516844243,-1.80404225562236,-2.18281832930868,-0.218966274786963,-1.09404147199249,-0.745757371109305,-1.54457995415098,1.41299409857598,-2.1597913233368,0.329996383707414,-0.665025076782258,0.377468776170591,1.16310922306031,5.05158008878207,0.623533719842839,0.0169811516484345,-0.841777625656455,-0.550043237044968,-2.05526610437631,-2.43624690467584,-1.49049462416137,-0.332821671011701,0.229379495540722,0.857895957660036,0.567947922609906,0.023001952597035,-0.15138597171679,0.32736314637825,1.24629363273701,0.2389095279632,0.783821357844454,0.00231548310338547,0.531909704418482,-0.0137291187560611,0.399964100179169,-0.712630599616308,-0.797885361567772,0.530725129890967,-0.756247297292324,0.290301721652846,0.674284137402942,-0.406722872705468,-0.188712176981552,-1.0068913081641,-0.583453104864412,-0.310164459909443,-0.217647614448302,0.0466827853732144,0.235758013040745,-0.413124392120594,-0.706889601355547,0.510555801712107,0.119982767555182,-0.419050286454628,0.113420548341096,0.530626604468249,0.000128599641744299,-0.128429341202932,0.856949706478764,0.00902137698504062,-0.56728795298681,0.122974718534472,-0.149162782642997,0.272057509586056,-0.371729243107331,-0.654350438868891,0.447986977752092,0.267595570442349,0.44074112577871,-0.250769122371172,-0.242907735085592,-0.75020871674838,0.136104308202887,0.82958276202639,-0.058335755412176,0.456043809140452,0.0894587924937785,0.500910471692699,0.22323317039563,-0.544245430639244,0.141154256132452,0.0376566716320119,0.362368873064851,-0.52723871256546,-0.85961967354026,0.0684517908353567,-0.258907106880979,0.111629592915836,-0.539629514598128,-0.387650519067064,-0.169409719614082,0.181875638971373,-0.699647634901292,0.0601506494846219,-0.0567514382010332,0.0335891672723485,-0.264868917409049,-0.0573461728316291,-0.0733689208139858,-0.206926817371864,0.293287871663905,0.165119727809987,-0.388798131976186,-0.222821308561794,-0.380845478240635,0.0822226330420461,0.458712958650846,0.0360883153245971,0.0130344946490939,-0.419050236523164,0.303737811650634,-0.526877441365818,-0.352809244662916,0.396275367050192,0.0698936547557445,-0.285378907366324,0.982151932250339,0.0368706716088186,0.247829939940301,-0.0533610397361419,-0.223134840613937,-0.0210137935609895,-0.14130239843929,1.14860413661293,0.0830065934212829,0.111528758269483,0.304065689121141,-0.774925581521003,0.383477166897602,0.602216421803772,1.66709370393546,-0.951053703210773,0.186310334247865,-1.78816853701302,-4.15457819514056,2.90775994751823,-4.48990021253228,-1.28557302481923,-1.12477476098301,-0.775449520295757,-1.45860842359441,-0.501278947969871,1.71905488165296,-0.388193670665776,-0.129426507030615,0.236933024007975,0.531001266110603,-1.54708219481523,-1.25704598488629
-0.953027275739953,-1.75351352536064,-2.09468767045245,-0.265026415923691,-1.41304574874727,-1.0236508157816,-1.7572482221559,1.50407993268679,-1.47767715642151,-0.193351729196845,1.60742683008486,-3.89319327853217,3.34916374085362,0.911917780555208,1.06906320669589,-1.11878213523702,0.529023449543667,-0.732382272351393,2.86277008420156,1.53609519860374,1.01551471055682,1.89242623243195,0.246001669041954,-0.274239842746667,-0.0161573851731939,0.68367278655264,0.576815878912728,0.101258967317599,-0.370674254585401,-0.00990686563340634,-0.296244197045849,0.9456996755957,0.35705442360419,-0.792536281651292,-0.550161485062138,-0.19487991408865,-0.205742956676698,0.183144267704317,0.304796858504264,0.268991137651306,-0.099444658778692,-0.681206758868377,0.740475625667312,0.53695207524929,0.240330659628137,0.0891823186702127,-0.590083652606042,0.178335373158831,0.536311469920282,0.44675641811517,0.141843124254084,-0.00459808874650402,-0.484570705852983,0.541519775391216,-0.396185670745513,-0.474925684159344,-0.174651570079812,0.398314681811164,-0.286346491939158,0.374569245257293,-0.357824378039438,0.867690383445742,-0.467159334525979,0.048596635317208,0.0277465442819731,-0.10450433904105,0.169036370671456,0.427573475769833,-1.06372712536986,0.103735168992274,0.0948235365911229,-0.104238600036735,-0.356009514206553,-0.397179851935456,0.247682491325197,-0.168137321213645,0.657774891133966,-0.150041211395573,-0.135505720657931,-0.354849182846829,0.0269327161346869,-0.32005374261068,-0.552054152320546,0.550794774135712,0.283725097946108,-0.223272280760731,-0.268364153065599,-0.205411988578052,-0.0792808942291782,0.41663082743022,-0.639678807122774,-0.204505379335931,-0.130631231354812,-0.0726597776847359,0.500546670218456,0.0932573314922724,0.207973018372456,-0.0643374774240194,-0.720474928553765,-0.365770424058888,0.0730603773245434,0.406351482169773,0.325429448457797,0.436945092633868,-0.146363810579722,-0.373786239227555,-0.296908744531498,-0.160040381047953,0.189784584669965,0.745624755353103,0.527567966235423,0.304442165824099,0.711602245649888,0.341531002903244,0.692670941228957,1.03351429533048,-0.597942397094203,-0.6265404843418,-0.692970193603257,0.507026676760081,-0.150524675151689,-0.693862641547291,0.0596498879085518,-1.65403710382168,0.550961888786916,-0.668091695668566,-1.44143226181986,0.56305384131628,0.0443208487003158,0.298621862399373,1.45342514249029,0.731726419320241,0.490344192756977,-2.21771818102799,2.78960299804168,3.43301045048025,4.53560388651509,-1.39612586942058,0.123960847719622,-0.62050462953634,-0.75236464781369,-0.309607300143483,1.61791258650586,-0.728921739420701,-0.484990954876775,-0.263192099825353,0.20189242304939,-1.16451871402383,-1.05233030254543
-0.956654347071221,-1.70416597112997,-2.00566128668794,-0.302649296243498,-1.55187422859551,-1.16983174447839,-1.73171036076308,1.35712322279401,-0.595789401211972,-0.463585363923714,1.08787776633396,-0.567800903244095,-1.26895888508605,-4.41684270730811,0.939299639591167,0.804196315335662,-1.91884313447399,3.07329612918136,0.71455443791891,-2.24129650154546,-0.974201326605392,1.41860545525116,0.570615857958388,2.11148860012482,-0.823896966750934,-0.215959108242759,-0.313420843710774,0.0890542034406286,-0.039112657005897,-0.428577854413248,-0.366025171668586,0.14020619219852,-0.719406361623954,1.26572298521494,0.19618164565927,-0.511394275559758,1.24066645410916,-0.115174561270401,-0.758832955118801,0.161383751971315,1.02272943595351,0.499752131312049,-0.542187691218682,0.0499452556249446,-1.05884925235176,0.873899695538957,-0.24480666301168,-0.152950840523389,-0.312371637869763,0.198782844813907,-0.621173727528379,-0.390408953491808,0.714955855793454,-0.104051532224184,-0.538426591589063,0.316939660002973,-0.0482717195264329,-0.00795094105540081,0.2812694872145,-0.171858779672129,0.196264880828888,-0.237119595380723,0.488644515272221,0.122261991903667,0.641654587008686,0.0791731382213026,-0.148010771866655,-0.72800781069058,-0.0664080003980028,0.131891934230835,0.0818682489632554,-0.847550872992787,-0.352639031028152,0.26630635065847,0.321645557395389,-0.863011328853971,-0.777405175296781,-0.291109871869586,0.0383681046179516,1.01615598473363,-0.495233330425375,0.839237131700335,1.1799477813396,0.42462300142945,0.150354093615396,-0.442715108688929,-0.227419716571805,-0.865459607169911,0.384977776425097,-0.584194882890484,0.768875555042373,0.657268894661082,-0.591251005224974,-0.261569812326837,-0.35818352105814,0.82153025418817,0.408567973034881,-0.0963924902331581,-0.00983115799421416,-0.0344072625345386,-0.71196960476947,0.116967380563133,-0.304935782093374,-0.784455760104742,-0.170256634742501,-1.17370816478785,0.0329148974274888,1.09918079786631,0.299274300491626,-1.06473491878184,-0.333646105087957,-0.906496123784925,0.152239209140778,0.112844967279501,-0.445161255678005,0.625562539502551,-0.289069633383264,0.541517423057014,0.607445274972354,-0.563607070970269,-0.167719264020687,2.45945042506772,-0.97217501677262,0.666095027276199,-0.776338792884126,1.80991178897347,0.517413112554858,-1.25752338718039,-1.55211137241362,-0.131480988193165,-2.58835877198251,2.67545054183277,-2.92682254085574,1.82422677311056,0.3342362270566,1.81745961720544,-0.435158650154933,-0.0125706699520493,1.11037747716425,-0.252841366210607,0.00543932123801288,-0.0945073503356413,1.29442548641979,-0.971084520807169,-0.767980595748623,-0.676797457792248,-0.0828156853187252,-0.809689616496758,-0.854412190335519
-0.959780858368921,-1.65598207443836,-1.91584829005614,-0.33199307895889,-1.54523647101887,-1.20323354980378,-1.52649279283662,1.03115015717577,0.29347714986337,-0.86560223885422,1.24006436812546,1.62386857132395,0.797023353683989,-0.464945314706229,-3.25359711439658,-4.13883632079892,1.69736514150666,1.23574880141358,-0.945709103394735,1.63884631296585,-0.473393112050867,-0.464495764123701,-0.435546681598207,0.323294457067593,0.168352885714229,-0.256510060832925,0.978961839667681,0.448621678154731,0.465546355781485,0.202375336884428,0.0874626250065587,-0.722753098983041,-0.296157214196693,0.522362144552226,1.06258044954537,-0.354896723211302,-0.158055630978006,0.910571435093635,-0.770405980818318,-0.717123439159856,-2.18004684985093,0.0344223825432159,0.0334517337214494,-0.0757270824162228,0.627434671635619,-0.803301087309559,0.147496678127011,-1.12106230820734,-0.0388335759215976,-0.3039066529799,0.189922149949852,-0.171917596913496,-0.18920390657762,-0.13814875260564,-0.403728945070035,0.977154112901988,-0.412840822928144,-0.00160056393812432,-0.624437530727167,-0.440563272864856,0.865111647062639,-0.197410130562086,-0.399294125555975,-0.0743894201056546,-0.410162841927568,0.321911672976087,-1.01558833258297,-0.351453420864146,0.667697063061789,-0.412047239919534,-0.59933408226056,0.594544013346496,-0.21204645920724,-0.610384655833992,0.296122834837344,-0.495815968041054,0.126386904908878,0.820745518108098,-0.213411122633791,1.19081703562369,-0.507352214074413,-0.78342344864459,0.243941661883581,0.117131695393794,0.148399034082372,0.293835770533165,0.128388063963234,0.186552750203301,0.73568532739132,0.68723957317807,-0.395661794433066,-0.00717083975915867,0.0786666445263978,-0.522680717249647,0.146587863783571,-0.361381237972081,0.251873988934293,-0.272349595137836,-0.732993262199483,0.252116979387665,-0.587519219047047,-0.395194085306977,-0.0438312524415837,0.201994048094666,0.137190335991249,0.523152122361702,0.0076305095765323,1.13052657407938,-0.730973488839036,-0.770854138373131,0.382613790646345,0.287047334088187,-0.409299609117699,-0.682902847578757,0.364198332488734,-1.0716549278882,-0.657554261961679,-0.27810744301639,0.300407723319125,0.385832273502371,-0.0682416113486172,-1.83546645793914,0.0591332495057234,0.251560649395373,0.337475873961118,0.302455189910465,0.658872181024593,1.27794920688993,-1.29409001830831,-2.02545438990696,-3.22018419589056,-2.85363869601499,4.08997711878079,2.07534224217463,-1.27110393449877,-0.149754280509199,0.281839318899447,-0.00995312336817044,1.76233801932152,0.0714832892843495,0.657196884611418,0.100168345865691,0.84851567428612,-1.12324877303664,-0.981754161179514,-1.00927138698837,-0.325905733061775,-0.48220858320585,-0.663545853942534
-0.962422986191898,-1.60894473687039,-1.82535808059734,-0.353232926484999,-1.42487804695573,-1.14253711883862,-1.19503546587698,0.588706083237628,1.05624635925598,-0.262939627995886,0.870819294974149,-2.44178685880458,0.308126546216828,0.654757725297981,1.33967163918649,4.10904443512619,0.370045727680329,-0.483900618444803,-0.820668605482486,0.0821050356538253,0.695092781050577,-1.48732363673067,0.0375602667106447,-1.78761714055019,-0.242635981718646,-1.91976837485404,-0.186669656123881,1.17919827005272,-0.699019373162431,-0.298939507970972,0.64655154585962,-0.888640061847354,-0.409565393280605,-0.0271345958241132,0.0468922992729262,1.07666949204302,0.657190287111953,-0.457181290707102,0.0785632449378103,-0.200680480813592,-1.97067873609349,0.254518738444651,0.563592503103403,0.847063910218614,-0.432628019141401,-0.74667468271811,0.59037001490587,-0.592391782227272,-0.527744864655607,-0.139978383280382,-0.208379349962688,0.688227874929792,-0.0899909915990733,-0.157802143102915,0.760124765812186,-0.794346918703243,1.05055174912577,0.625915057701976,-0.28089708331788,-0.269938236718265,0.76877250542541,-0.0192701422133163,-0.0262451265425249,0.167827144753439,0.297502057700758,0.812041378127806,0.0483684714097119,0.70679134328705,0.850696633224816,0.037864688407826,-0.248571906056738,0.390642243220721,0.684146994352519,0.222528210414133,-0.25983216083244,0.813182645258123,0.205192251999329,0.226927873815411,0.598712952722483,-0.825166343616611,0.0511092595014203,-0.802807567656591,-0.602090724740628,-0.976422860946106,0.779282464618963,0.0910512811240647,0.20216136947381,-0.481754202019271,-0.600712047868039,0.621938627651702,-0.277575634031936,-0.526182841937646,0.368904033968301,0.500333023148113,-0.11042516736812,0.800339304649628,0.550821302376949,0.437198218579826,-0.449284005003388,1.53066096061254,1.16363038593809,-0.409789008440923,-0.704719072904627,0.217695855092238,0.519477359047366,0.678816217849805,-0.411797651688188,0.288147184260558,-0.510800452709101,1.15876646211066,0.478220625828396,0.954226943122234,0.646049001440667,-0.54174970928235,0.335490781793964,-1.07881339849603,0.000846020022342119,1.35617370635119,0.295970655081324,-0.185850089965898,0.261337891185719,-0.0271342109829098,0.019149849140364,-0.270734013424228,-0.683383064131385,-0.390969933605136,-0.426318267091192,-1.85089313665453,3.12942419810566,-0.811389933046478,2.42495167796247,-1.4817670433215,-0.984707220743381,4.41051013904294,0.894402977831217,-0.787389086166948,-1.09507531777272,2.14306786974494,1.9404846692319,0.468903637958575,1.11404841247749,0.249118782515797,0.358857379749181,-1.19440191646681,-1.13018718948867,-1.26611407775547,-0.530112107567811,-0.181638770740511,-0.479979145145198
-0.964598534079362,-1.56303736791577,-1.73430035130877,-0.366561568198123,-1.21956835957647,-1.00603962806986,-0.785308563938197,0.0912724253866149,1.6090727778885,-0.125841487484609,0.179733886866723,4.48883162264398,-0.646830794197897,-0.426138828562028,-0.0153084588368525,-0.806484760586051,-1.47333589448665,-2.3870732407035,0.19999929201244,-0.33039243917702,-1.91403746659796,-0.853059804539338,-2.28448801403763,-1.41396389755694,-1.40590203984945,0.824489820960825,-0.392960929475365,-0.242724032139585,-0.0479888510724699,1.23817500420326,0.143135540553064,0.993038128883009,0.281789812404778,0.203592165504813,-1.41498179831747,0.484465761270747,-0.342646303567654,-0.228628441261923,0.122852448650065,-0.203763231276336,0.313118552104401,-1.17929036106628,0.357021907891242,0.213381830108269,-0.766638381211647,1.09270552688319,-0.238277302222137,-0.47431213222182,-0.379872908297928,-0.1938065670704,0.956789491805331,-0.327794739604528,-0.669045726867759,0.944742079975965,-0.06796226854228,-0.333398031245394,-0.446524715472456,-0.743517377878987,-0.482975710444223,0.726844614697064,-0.699413905584759,-0.225456389178811,0.215311750377818,-0.71830848711131,-0.274568276568768,-0.210942322887345,0.641842773252378,0.339916474975556,-1.28864960874295,0.281775186827755,0.819386014554664,0.822206121765349,0.363769467467436,-0.103483455188284,0.327681484296107,0.698094513013756,-1.11888844125682,0.246628788117323,0.295429106320672,-0.65849421591104,-0.211847071095639,1.08016278298856,0.180300041916053,0.23802585605557,0.563766885805797,-1.24919906186051,0.0230679608613734,0.568784206656291,-0.69868553713926,0.777882909588631,1.28999969401359,0.391132217931561,1.22683971174808,-0.481166549183361,0.0223187233071652,-0.562987057668681,-0.612997491224746,0.666297650030572,-0.415986128184801,-0.493349477814111,0.0478928292088323,0.502122800598509,0.0807187489826518,0.217189720754637,-0.153178864049293,0.909229865855867,0.143875747634911,-1.68669289492836,0.432233778962744,0.356221625228079,-1.09736212824967,-0.556395926901085,-0.372191692938888,0.600746413743182,-1.17754413613961,-0.448719543219905,1.20506219603724,-0.510501271211922,-2.46220651978097,-0.863086429743992,-0.55106535084989,-0.722398716903842,1.95869159999281,-0.826705591702105,1.35419519418541,0.267099381938602,0.769174422163386,-2.97759059675121,-1.22361142389117,-1.67632646145086,1.22607756646618,-0.210879641333268,-1.62064791981065,-2.63789479845023,0.990891823996965,-0.562567683165856,0.581414808857302,1.05263842409909,1.79195584127024,0.76658842978051,1.34112199545353,0.342907941976355,-0.114975080179309,-1.19387486734709,-1.21763133909633,-1.45291554312455,-0.698113882177574,0.0925070380297475,-0.303951909719505
