date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_change,MA_5,MA_20
2020-07-22,32.0,51.2,31.16,41.99,29967271.0,1174614179.0,39434523.0,0.7599247745433614,,,
2020-07-23,42.5,55.3,42.5,55.3,21056764.0,1011371918.0,39434523.0,0.5339677622067345,31.698023338890202,,
2020-07-24,53.98,61.5,48.89,54.42,22563130.0,1236971845.0,39434523.0,0.5721669309908985,-1.5913200723327248,,
2020-07-27,56.0,60.3,49.03,58.0,15224124.0,839037696.0,39434523.0,0.3860608127553616,6.578463800073497,,
2020-07-28,55.55,59.0,52.2,52.61,12894063.0,718172716.0,39434523.0,0.3269739816556168,-9.293103448275863,52.464,
2020-07-29,50.55,52.39,48.55,51.33,12756506.0,645883665.0,39434523.0,0.3234857436972168,-2.432997528986891,54.331999999999994,
2020-07-30,50.58,58.55,48.81,54.0,17459357.0,919953702.0,39434523.0,0.44274294886234583,5.201636469900639,54.072,
2020-07-31,52.5,53.35,48.5,49.22,15181966.0,767945896.0,39434523.0,0.38499174948813253,-8.851851851851855,53.032,
2020-08-03,48.5,50.7,47.28,49.0,11889819.0,581187873.0,39434523.0,0.3015078691328408,-0.4469727752945962,51.23199999999999,
2020-08-04,49.7,50.57,48.12,49.15,10497199.0,519774992.0,39434523.0,0.2661931272758136,0.3061224489795844,50.54,
2020-08-05,49.36,49.86,46.14,48.44,9408967.0,448573184.0,39434523.0,0.23859720580365584,-1.444557477110886,49.962,
2020-08-06,47.28,47.74,45.11,45.4,8654625.0,400250377.0,39434523.0,0.21946823092040443,-6.275805119735756,48.242,
2020-08-07,45.24,45.75,42.02,44.28,8136127.0,357502564.0,39434523.0,0.20631990400898217,-2.466960352422898,47.254,
2020-08-10,43.33,44.89,43.33,43.6,3844300.0,168788052.0,39434523.0,0.09748564728423366,-1.5356820234869062,46.174,
2020-08-11,43.6,46.6,43.38,44.27,7228968.0,328611131.0,39434523.0,0.18331572059334914,1.53669724770642,45.198,
2020-08-12,43.1,43.39,40.02,41.14,7317063.0,302564369.0,39434523.0,0.18554967686562354,-7.070250734131466,43.73800000000001,
