date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_change,MA_5,MA_20
2019-10-31,56.1,68.9,56.1,58.66,14526990.0,871981706.0,21100684.0,0.6884606205182733,,,
2019-11-01,52.28,52.28,48.13,49.23,7603659.0,381177846.0,21100684.0,0.36035130425155887,-16.07569041936584,,
2019-11-04,49.42,50.53,48.28,49.3,3520877.0,173483090.0,21100684.0,0.1668607993939912,0.14218972171440303,,
2019-11-05,48.6,49.0,45.91,46.37,4453083.0,207974074.0,21100684.0,0.21103974638926398,-5.943204868154162,,
2019-11-06,45.79,46.85,44.95,45.14,2533248.0,115958362.0,21100684.0,0.12005525508083055,-2.652577097261155,49.739999999999995,
2019-11-07,45.3,47.46,45.05,46.26,3706841.0,171599053.0,21100684.0,0.17567397341242588,2.4811696942844463,47.26,
2019-11-08,46.35,47.47,45.59,45.66,2821320.0,131322909.0,21100684.0,0.13370751393651503,-1.2970168612192023,46.546,
2019-11-11,45.0,45.02,42.88,43.0,3023041.0,132521183.0,21100684.0,0.14326744099859512,-5.825667980727111,45.285999999999994,
2019-11-12,43.0,43.52,42.6,42.69,1422635.0,61153332.0,21100684.0,0.06742127411604287,-0.7209302325581479,44.55,
2019-11-13,42.95,43.55,42.61,42.83,1401025.0,60267264.0,21100684.0,0.06639713669945486,0.3279456547200743,44.088,
2019-11-14,42.92,43.84,42.87,43.31,1779096.0,77224705.0,21100684.0,0.08431461273956806,1.1207097828624946,43.498000000000005,
2019-11-15,42.9,43.0,41.2,41.23,2347339.0,98423701.0,21100684.0,0.11124468761297027,-4.802586007850396,42.612,
2019-11-18,41.3,41.58,40.68,40.91,1247220.0,51187492.0,21100684.0,0.05910803649777419,-0.7761338830948317,42.194,
2019-11-19,40.96,41.73,40.96,41.51,1189985.0,49168116.0,21100684.0,0.056395565186417654,1.4666340747983453,41.958,
2019-11-20,41.5,41.65,40.59,40.65,1422363.0,58478070.0,21100684.0,0.06740838353865686,-2.0717899301373133,41.522,
2019-11-21,40.49,40.49,39.5,39.68,1639213.0,65499273.0,21100684.0,0.07768530157600578,-2.3862238622386234,40.796,
2019-11-22,39.7,40.25,38.83,39.15,1327866.0,52532943.0,21100684.0,0.06292999790907253,-1.3356854838709742,40.379999999999995,
2019-11-25,39.2,39.35,38.38,38.98,1038012.0,40232637.0,21100684.0,0.04919328681477814,-0.43422733077905784,39.994,
2019-11-26,38.93,39.38,38.88,39.06,739987.0,28927857.0,21100684.0,0.03506933708878821,0.20523345305285545,39.504000000000005,
2019-11-27,39.06,39.38,38.9,39.08,811364.0,31807895.0,21100684.0,0.038452023640560655,0.05120327700971483,39.19,43.635
2019-11-28,39.06,40.3,39.04,39.58,1334695.0,53050001.0,21100684.0,0.0632536367067532,1.2794268167860778,39.17,42.681
2019-11-29,39.37,40.25,39.37,40.2,1041985.0,41538211.0,21100684.0,0.049381574549905584,1.5664477008590305,39.379999999999995,42.2295
2019-12-02,40.11,40.45,39.02,39.28,1081473.0,42965045.0,21100684.0,0.05125298307865281,-2.2885572139303534,39.44,41.728500000000004
2019-12-03,39.03,39.03,37.7,38.07,1484503.0,56591630.0,21100684.0,0.07035331176941942,-3.0804480651731136,39.242,41.3135
2019-12-04,38.08,38.33,37.8,37.98,944095.0,35874067.0,21100684.0,0.04474238844579635,-0.23640661938535423,39.022000000000006,40.955499999999994
2019-12-05,37.98,38.38,37.93,38.06,872486.0,33241735.0,21100684.0,0.041348706989782893,0.21063717746183652,38.718,40.5455
