date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_change,MA_5,MA_20
1991-04-03,49.0,49.0,49.0,49.0,100.0,5000.0,37100000.0,2.6954177897574123e-06,,,
1991-04-04,48.76,48.76,48.76,48.76,300.0,15000.0,37100000.0,8.086253369272237e-06,-0.4897959183673528,,
1991-04-05,48.52,48.52,48.52,48.52,200.0,10000.0,37100000.0,5.390835579514825e-06,-0.4922067268252617,,
1991-04-08,48.04,48.04,48.04,48.04,200.0,10000.0,37100000.0,5.390835579514825e-06,-0.9892827699917617,,
1991-04-09,47.8,47.8,47.8,47.8,400.0,19000.0,37100000.0,1.078167115902965e-05,-0.4995836802664466,48.424,
1991-04-10,47.56,47.56,47.56,47.56,1500.0,71000.0,37100000.0,4.043126684636118e-05,-0.5020920502091908,48.136,
1991-04-12,47.08,47.08,47.08,47.08,800.0,38000.0,37100000.0,2.15633423180593e-05,-1.0092514718250678,47.8,
1991-04-16,46.38,46.38,46.38,46.38,200.0,9000.0,37100000.0,5.390835579514825e-06,-1.486830926083249,47.372,
1991-04-17,46.15,46.15,46.15,46.15,100.0,5000.0,37100000.0,2.6954177897574123e-06,-0.49590340664080745,46.994,
1991-04-18,45.92,45.92,45.92,45.92,400.0,18000.0,37100000.0,1.078167115902965e-05,-0.4983748645720376,46.618,
1991-04-19,45.69,45.69,45.69,45.69,200.0,9000.0,37100000.0,5.390835579514825e-06,-0.5008710801393867,46.244,
1991-04-23,45.0,45.0,45.0,45.0,2800.0,126000.0,37100000.0,7.547169811320755e-05,-1.5101772816808912,45.828,
1991-04-24,44.78,44.78,44.78,44.78,1600.0,72000.0,37100000.0,4.31266846361186e-05,-0.48888888888888316,45.507999999999996,
1991-04-25,44.56,44.56,44.56,44.56,1500.0,67000.0,37100000.0,4.043126684636118e-05,-0.4912907548012435,45.190000000000005,
1991-04-26,44.34,44.34,44.34,44.34,800.0,35000.0,37100000.0,2.15633423180593e-05,-0.4937163375224429,44.874,
1991-04-29,43.9,43.9,43.9,43.9,400.0,17000.0,37100000.0,1.078167115902965e-05,-0.9923319801533714,44.516,
1991-04-30,43.68,43.68,43.68,43.68,200.0,9000.0,37100000.0,5.390835579514825e-06,-0.5011389521640042,44.251999999999995,
1991-05-02,43.46,43.46,43.46,43.46,200.0,9000.0,37100000.0,5.390835579514825e-06,-0.5036630036630019,43.988,
1991-05-03,43.24,43.24,43.24,43.24,300.0,13000.0,37100000.0,8.086253369272237e-06,-0.5062126092958974,43.724000000000004,
1991-05-07,42.59,42.59,42.59,42.59,200.0,8000.0,37100000.0,5.390835579514825e-06,-1.5032377428307098,43.374,45.822500000000005
1991-05-08,42.38,42.38,42.38,42.38,10900.0,462000.0,37100000.0,0.00029380053908355794,-0.4930734914299184,43.07000000000001,45.4915
1991-05-09,42.17,42.17,42.17,42.17,1500.0,63000.0,37100000.0,4.043126684636118e-05,-0.4955167531854654,42.76800000000001,45.162
1991-05-10,41.96,41.96,41.96,41.96,2000.0,84000.0,37100000.0,5.3908355795148246e-05,-0.49798434906331845,42.468,44.834
1991-05-13,41.54,41.54,41.54,41.54,1900.0,79000.0,37100000.0,5.121293800539083e-05,-1.000953288846529,42.128,44.509
1991-05-14,41.33,41.33,41.33,41.33,5500.0,227000.0,37100000.0,0.00014824797843665768,-0.5055368319691889,41.876,44.185500000000005
1991-05-15,41.12,41.12,41.12,41.12,38700.0,1591000.0,37100000.0,0.0010431266846361185,-0.508105492378419,41.624,43.8635
1991-05-16,40.91,40.91,40.91,40.91,49300.0,2017000.0,37100000.0,0.0013288409703504044,-0.5107003891050566,41.372,43.555
1991-05-17,40.71,40.71,40.71,40.71,41900.0,1706000.0,37100000.0,0.0011293800539083558,-0.48887802493277066,41.122,43.2715
1991-05-20,40.31,40.31,40.31,40.31,5100.0,205000.0,37100000.0,0.00013746630727762803,-0.9825595676737908,40.876,42.9795
1991-05-21,40.11,40.11,40.11,40.11,6300.0,253000.0,37100000.0,0.000169811320754717,-0.496154800297699,40.632,42.689
1991-05-22,39.91,39.91,39.91,39.91,4300.0,171000.0,37100000.0,0.00011590296495956873,-0.49862877088008295,40.39,42.4
1991-05-23,39.71,39.71,39.71,39.71,1700.0,67000.0,37100000.0,4.582210242587601e-05,-0.5011275369581458,40.15,42.1355
1991-05-24,39.51,39.51,39.51,39.51,300.0,12000.0,37100000.0,8.086253369272237e-06,-0.5036514731805664,39.910000000000004,41.872
1991-05-27,39.11,39.11,39.11,39.11,500.0,19000.0,37100000.0,1.3477088948787062e-05,-1.012401923563655,39.67,41.5995
1991-05-28,38.91,38.91,38.91,38.91,300.0,12000.0,37100000.0,8.086253369272237e-06,-0.5113781641523985,39.42999999999999,41.327999999999996
1991-05-29,38.72,38.72,38.72,38.72,3600.0,139000.0,37100000.0,9.703504043126685e-05,-0.4883063479825145,39.19199999999999,41.069
1991-05-30,38.53,38.53,38.53,38.53,1400.0,54000.0,37100000.0,3.7735849056603776e-05,-0.4907024793388337,38.955999999999996,40.8115
1991-05-31,38.34,38.34,38.34,38.34,100.0,4000.0,37100000.0,2.6954177897574123e-06,-0.4931222424085058,38.722,40.5555
1991-06-03,37.96,37.96,37.96,37.96,700.0,26000.0,37100000.0,1.8867924528301888e-05,-0.9911319770474769,38.492,40.2915
1991-06-04,37.77,37.77,37.77,37.77,100.0,4000.0,37100000.0,2.6954177897574123e-06,-0.5005268703898835,38.264,40.0505
1991-06-06,37.39,37.39,37.39,37.39,400.0,15000.0,37100000.0,1.078167115902965e-05,-1.0060894890124517,37.998000000000005,39.801
1991-06-07,37.2,37.2,37.2,37.2,100.0,4000.0,37100000.0,2.6954177897574123e-06,-0.508157261299802,37.732,39.552499999999995
1991-06-10,36.82,36.82,36.82,36.82,1500.0,55000.0,37100000.0,4.043126684636118e-05,-1.0215053763440896,37.428,39.2955
1991-06-11,36.64,36.64,36.64,36.64,1200.0,44000.0,37100000.0,3.234501347708895e-05,-0.4888647474198815,37.164,39.0505
1991-06-12,36.46,36.46,36.46,36.46,1500.0,55000.0,37100000.0,4.043126684636118e-05,-0.4912663755458513,36.902,38.807
1991-06-13,36.28,36.28,36.28,36.28,3400.0,123000.0,37100000.0,9.164420485175202e-05,-0.4936917169500843,36.68000000000001,38.565
1991-06-14,36.1,36.1,36.1,36.1,700.0,25000.0,37100000.0,1.8867924528301888e-05,-0.4961411245865466,36.46,38.3245
1991-06-17,35.74,35.74,35.74,35.74,500.0,18000.0,37100000.0,1.3477088948787062e-05,-0.9972299168975018,36.24400000000001,38.076
