"Index","sh600000_daily","sh600006_daily","sh600008_daily","sh600016_daily","sh600017_daily","sh600022_daily","sh600025_daily","sh600026_daily","sh600028_daily","sh600033_daily","sh600036_daily","sh600038_daily","sh600050_daily","sh600056_daily","sh600058_daily","sh600060_daily","sh600061_daily","sh600062_daily","sh600064_daily","sh600066_daily","sh600067_daily","sh600071_daily","sh600073_daily","sh600075_daily","sh600078_daily","sh600079_daily","sh600080_daily","sh600081_daily","sh600082_daily","sh600084_daily","sh600085_daily","sh600088_daily","sh600089_daily","sh600094_daily","sh600095_daily","sh600096_daily","sh600097_daily","sh600098_daily","sh600099_daily","sh600100_daily","sh600101_daily","sh600103_daily","sh600104_daily","sh600105_daily","sh600106_daily","sh600107_daily","sh600108_daily","sh600109_daily","sh600110_daily","sh600111_daily","sh600113_daily","sh600114_daily","sh600115_daily","sh600116_daily","sh600117_daily","sh600118_daily","sh600119_daily","sh600120_daily","sh600121_daily","sh600123_daily","sh600125_daily","sh600126_daily","sh600127_daily","sh600128_daily","sh600129_daily","sh600130_daily","sh600131_daily","sh600132_daily","sh600133_daily","sh600135_daily","sh600136_daily","sh600137_daily","sh600138_daily","sh600141_daily","sh600143_daily","sh600150_daily","sh600151_daily","sh600152_daily","sh600153_daily","sh600155_daily","sh600156_daily","sh600157_daily","sh600158_daily","sh600159_daily","sh600160_daily","sh600161_daily","sh600162_daily","sh600163_daily","sh600165_daily","sh600166_daily","sh600167_daily","sh600168_daily","sh600169_daily","sh600170_daily","sh600171_daily","sh600172_daily","sh600173_daily","sh600176_daily","sh600177_daily","sh600178_daily","sh600179_daily","sh600180_daily","sh600182_daily","sh600183_daily","sh600184_daily","sh600185_daily","sh600186_daily","sh600187_daily","sh600188_daily","sh600189_daily","sh600276_daily","sh600309_daily","sh600519_daily","sh600547_daily","sh600570_daily","sh600585_daily","sh600588_daily","sh600690_daily","sh600703_daily","sh600745_daily","sh600809_daily","sh600887_daily","sh600893_daily","sh600900_daily","sh600919_daily","sh600958_daily","sh600999_daily","sh601012_daily","sh601166_daily","sh601169_daily","sh601186_daily","sh601211_daily","sh601212_daily","sh601218_daily","sh601225_daily","sh601229_daily","sh601288_daily","sh601318_daily","sh601328_daily","sh601336_daily","sh601360_daily","sh601398_daily","sh601601_daily","sh601628_daily","sh601668_daily","sh601688_daily","sh601766_daily","sh601788_daily","sh601800_daily","sh601818_daily","sh601857_daily","sh601881_daily","sh601888_daily","sh601899_daily","sh601901_daily","sh601916_daily","sh601919_daily","sh601933_daily","sh601939_daily","sh601988_daily","sh601995_daily","sh601998_daily","sh688001_daily","sh688002_daily","sh688003_daily","sh688005_daily","sh688006_daily","sh688007_daily","sh688008_daily","sh688009_daily","sh688010_daily","sh688011_daily","sh688012_daily","sh688015_daily","sh688016_daily","sh688017_daily","sh688018_daily","sh688019_daily","sh688020_daily","sh688021_daily","sh688022_daily","sh688025_daily","sh688026_daily","sh688028_daily","sh688029_daily","sh688030_daily","sh688033_daily","sh688036_daily","sh688037_daily","sh688039_daily","sh688041_daily","sh688045_daily","sh688046_daily","sh688047_daily","sh688048_daily","sh688049_daily","sh688050_daily","sh688051_daily","sh688052_daily","sh688053_daily","sh688055_daily","sh688056_daily","sh688057_daily","sh688058_daily","sh688060_daily","sh688061_daily","sh688062_daily","sh688063_daily","sh688065_daily","sh688066_daily","sh688067_daily","sh688068_daily","sh688069_daily","sh688070_daily","sh688071_daily","sh688072_daily","sh688073_daily","sh688075_daily","sh688076_daily","sh688077_daily","sh688078_daily","sh688079_daily","sh688080_daily","sh688081_daily","sh688082_daily","sh688083_daily","sh688085_daily","sh688087_daily","sh688088_daily","sh688089_daily","sh688090_daily","sh688091_daily","sh688092_daily","sh688093_daily","sh688095_daily","sh688096_daily","sh688097_daily","sh688098_daily","sh688099_daily","sh688100_daily","sh688101_daily","sh688102_daily","sh688103_daily","sh688105_daily","sh688106_daily","sh688109_daily","sh688110_daily","sh688111_daily","sh688112_daily","sh688113_daily","sh688114_daily","sh688115_daily","sh688116_daily","sh688117_daily","sh688118_daily","sh688119_daily","sh688120_daily","sh688121_daily","sh688122_daily","sh688123_daily","sh688125_daily","sh688126_daily","sh688127_daily","sh688128_daily","sh688129_daily","sh688130_daily","sh688131_daily","sh688132_daily","sh688133_daily","sh688135_daily","sh688136_daily","sh688137_daily","sh688138_daily","sh688139_daily","sh688141_daily","sh688143_daily","sh688146_daily","sh688147_daily","sh688148_daily","sh688150_daily","sh688151_daily","sh688152_daily","sh688153_daily","sh688155_daily","sh688156_daily","sh688158_daily","sh688169_daily","sh688180_daily","sh688185_daily","sh688186_daily","sh688188_daily","sh688189_daily","sh688196_daily","sh688198_daily","sh688200_daily","sh688202_daily","sh688208_daily","sh688218_daily","sh688228_daily","sh688233_daily","sh688256_daily","sh688266_daily","sh688268_daily","sh688278_daily","sh688298_daily","sh688299_daily","sh688303_daily","sh688308_daily","sh688309_daily","sh688321_daily","sh688330_daily","sh688357_daily","sh688363_daily","sh688366_daily","sh688368_daily","sh688388_daily","sh688390_daily","sh688396_daily","sh688399_daily","sh688408_daily","sh688418_daily","sh688466_daily","sh688468_daily","sh688499_daily","sh688500_daily","sh688508_daily","sh688510_daily","sh688516_daily","sh688518_daily","sh688521_daily","sh688526_daily","sh688536_daily","sh688550_daily","sh688556_daily","sh688559_daily","sh688565_daily","sh688567_daily","sh688568_daily","sh688569_daily","sh688571_daily","sh688575_daily","sh688577_daily","sh688579_daily","sh688580_daily","sh688585_daily","sh688586_daily","sh688588_daily","sh688589_daily","sh688595_daily","sh688598_daily","sh688599_daily","sh688600_daily","sh688608_daily","sh688617_daily","sh688618_daily","sh688626_daily","sh688628_daily","sh688636_daily","sh688656_daily","sh688658_daily","sh688665_daily","sh688668_daily","sh688669_daily","sh688676_daily","sh688677_daily","sh688678_daily","sh688686_daily","sh688687_daily","sh688689_daily","sh688696_daily","sh688698_daily","sh688699_daily","sh688700_daily","sh688707_daily","sh688711_daily","sh688718_daily","sh688722_daily","sh688733_daily","sh688737_daily","sh688768_daily","sh688777_daily","sh688778_daily","sh688779_daily","sh688786_daily","sh688798_daily","sh688800_daily","sh688819_daily","sh688981_daily","sz000001_daily","sz000002_daily","sz000004_daily","sz000006_daily","sz000007_daily","sz000008_daily","sz000009_daily","sz000010_daily","sz000011_daily","sz000012_daily","sz000014_daily","sz000016_daily","sz000017_daily","sz000019_daily","sz000020_daily","sz000021_daily","sz000025_daily","sz000026_daily","sz000027_daily","sz000028_daily","sz000029_daily","sz000030_daily","sz000031_daily","sz000032_daily","sz000034_daily","sz000035_daily","sz000036_daily","sz000037_daily","sz000039_daily","sz000048_daily","sz000049_daily","sz000050_daily","sz000055_daily","sz000056_daily","sz000058_daily","sz000059_daily","sz000060_daily","sz000061_daily","sz000062_daily","sz000063_daily","sz000065_daily","sz000066_daily","sz000068_daily","sz000069_daily","sz000070_daily","sz000078_daily","sz000088_daily","sz000089_daily","sz000090_daily","sz000096_daily","sz000099_daily","sz000100_daily","sz000151_daily","sz000153_daily","sz000155_daily","sz000156_daily","sz000157_daily","sz000158_daily","sz000159_daily","sz000166_daily","sz000301_daily","sz000333_daily","sz000338_daily","sz000400_daily","sz000401_daily","sz000402_daily","sz000403_daily","sz000404_daily","sz000407_daily","sz000408_daily","sz000409_daily","sz000410_daily","sz000411_daily","sz000415_daily","sz000417_daily","sz000419_daily","sz000420_daily","sz000421_daily","sz000422_daily","sz000423_daily","sz000425_daily","sz000426_daily","sz000428_daily","sz000429_daily","sz000430_daily","sz000488_daily","sz000498_daily","sz000501_daily","sz000503_daily","sz000504_daily","sz000505_daily","sz000506_daily","sz000507_daily","sz000509_daily","sz000510_daily","sz000513_daily","sz000514_daily","sz000516_daily","sz000517_daily","sz000518_daily","sz000519_daily","sz000520_daily","sz000521_daily","sz000523_daily","sz000524_daily","sz000525_daily","sz000526_daily","sz000538_daily","sz000568_daily","sz000625_daily","sz000651_daily","sz000656_daily","sz000661_daily","sz000725_daily","sz000768_daily","sz000776_daily","sz000858_daily","sz000876_daily","sz000895_daily","sz000938_daily","sz000963_daily","sz000977_daily","sz001979_daily","sz002024_daily","sz002142_daily","sz002594_daily","sz300002_daily","sz300004_daily","sz300006_daily","sz300007_daily","sz300008_daily","sz300009_daily","sz300010_daily","sz300011_daily","sz300012_daily","sz300013_daily","sz300014_daily","sz300015_daily","sz300018_daily","sz300019_daily","sz300020_daily","sz300021_daily","sz300022_daily","sz300025_daily","sz300026_daily","sz300027_daily","sz300029_daily","sz300030_daily","sz300031_daily","sz300032_daily","sz300034_daily","sz300035_daily","sz300036_daily","sz300037_daily","sz300039_daily","sz300040_daily","sz300041_daily","sz300042_daily","sz300043_daily","sz300044_daily","sz300045_daily","sz300046_daily","sz300047_daily","sz300048_daily","sz300049_daily","sz300050_daily","sz300051_daily","sz300052_daily","sz300053_daily","sz300054_daily","sz300055_daily","sz300056_daily","sz300057_daily","sz300058_daily","sz300059_daily","sz300061_daily","sz300062_daily","sz300063_daily","sz300065_daily","sz300066_daily","sz300067_daily","sz300068_daily","sz300069_daily","sz300070_daily","sz300071_daily","sz300072_daily","sz300073_daily","sz300074_daily","sz300075_daily","sz300076_daily","sz300077_daily","sz300078_daily","sz300079_daily","sz300080_daily","sz300081_daily","sz300082_daily","sz300083_daily","sz300084_daily","sz300085_daily","sz300086_daily","sz300087_daily","sz300088_daily","sz300093_daily","sz300094_daily","sz300095_daily","sz300096_daily","sz300097_daily","sz300098_daily","sz300099_daily","sz300100_daily","sz300101_daily","sz300102_daily","sz300103_daily","sz300105_daily","sz300106_daily","sz300107_daily","sz300109_daily","sz300110_daily","sz300111_daily","sz300112_daily","sz300113_daily","sz300115_daily","sz300118_daily","sz300119_daily","sz300120_daily","sz300121_daily","sz300122_daily","sz300123_daily","sz300124_daily","sz300125_daily","sz300126_daily","sz300127_daily","sz300128_daily","sz300129_daily","sz300130_daily","sz300274_daily","sz300347_daily","sz300498_daily","sz300750_daily","sz300760_daily"
"2023-04-24",-0.0131956265629469,-0.00725166339532013,0,0,0.00305033281762324,-0.0315072232457076,-0.0197293699063077,-0.0117896102402968,0.0113499394333116,0.00634117533844725,-0.02642239511811,0.00218835569942133,-0.00538504263088768,0.0511961131823195,-0.0177073158694783,-0.0266600744433383,-0.0057620016107105,0.0275725802763374,-0.0118490096343082,0.0180586032893579,0,-0.041424264957878,-0.0270089410303518,0.00581858293285631,-0.0501255864383099,-0.000737291987359612,0,-0.0110984683026096,0.00334262149669007,-0.00777088938023596,0.0120892988955426,0.0250340883577418,-0.0101070316240124,-0.017063727901403,0.00501074777816024,-0.0290424452220805,-0.0138348071292924,0.00806455983673038,0.00994583243773484,-0.0434887077750421,-0.0048118059469342,0.054898525872511,-0.00508627118925986,0.0955640191253986,-0.00843024535435433,0.00138600160787705,-0.00657111086091877,-0.0103627870355458,0.00689959493311321,-0.0114537912796164,0.00573396066431897,0.03875351629104,-0.00833338155914443,-0.0122765484322516,-0.0102433674147608,-0.0779824102823161,-0.0165010856450052,0,-0.0264886418539692,0.00933679073052129,0,-0.00213295495014165,0,0.0152423136322466,0.0149755131366414,0.0101482502763743,-0.0216629384709552,-0.027429018660869,0.0554148083885373,0.0111031794773453,0.00492207720542837,0.00181818231905861,-0.0305387513076667,-0.016248949096882,-0.0404261422417864,0.029539793274064,-0.00469658507601345,-0.105460410768043,-0.0159474745380086,-0.00902581120731272,0.0127066512691147,-0.0130551844521971,0.00408998525152438,-0.00385654160975379,-0.0260473784974877,0.00374603311595401,-0.00510530783414476,0,0.00241487680745989,0.0197851580202686,0.00171600213708922,-0.00717363191113751,-0.0164409786334576,0,-0.0775167510698513,-0.0276473535142965,-0.00570266311218193,-0.000690422335738461,-0.0148454223695467,-0.00154440185137439,-0.0122868439926507,-0.00517688817953355,-0.0106070528957218,-0.0267484420877313,-0.0132250147258866,0.0139350800508939,-0.00730997407143841,0.00437637459979889,-0.0176482089361274,-0.0184054275427155,0.0215329217240239,-0.0189955671934268,-0.0119339187018763,-0.0260687628504659,-0.035610761497356,-0.0167955489959057,-0.0293235118455861,-0.0192746541088527,0.0106381444519528,-0.0423686226543438,-0.01111175818244,-0.0231201490164379,-0.0108802683340201,-0.00151839355557915,0,-0.0168610979660664,-0.00743761176076863,-0.0328541785332277,-0.0105623846217222,0.0061633477076688,0.0131321650834582,-0.00167644632725228,-0.0170944333593002,0,-0.013418017192671,0,0.00796816964917668,-0.00730393847231348,0.00403389010093624,0.0449911611545057,0.0367589570304951,0.00403226352793817,0.0163466285251195,0.00865431623907087,-0.0206035521805097,-0.0107986272422256,-0.0154188076671837,-0.0163491380015293,-0.0135553523533742,0.0018399269220073,0.00447028013090378,-0.00910753107696394,-0.0198058867539039,-0.0462575415527016,-0.00841519692528458,-0.0061728591070811,-0.00206718419866503,-0.0186730939153668,0.00306984124428844,0.0114724011622367,-0.0138307959219794,0.0182609591346088,0.00399772091530437,-0.0146554347181724,-0.0214902675690576,-0.0336001475901408,-0.00993194444440126,-0.0325198444196229,-0.0405423149513071,-0.0138123742876115,-0.0182881239941488,-0.0606505235194734,0.0169746767414525,-0.0237446850114136,-0.0483492735632804,-0.0205405749353886,-0.00897309992652229,-0.0337213756592627,0.0084494884720181,-0.00860837453660057,-0.0100066916373494,-0.0151828932162612,0.013254004493175,-0.0784900289914137,-0.0192271407464215,-0.0317621448678929,-0.0244562959775272,0.0230345429400591,-0.00212299764712931,0.0073671057096556,-0.0234705780928399,-0.0705643314288462,-0.0172532481475596,0.03306567611323,-0.0926267632142395,-0.0294138852062935,-0.0150999352024659,-0.0379607622392228,-0.0504551081595999,-0.0685791606162729,-0.0173164500114611,-0.0530804528564994,-0.00717706430036369,-0.0330196428572371,0.0124139525232634,-0.0375099596805066,-0.00692044284457349,-0.120505763072674,0.0146816528948319,0.0222160156808435,-0.0165293019512105,-0.0412360777133047,0.00131550117633683,-0.0454184339671198,-0.0252653737237321,-0.00731273657061315,0.0214062532281245,-0.00436755271800315,-0.0209743171742218,-0.0308383868716788,-0.0190608607606073,-0.0136551962492097,0.00758106825706584,-0.0196388740719224,-0.00172935624595372,-0.0676044872480954,-0.0161137872663772,-0.0021971994557699,-0.00231147170237911,-0.0197665733491696,-0.0256231048878974,-0.0187067029441845,-0.0451713977635992,-0.0138036140629478,-0.0126777370070865,-0.00843886864586452,-0.0275326678579186,-0.0228726616659913,-0.0539732654482341,0.00107777987799595,-0.0109770586311506,-0.0620845321760046,-0.00662107914293575,-0.0399430690823204,0.00209716959072326,0.0190171446951206,-0.0305867645181266,-0.0175700308735021,-0.014931182245741,-0.0237985400305756,0.00902783909276561,-0.0185086607198857,-0.0156296277184702,0.0295662723889678,-0.0241256837439732,-0.0166041550520351,0.0346055291774752,0.0493350300888782,-0.00797412648002371,-0.0546848278270353,-0.0383716528575899,-0.0584435958700746,0.00808785460169892,-0.0586997441637385,0.00290275965796161,-0.0424192812676654,-0.064196416957615,-0.0368246069521181,-0.0260039055862107,-0.0458340115814448,0.0100889637892294,-0.00175336105702417,0.0034217313111613,-0.0123957394251839,-0.0317486983145807,0.0209319902144998,0.0381702846543646,0.0571923575951496,-0.0208507954801904,0.00692943439701033,-0.00345594024539819,-0.0368330064214728,0.015506566947086,-0.022580124101172,0.0678694782978106,-0.0150845806154289,-0.0291735574290604,0.00706848181127473,0.0393225735609573,0.0625986563197447,-0.0240975515790609,0.00151630051796436,-0.0215212575277297,-0.0677284639734035,-0.105876268445149,-0.0251101241038389,-0.00687039404698586,-0.00694849350406646,-0.0238857252206226,-0.223274632956414,-0.0203673028244342,0.00427122913094546,-0.0880645045985338,-0.0131390376980125,-0.030368769749666,0.00197563449178961,-0.0109869655342596,-0.082433011014122,-0.0179185681556238,-0.0260824668794259,-0.058796878569896,-0.0266626916963535,-0.0358670220369408,-0.058100345761658,-0.0616902493434806,-0.0116294766070313,-0.0587672251440106,-0.00900127247685401,-0.00658438592817934,-0.0261773638643286,-0.0173528003854493,0.0499013673383986,-0.000890868655801569,0.00151553451589326,-0.0086972195465389,-0.0266093965710974,0.00933132742888443,-0.0660629259706225,0.0161975372217427,-0.0301102829812692,-0.0281262351060163,-0.0570310558806391,-0.0176541740875713,-0.0363002414933771,0.00302180242891614,-0.00186567218294975,-0.0143887374520997,-0.0172963099970476,-0.0309860264857904,-0.0199756954236436,-0.0264201413680065,-0.0266242121624627,-0.0131738432181709,-0.0235375531540987,-0.0071942756340273,-0.0190088368233563,0.0160894559924922,0.0070325276515959,-0.0656909933176824,0.00114254800606783,-0.0200048346584545,0.0248749708673035,-0.04891411830656,-0.00689579298352427,0.043167669615209,-0.0111941467431524,-0.0242741481226423,-0.0185855643317341,-0.0330608622608883,-0.0202811698015948,-0.000121914050745353,-0.0137815635824001,-0.0158007445313437,-0.00466065510115454,-0.0200101960068855,-0.0213748595847334,-0.0199310751318613,-0.0340235630894457,-0.0194937946810012,-0.0559621520150477,0.0204202380445921,-0.0251675462782028,-0.0292117982759601,-0.0147101535672212,-0.0661842672562711,0.0129831808249734,0.0124085066438298,-0.0300022503037987,-0.0221290275663391,-0.00189188298729892,-0.0233972534088052,-0.0715715938082511,-0.00484262447578798,-0.00945314264375563,-0.0886402759269034,-0.0493265010018122,-0.0130641384085965,0.00397298893677611,-0.0325194462048426,-0.0264926246696762,0.0233590929869498,-0.00628023383836407,-0.0239420975333546,-0.0258552544798816,-0.022268961468642,-0.00835788799627712,-0.00804324685513125,-0.0149953424884677,-0.0153506356719406,-0.00830161480897562,-0.028752441391346,-0.0130144111078763,-0.0254288142562582,-0.0238271206104734,-0.00579338601382506,-0.0169147326748105,0.00634747543074354,0.0641887863495514,-0.0264015334723187,-0.0087032751283016,-0.0239607058723807,-0.0652495631122951,-0.00613230130206421,-0.00874976800247529,0.0046394009828612,0.00685015079743589,-0.00710401154349416,-0.0311090391269753,-0.0156874389333357,-0.00998070869510581,0.00824917030915895,-0.00814905557326684,-0.00175654357477661,-0.0113453404936958,-0.0202953293484125,0.0163753158770223,0.00600542291316319,0.0391530458155547,0.0264175243092923,-0.00647071313225123,0.00922880643762136,-0.0347273155541483,0.0206256349783165,0.00610075547438171,-0.00558790743873994,-0.0164121550334282,-0.00167329049709286,0.00131090252550425,-0.0279404887615531,-0.028945580885078,-0.105537178497257,0.0246419039369288,0.0282935086426117,0.0415847804481619,-0.0404800557239682,-0.0124569084852948,0.00423549976685456,-0.0150605256257212,-0.0246926125903717,0.00316740717602215,-0.0123183981948838,0.0741679763540333,-0.0103237295437628,-0.00799961601633825,-0.00837525833673247,0.00141643083171328,0.00528286502692055,0.0250383250939814,0.0190005716142867,0.0119265090117291,0.0213897419766318,0.0141297231254884,0.00435630632753536,0,-0.0207699774037957,0.00197005579871279,-0.0195457229916194,-0.00900181375919029,-0.0235954641147806,-0.00576370471675069,-0.0535855945053747,-0.00516797015844217,-0.017475911891971,-0.0100834273432007,-0.00475470962754176,0.00268396493036605,0.0119121607435098,0.00822663001347168,-0.0218502645368264,-0.0855764189642758,-0.0105685531333215,0.00826761567626866,-0.00993743325792451,-0.0126111957271142,-0.0840323158185723,-0.00944277977405594,0.00734847152479157,-0.0106907154614597,-0.0255441730474253,0.00944618445205014,0.0241494102813942,-0.0062067518424711,-0.0281346128916984,-0.0506188574586588,0.0194803349156047,-0.0161363488326547,-0.0326949184101739,0.00707794766452619,0.00656070871606573,-0.00675352301577981,-0.00853135866466115,-0.0195082823954196,-0.031015660878337,-0.0190690709693504,-0.0235291553405848,-0.0167676631360516,-0.0130771094343052,0.0237195840766589,-0.0134431564367183,0.0668769135010487,-0.038749732005229,0.010413062970736,-0.047255534169472,0.0422739898988453,0.0363809525731345,0.00364797486174728,0.0216666262884133,-0.0261644865928234,0.00898092721299415,-0.00521537852703879,0.045079950270039,0.0681315349654117,-0.0124576765434163,0.0180898092925053,-0.012181185063417,-0.00638349428576213,-0.013630617327304,0.0260494989960085,0.00965173764403282,0.0135161225333587,0.00658257999469436,0.0471068947127309,0.0240332931383538,0.0177624563398404,-0.0989399478549036,0.00594134684965075,0.0241049752084734,0.00486027688225299,-0.00357156252685886,-0.000698134458018806,-0.0183491386681967,0.00077185511481126,0.0787164827105746,-0.0173867854312353,0.018446142188262,-0.023781445997165,0.182340804404845,-0.00509771707166884,-0.00115724011179008,-0.0187127089321537,-0.00409312415917507,0.0311756174684494,-0.0328242675736146,0,0.0154331124886236,-0.0158195389448927,0.0080550068314027,0.00034715268390606,-0.00879540772877707,0,-0.00654419652421367,0.0698345156834046,-0.0623872739250313,0.0712174068666491,0.00860546945575935,0.0209663667148283,0.0208371878991924,0.0207242790107083,0,-0.0342781285959668,0.00661159433231262,0.0257388986152298,0.00411600206910334,0,-0.0307181750086727,-0.012697981663452,0.055875231371795,-0.014030225308447,-0.0245434741817192,-0.0115141458977597,0.0149398083434846,-0.0115608224010759,-0.0153175861401702,0.0201162357882163,-0.0037056293793345,-0.0111652519521086,0.00616964418469745,0.0223239127598029,-0.0171163546456805,-0.00765074303039537,0.00310291578040456,-0.00410004674401332,-0.0212368449499745,-0.00964988032999781,0.00212427058108089,-0.00556304709693123,0.00305955822357618,0.00713439411387418,0.00429634947782986,-0.00965343170064248,-0.0110289443124789,-0.00876996158667698,-0.016584128015535,0.0192104135171571,-0.00634922767865831,0.00982150752086364,0.00906155067757464,0.00195230852694994,0.00694322535547709,0.0104335078163338,-0.043623561763436,-0.014418994180442,0.022257250323098,0.017512036074252,0.0142710490947913,-0.0330968593163328,-0.00505924121351597,-0.00767127049665195,0.0074696892600099,-0.0203755005200614,-0.0187171239529378,0.0309968024931351,0.0185791779993165,-0.0618816677570093,-0.0225162997438071,-0.0261838286735969,-0.0202182444863119,0
