"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288"
-0.079215655469669,-0.0782877189836572,-0.07736373033596,-0.0764440753637463,-0.0755291429306127,-0.0746193247330668,-0.0737150150994776,-0.0728166107815435,-0.0719245107383796,-0.0710391159133571,-0.070160829003804,-0.069290054223807,-0.0684271970600124,-0.0675726640209064,-0.066726862379427,-0.0658901999092193,-0.0650630846147432,-0.0642459244552317,-0.0634391270628162,-0.0626430994549916,-0.0618582477415309,-0.0610849768260296,-0.0603236901024504,-0.059574789146598,-0.0588386734029106,-0.0581157398668064,-0.0574063827625076,-0.0567109932169345,-0.0560299589296086,-0.0553636638388783,-0.0547124877846934,-0.0540768061681016,-0.0534569896077317,-0.0528534035934658,-0.0522664081375111,-0.0516963574231835,-0.0511435994514754,-0.0506084756858033,-0.0500913206950554,-0.0495924617951634,-0.0491122186896064,-0.0486509031088388,-0.0482088184489661,-0.0477862594100439,-0.0473835116340241,-0.0470008513427613,-0.0466385449761035,-0.0462968488306492,-0.0459760086989902,-0.0456762595100914,-0.0453978249707072,-0.045140917208273,-0.0449057364155849,-0.0446924704971854,-0.0445012947181193,-0.0443323713550311,-0.0441858493498959,-0.044061863966794,-0.043960536451725,-0.0438819736959951,-0.0438262679032817,-0.0437934962605997,-0.0437837206136143,-0.0437969871463985,-0.0438333260660311,-0.043892751292228,-0.0439752601523913,-0.044080833082282,-0.0442094333326155,-0.0443610066820055,-0.0445354811563971,-0.0447327667554157,-0.044952755185926,-0.0451953196031589,-0.0454603143597013,-0.0457475747627356,-0.0460569168398733,-0.0463881371139506,-0.0467410123871948,-0.0471152995351093,-0.0475107353104899,-0.0479270361580122,-0.0483638980397892,-0.0488209962723114,-0.0492979853752716,-0.0497944989326882,-0.0503101494668359,-0.0508445283253952,-0.0513972055824457,-0.0519677299536718,-0.0525556287263984,-0.05316040770492,-0.0537815511717721,-0.0544185218653418,-0.0550707609745527,-0.0557376881511117,-0.0564187015398144,-0.0571131778278046,-0.0578204723129838,-0.0585399189925015,-0.0592708306718169,-0.0600124990949212,-0.0607641950963883,-0.06152516877591,-0.0622946496958069,-0.0630718471023127,-0.0638559501710532,-0.0646461282775015,-0.0654415312928536,-0.0662412899060539,-0.0670445159724049,-0.0678503028894117,-0.0686577260003378,-0.069465843026002,-0.0702736945253502,-0.071080304385154,-0.0718846803393578,-0.0726858145183911,-0.0734826840289003,-0.0742742515640548,-0.0750594660448587,-0.0758372632925897,-0.0766065667325127,-0.0773662881290922,-0.0781153283526008,-0.0788525781773074,-0.0795769191109993,-0.0802872242557689,-0.0809823591999638,-0.0816611829407586,-0.0823225488373745,-0.0829653055941195,-0.0835882982730489,-0.0841903693355005,-0.0847703597118563,-0.0853271098988381,-0.0858594610834167,-0.0863662562924649,-0.0868463415671251,-0.0872985671607849,-0.0877217887594881,-0.0881148687235544,-0.0884766773489647,-0.0888060941471049,-0.0891020091414289,-0.089363324179356,-0.0895889542577128,-0.0897778288600159,-0.0899288933038188,-0.0900411100960507,-0.0901134602946122,-0.0901449448740376,-0.0901345860932224,-0.0900814288630759,-0.0899845421119362,-0.0898430201465064,-0.0896559840060543,-0.0894225828076415,-0.0891419950800256,-0.0888134300839321,-0.0884361291163614,-0.0880093667966179,-0.087532452331629,-0.0870047307583862,-0.0864255841610385,-0.0857944328604499,-0.0851107365739338,-0.084373995542912,-0.0835837516264025,-0.0827395893581102,-0.0818411369651081,-0.0808880673461349,-0.0798800990074685,-0.0788169969545813,-0.07769857353786,-0.0765246892505365,-0.0752952534773779,-0.0740102251925112,-0.0726696136051357,-0.0712734787515807,-0.0698219320327949,-0.0683151366959574,-0.0667533082593577,-0.0651367148796999,-0.0634656776610291,-0.0617405709047446,-0.0599618223001137,-0.0581299130550315,-0.0562453779666937,-0.0543088054320389,-0.0523208373979967,-0.0502821692516745,-0.0481935496505846,-0.0460557802933645,-0.043869715631404,-0.0416362625218724,-0.0393563798229349,-0.0370310779317593,-0.0346614182662967,-0.0322485126917509,-0.0297935228927279,-0.0272976596922783,-0.0247621823189362,-0.0221883976231273,-0.0195776592442345,-0.0169313667297172,-0.0142509646078273,-0.0115379414153636,-0.00879382868210177,-0.00602019987343178,-0.00321866929294552,-0.00039089094661009,0.00246144262976289,0.00533660157803532,0.00823281995844223,0.0111482970217852,0.0140811985112588,0.0170296579922273,0.0199917782081316,0.0229656324607199,0.025949266012931,0.0289406975125916,0.0319379204352357,0.0349389045443167,0.0379415973670951,0.0409439256845761,0.0439437970337556,0.0469391012206635,0.0499277118424986,0.0529074878173384,0.0558762749199203,0.0588319073219362,0.0617722091353734,0.0646949959574983,0.0675980764160897,0.0704792537134916,0.0733363271682308,0.0761670937528451,0.0789693496267145,0.0817408916625963,0.0844795189657739,0.0871830343845447,0.089849246011028,0.0924759686711523,0.0950610254027084,0.0976022489206015,0.100097483068112,0.102544584253335,0.104941422869795,0.107285884700371,0.109575872303582,0.111809306381469,0.113984127128156,0.116098295558364,0.118149794815005,0.120136631455219,0.122056836714024,0.123908467744898,0.125689608836648,0.127398372605827,0.129032901164115,0.130591367260026,0.13207197539431,0.133472962908525,0.13479260104616,0.136029195985784,0.13718108984576,0.138246661659916,0.139224328323794,0.140112545510927,0.140909808558829,0.141614653324098,0.142225657006433,0.142741438941056,0.14316066135919,0.14348203011635,0.143704295388031,0.143826252332575,0.1438467417209,0.14376465053289,0.143578912520202,0.14328850873529,0.142892468026492,0.142389867499005,0.141779832941654,0.141061539219346,0.140234210631109,0.139297121233708
-0.0782877189836556,-0.0774357025698119,-0.0765866537242291,-0.0757409526254689,-0.074898982526345,-0.0740611295645889,-0.0732277825658334,-0.0723993328392706,-0.0715761739659498,-0.0707587015799871,-0.0699473131426649,-0.0691424077097449,-0.0683443856917917,-0.0675536486081823,-0.0667705988343006,-0.0659956393428453,-0.0652291734385255,-0.0644716044872621,-0.0637233356391692,-0.0629847695462484,-0.0622563080744047,-0.0615383520104127,-0.0608313007636386,-0.0601355520630872,-0.0594515016496364,-0.0587795429638891,-0.0581200668297682,-0.0574734611340352,-0.056840110501992,-0.0562203959695376,-0.0556146946519009,-0.0550233794089879,-0.0544468185080187,-0.0538853752831951,-0.0533394077929062,-0.0528092684747232,-0.0522953037981409,-0.0517978539156023,-0.0513172523118119,-0.0508538254516936,-0.0504078924271667,-0.0499797646029179,-0.0495697452615381,-0.0491781292481609,-0.048805202614757,-0.0484512422645365,-0.0481165155964483,-0.0478012801501576,-0.0475057832517386,-0.0472302616602015,-0.0469749412151445,-0.0467400364859347,-0.0465257504222677,-0.0463322740067621,-0.0461597859095708,-0.0460084521452551,-0.0458784257323843,-0.045769846355732,-0.0456828400317819,-0.0456175187772559,-0.0455739802814537,-0.0455523075822117,-0.0455525687460434,-0.0455748165525595,-0.0456190881834535,-0.0456854049163965,-0.045773771824053,-0.0458841774784768,-0.0460165936612495,-0.0461709750796003,-0.0463472590887468,-0.0465453654209561,-0.0467651959213831,-0.0470066342912308,-0.0472695458383798,-0.0475537772360028,-0.0478591562893702,-0.0481854917112189,-0.0485325729061616,-0.0489001697644171,-0.0492880324652506,-0.0496958912905848,-0.0501234564491486,-0.0505704179115952,-0.0510364452570652,-0.0515211875316074,-0.0520242731189209,-0.0525453096239146,-0.0530838837695757,-0.0536395613076519,-0.0542118869436275,-0.0548003842765961,-0.0554045557544666,-0.0560238826451908,-0.056657825024447,-0.0573058217804633,-0.0579672906364608,-0.0586416281914248,-0.0593282099797436,-0.0600263905503162,-0.0607355035657904,-0.0614548619225362,-0.0621837578920023,-0.062921463283964,-0.0636672296325517,-0.064420288405364,-0.0651798512365293,-0.0659451101842534,-0.0667152380134102,-0.0674893885038681,-0.0682666967850481,-0.0690462796973239,-0.0698272361808224,-0.0706086476921379,-0.0713895786493837,-0.0721690769062436,-0.0729461742552464,-0.0737198869608304,-0.0744892163224651,-0.0752531492682513,-0.0760106589791962,-0.0767607055444344,-0.0775022366476411,-0.078234188284656,-0.078955485512458,-0.0796650432295259,-0.0803617669875102,-0.0810445538340694,-0.0817122931866976,-0.0823638677373949,-0.0829981543876387,-0.0836140252134631,-0.0842103484600293,-0.0847859895651107,-0.0853398122109841,-0.0858706794037877,-0.0863774545797132,-0.0868590027370082,-0.0873141915928426,-0.0877418927639593,-0.0881409829699613,-0.0885103452578953,-0.0888488702469953,-0.089155457391873,-0.0894290162629668,-0.0896684678424381,-0.0898727458339407,-0.0900407979845368,-0.0901715874169316,-0.0902640939701752,-0.0903173155467799,-0.0903302694644588,-0.0903019938101855,-0.0902315487946256,-0.0901180181047408,-0.0899605102522507,-0.0897581599159707,-0.0895101292754276,-0.089215609333714,-0.0888738212271575,-0.0884840175195086,-0.0880454834782815,-0.0875575383309799,-0.0870195364988424,-0.0864308688058333,-0.0857909636605566,-0.0850992882089098,-0.0843553494551738,-0.0835586953494978,-0.0827089158394545,-0.081805643883835,-0.0808485564265066,-0.0798373753284693,-0.0787718682562325,-0.0776518495247905,-0.0764771808933501,-0.0752477723124531,-0.0739635826207266,-0.0726246201900389,-0.0712309435177014,-0.0697826617644479,-0.0682799352372727,-0.0667229758159933,-0.0651120473227821,-0.0634474658338666,-0.0617295999328636,-0.0599588709051555,-0.0581357528729697,-0.0562607728709293,-0.0543345108619132,-0.0523575996931988,-0.0503307249929553,-0.0482546250074136,-0.0461300903788878,-0.0439579638651838,-0.04173914000096,-0.0394745647015745,-0.0371652348102784,-0.0348121975895723,-0.032416550157632,-0.0299794388708777,-0.0275020586537842,-0.024985652277093,-0.02243150958576,-0.0198409666778928,-0.0172154050361324,-0.0145562506129416,-0.0118649728712373,-0.00914308378203614,-0.00639213678060914,-0.00361372568284493,-0.000809483563492974,0.00201891840207306,0.00486977213074091,0.00774133385760768,0.0106318253930967,0.0135394354095459,0.0164623207555639,0.0193986077962367,0.0223463937776026,0.0253037482135134,0.0282687142932049,0.0312393103078339,0.0342135310942677,0.0371893494944641,0.04016471782871,0.0431375693811825,0.0461058198961137,0.0490673690830328,0.0520201021294972,0.0549618912198495,0.0578905970583911,0.0608040703956439,0.0637001535561839,0.0665766819667069,0.0694314856829106,0.0722623909139793,0.0750672215432376,0.0778438006438729,0.0805899519884028,0.083303501550744,0.0859822789997474,0.0886241191830613,0.0912268636002826,0.0937883618642464,0.096306473149592,0.0987790676274704,0.10120402788551,0.103579250332129,0.105902646584236,0.10817214483746,0.110385691218155,0.112541251116184,0.114636810497876,0.116670377198247,0.118639982191825,0.120543680841305,0.122379554123336,0.124145709830852,0.125840283751125,0.127461440819068,0.129007376245086,0.130476316616894,0.131866520974756,0.133176281859562,0.134403926333234,0.135547816970948,0.136606352824651,0.137577970357446,0.13846114434836,0.139254388767076,0.139956257618213,0.140565345754794,0.14108028966046,0.141499768200174,0.141822503339009,0.142047260828784,0.142172850862181,0.142198128694186,0.142121995230517,0.141943397582882,0.141661329590874,0.141274832310287,0.14078299446781,0.140184952881817,0.13947989284934,0.138667048499033,0.137745703110115
-0.0773637303359608,-0.0765866537242344,-0.0758115769424442,-0.0750388745640624,-0.0742689242839896,-0.073502106732996,-0.0727388052848972,-0.0719794058562699,-0.071224296699045,-0.0704738681859407,-0.0697285125889894,-0.0689886238511716,-0.0682545973514491,-0.0675268296631368,-0.0668057183060751,-0.0660916614923257,-0.0653850578660304,-0.0646863062372257,-0.0639958053100466,-0.063313953405272,-0.0626411481776118,-0.0619777863277456,-0.0613242633094365,-0.0606809730318349,-0.060048307557126,-0.0594266567939429,-0.0588164081864131,-0.0582179463993472,-0.0576316529996242,-0.0570579061339953,-0.056497080203516,-0.0559495455349711,-0.0554156680492163,-0.0548958089269033,-0.0543903242717786,-0.0538995647715603,-0.0534238753570087,-0.0529635948588924,-0.0525190556636551,-0.0520905833674533,-0.0516784964292284,-0.0512831058227235,-0.050904714687929,-0.0505436179818979,-0.0502001021294108,-0.0498744446735897,-0.0495669139266994,-0.0492777686213481,-0.0490072575623756,-0.0487556192795543,-0.0485230816814382,-0.0483098617105121,-0.0481161649998723,-0.0479421855317042,-0.0477881052977576,-0.0476540939620588,-0.0475403085260536,-0.0474468929965139,-0.0473739780563111,-0.0473216807383979,-0.0472901041031551,-0.047279336919453,-0.0472894533495132,-0.0473205126380224,-0.0473725588055508,-0.0474456203466451,-0.0475397099328718,-0.0476548241209644,-0.0477909430665437,-0.0479480302433989,-0.0481260321689419,-0.0483248781358851,-0.0485444799505267,-0.0487847316779996,-0.0490455093947058,-0.0493266709483488,-0.0496280557257963,-0.0499494844292593,-0.0502907588610548,-0.0506516617172699,-0.0510319563908605,-0.0514313867844118,-0.0518496771331282,-0.0522865318382744,-0.0527416353116999,-0.0532146518317565,-0.0537052254110832,-0.0542129796768367,-0.0547375177636632,-0.0552784222200874,-0.0558352549287651,-0.0564075570410351,-0.0569948489265064,-0.0575966301380435,-0.0582123793928331,-0.0588415545700368,-0.0594835927256617,-0.0601379101252292,-0.0608039022948541,-0.0614809440913662,-0.0621683897920059,-0.0628655732045127,-0.0635718077980033,-0.0642863868554491,-0.065008583648322,-0.0657376516340408,-0.066472824676874,-0.0672133172928828,-0.0679583249195946,-0.0687070242108963,-0.0694585733579032,-0.0702121124362137,-0.0709667637802304,-0.0717216323850747,-0.0724758063365162,-0.0732283572695158,-0.073978340855822,-0.0747247973209509,-0.0754667519910721,-0.0762032158700029,-0.0769331862467924,-0.0776556473339578,-0.078369570936704,-0.0790739171532193,-0.0797676351062288,-0.0804496637056615,-0.081118932442624,-0.0817743622143914,-0.0824148661803966,-0.0830393506488643,-0.0836467159938716,-0.0842358576023663,-0.0848056668507839,-0.0853550321105642,-0.0858828397820956,-0.0863879753562623,-0.0868693245028285,-0.087325774184796,-0.087756213797735,-0.0881595363330932,-0.0885346395641373,-0.0888804272536366,-0.0891958103816406,-0.0894797083921371,-0.0897310504570588,-0.0899487767560784,-0.0901318397704882,-0.0902792055896011,-0.0903898552276541,-0.0904627859496092,-0.0904970126036671,-0.0904915689587178,-0.0904455090445373,-0.0903579084927276,-0.0902278658761677,-0.0900545040448422,-0.0898369714558035,-0.0895744434950208,-0.0892661237888003,-0.0889112455025216,-0.0885090726243392,-0.0880589012315271,-0.0875600607371801,-0.0870119151149876,-0.0864138640996708,-0.0857653443609043,-0.0850658306485271,-0.0843148369066585,-0.0835119173547412,-0.0826566675332795,-0.0817487253122677,-0.080787771860236,-0.0797735325721287,-0.0787057779539702,-0.0775843244626896,-0.0764090352993696,-0.075179821154268,-0.07389664090218,-0.0725595022467076,-0.0711684623120953,-0.0697236281815164,-0.0682251573806256,-0.0666732583055078,-0.0650681905940876,-0.0634102654402789,-0.0616998458502737,-0.0599373468404624,-0.0581232355765462,-0.0562580314536753,-0.0543423061173893,-0.0523766834253507,-0.0503618393499754,-0.0482985018221733,-0.0461874505164836,-0.0440295165780639,-0.0418255822920285,-0.0395765806958667,-0.0372834951355405,-0.0349473587662247,-0.0325692539985904,-0.0301503118915501,-0.0276917114927427,-0.0251946791277827,-0.0226604876395994,-0.0200904555791943,-0.0174859463491604,-0.0148483673014621,-0.0121791687909406,-0.0094798431860553,-0.00675192383856254,-0.00399698401364091,-0.00121663578217653,0.00158747112311853,0.00441365048602152,0.00726018081787251,0.0101253065996155,0.0130072395530899,0.0159041599398249,0.018814217885553,0.0217355347287489,0.0246662043913802,0.0276042947702442,0.0305478491470472,0.0334948876156628,0.0364434085247804,0.039391389934371,0.0423367910842768,0.0452775538733661,0.0482116043476612,0.0511368541958942,0.0540512022509648,0.0569525359958427,0.0598387330724559,0.0627076627921308,0.065557187646232,0.0683851648156638,0.0711894476778531,0.0739678873100508,0.076718333987607,0.0794386386760708,0.0821266545159351,0.0847802382988889,0.0873972519344336,0.0899755639058795,0.0925130507145801,0.095007598311488,0.0974571035149832,0.0998594754140689,0.102212636756018,0.104514525317542,0.10676309525868,0.108956318458514,0.111092185831919,0.113168708626608,0.11518391969966,0.117135874772766,0.119022653665614,0.120842361506558,0.122593129920026,0.124273118189948,0.125880514398629,0.127413536540434,0.128870433609707,0.130249486662384,0.131549009850689,0.132767351430507,0.133902894740813,0.134954059154747,0.135919301001846,0.136797114460978,0.137586032423619,0.138284627326966,0.13889151195659,0.139405340218248,0.139824807878475,0.140148653273683,0.140375657987448,0.140504647495712,0.140534491779629,0.140464105905867,0.14029245057409,0.140018532631509,0.13964140555427,0.139160169895581,0.138573973700451,0.137882012886968,0.13708353159399,0.136177822495288
-0.0764440753637493,-0.0757409526254634,-0.0750388745640697,-0.074338210202387,-0.073639331730781,-0.072942614325679,-0.0722484359606687,-0.0715571772103659,-0.0708692210471991,-0.0701849526310472,-0.0695047590921111,-0.0688290293069745,-0.0681581536680231,-0.0674925238464828,-0.0668325325490738,-0.0661785732684931,-0.0655310400279781,-0.0648903271200331,-0.0642568288394091,-0.0636309392107435,-0.0630130517108506,-0.0624035589858754,-0.061802852563633,-0.0612113225610546,-0.0606293573873755,-0.0600573434426852,-0.0594956648126375,-0.0589447029590553,-0.0584048364069293,-0.0578764404278213,-0.0573598867201286,-0.0568555430860937,-0.0563637731060704,-0.0558849358101341,-0.0554193853471631,-0.0549674706518655,-0.0545295351096011,-0.0541059162196793,-0.0536969452568289,-0.0533029469315135,-0.0529242390490304,-0.052561132167761,-0.0522139292566575,-0.0518829253523445,-0.0515684072158817,-0.0512706529896069,-0.0509899318540066,-0.0507265036851538,-0.0504806187126505,-0.050252517178428,-0.0500424289966591,-0.0498505734148617,-0.0496771586765669,-0.0495223816856104,-0.0493864276724367,-0.0492694698624992,-0.0491716691470531,-0.0490931737564966,-0.0490341189365479,-0.0489946266275534,-0.048974805146856,-0.048974748874845,-0.0489945379446655,-0.0490342379358764,-0.0490938995723908,-0.0491735584247248,-0.049273234617115,-0.049392932539474,-0.0495326405645808,-0.049692330770825,-0.0498719586705662,-0.0500714629446725,-0.0502907651832744,-0.0505297696331563,-0.0507883629521459,-0.0510664139706115,-0.051363773460612,-0.0516802739129231,-0.052015729322255,-0.0523699349811662,-0.0527426672827996,-0.0531336835331361,-0.0535427217728547,-0.0539695006093767,-0.0544137190595843,-0.0548750564033471,-0.0553531720487247,-0.055847705408935,-0.0563582757917986,-0.0568844823020604,-0.0574259037570992,-0.0579820986165925,-0.0585526049266122,-0.059136940278715,-0.0597346017846902,-0.060345066067321,-0.0609677892680047,-0.0616022070716186,-0.0622477347493736,-0.0629037672202096,-0.0635696791313716,-0.0642448249588251,-0.0649285391280625,-0.0656201361561006,-0.0663189108151089,-0.067024138318491,-0.067735074529926,-0.0684509561961164,-0.0691710012037636,-0.069894408861454,-0.0706203602070793,-0.0713480183412875,-0.0720765287876452,-0.0728050198800212,-0.0735326031776988,-0.0742583739087392,-0.0749814114420998,-0.0757007797888651,-0.076415528133105,-0.0771246913925902,-0.0778272908098381,-0.0785223345736251,-0.0792088184712163,-0.0798857265716078,-0.0805520319397116,-0.0812066973816084,-0.0818486762209464,-0.0824769131062813,-0.0830903448492349,-0.0836879012933537,-0.0842685062132369,-0.0848310782436555,-0.0853745318382705,-0.085897778257169,-0.0863997265829813,-0.0868792847645322,-0.0873353606875355,-0.0877668632711814,-0.0881727035899793,-0.0885517960195214,-0.0889030594052398,-0.0892254182528907,-0.0895178039393832,-0.0897791559427121,-0.0900084230894461,-0.0902045648181995,-0.090366552457532,-0.0904933705165323,-0.0905840179863262,-0.0906375096506451,-0.0906528774035597,-0.0906291715723814,-0.090565462243763,-0.0904608405908194,-0.0903144201991992,-0.0901253383899114,-0.0898927575367118,-0.0896158663757738,-0.0892938813053796,-0.0889260476733761,-0.0885116410500443,-0.0880499684841048,-0.087540369739555,-0.0869822185110147,-0.0863749236153165,-0.0857179301570631,-0.0850107206659144,-0.0842528162034509,-0.083443777437344,-0.0825832056808476,-0.0816707438954841,-0.0807060776549611,-0.0796889360683347,-0.0786190926606616,-0.0774963662093131,-0.076320621534216,-0.0750917702405246,-0.0738097714121343,-0.072474632254699,-0.0710864086867639,-0.0696452058778876,-0.0681511787326475,-0.0666045323195917,-0.0650055222441093,-0.0633544549647644,-0.0616516880521867,-0.0598976303901757,-0.0580927423185541,-0.0562375357176009,-0.0543325740337179,-0.0523784722465508,-0.0503758967774082,-0.0483255653393556,-0.0462282467291864,-0.044084760561742,-0.0418959769470689,-0.0396628161110867,-0.0373862479604795,-0.0350672915926022,-0.0327070147513979,-0.0303065332302492,-0.0278670102229246,-0.0253896556237378,-0.0228757252781881,-0.02032652018541,-0.017743385653738,-0.0151277104109156,-0.0124809256703678,-0.00980450415508055,-0.0070999590806778,-0.00436884309932773,-0.00161274720605522,0.00116670039077094,0.00396783543315887,0.00678895880966155,0.00962833778231028,0.0124842072425071,0.0153547709942276,0.0182382030627203,0.0211326490270122,0.0240362273744695,0.0269470308757182,0.029863127978183,0.0327825642166214,0.035703363638916,0.0386235302455605,0.0415410494411171,0.044453889496172,0.0473600030181407,0.0502573284293993,0.0531437914512977,0.0560173065924798,0.0588757786401979,0.0617171041531114,0.0645391729542456,0.0673398696228031,0.0701170749834543,0.0728686675919297,0.0755925252155998,0.0782865263079301,0.0809485514755871,0.0835764849370779,0.0861682159718647,0.0887216403588845,0.0912346618033797,0.0937051933511655,0.0961311587892232,0.098510494031842,0.100841148491227,0.103121086431872,0.105348288307684,0.107520752081168,0.109636494523782,0.111693552496723,0.11368998421141,0.115623870468913,0.117493315877634,0.119296450048565,0.121031428767471,0.122696435143333,0.124289680732489,0.125809406637831,0.127253884582494,0.128621417957512,0.129910342842894,0.131119029001572,0.132245880845794,0.133289338375417,0.134247878087726,0.135120013858248,0.13590429779225,0.136599321046435,0.137203714620544,0.137716150118429,0.138135340478324,0.138460040671991,0.138689048372433,0.138821204589879,0.138855394275898,0.138790546895277,0.138625636965537,0.138359684563943,0.137991755801728,0.137520963265527,0.136946466425817,0.136267472012331,0.135483234356366,0.134593055699886
