"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
-0.901600178060658,-1.19544975039462,1.13252501876062,0.18249939357313,-0.386651982119625,0.0186357501900448,-0.174297886127669,0.378241318893613,-1.71865143851529,1.19472016444808,-0.959273219824378,-0.868154491401363,-0.023545149318642,0.248624664326842,0.0978921041193551,-0.974739333875927,-0.273930641821398,0.266832392950776
-1.37112619949989,-1.67715380660434,1.02756518034008,0.179703609950346,-0.447381275540146,0.0280531707580502,-0.222543199287708,1.76019129620454,-0.256271316547371,0.257752411466753,-0.988627942744188,-0.952934281488165,0.199482401551032,0.303791473143266,0.0513360041888925,-0.995604265964962,-0.573162782267282,1.48882006051111
-1.33394239277278,-1.39438063959161,0.843777972981397,0.334816559521872,-0.442138948056623,0.000667527704378199,-0.0569464141175716,1.64641736940127,0.212988740735391,-0.211798742103222,-0.69018103797757,-0.415655437267653,0.0505531662275446,0.503986889257512,-0.00341048764828411,-0.43714770656621,-0.888264189487727,1.44527369752742
-1.01257431029146,-0.830067106699939,0.629057056088905,0.429841972303773,-0.379478737570256,-0.0402481572820962,0.108351325929988,0.928391157852169,0.145385068184041,-0.331528578999103,-0.343355288216799,0.150034914706556,-0.168335798257408,0.596885523999748,-0.0275906240547773,0.114791201560317,-0.983404776925049,0.845131093901586
-0.565888672838283,-0.263087794915037,0.396927931490306,0.395758466993701,-0.270780156243197,-0.0801732694340392,0.183108353241863,0.13514965377444,-0.126279016596108,-0.235704361050466,-0.0765663193073778,0.467445112933439,-0.30717618381957,0.502051693747813,-0.0145209260213121,0.409071233399189,-0.79993507426695,0.136432898485729
-0.106224333382086,0.170949667916664,0.148682504250692,0.242806988520261,-0.133947191850881,-0.112022481535751,0.151367176452709,-0.467636585546003,-0.385999306421486,-0.0516075415942375,0.0741856343852867,0.474989134036126,-0.321316342565936,0.241770069920272,0.0204348239277478,0.405465116557284,-0.395026753323806,-0.43517192420038
0.293822550575948,0.434907921925001,-0.114206366754345,0.0224120736640682,0.0105519128302472,-0.133568455156067,0.0410404296270207,-0.796151421439207,-0.516319644602465,0.118306277351261,0.127614712105473,0.242417923620931,-0.230831542129074,-0.106794360577675,0.0548684732213306,0.186380357488762,0.115798556273127,-0.772377925636065
0.59300604756378,0.54970581485736,-0.382691409516554,-0.205452804957867,0.142114124951769,-0.145491201444996,-0.10282709987249,-0.876725031141094,-0.478657784102229,0.206459953627283,0.124979193959177,-0.100468412461769,-0.0868188270396608,-0.451915461832377,0.068536016106147,-0.117849753063452,0.604063530895714,-0.876529093449718
0.777066111630242,0.56566625846956,-0.639214493996849,-0.38689998806735,0.244624809180995,-0.149361446385009,-0.23306861530987,-0.791246219558816,-0.289720345563707,0.183562290596035,0.111489631122299,-0.416028531118864,0.054015391049114,-0.71201261553586,0.0514845601771684,-0.376827836105006,0.962783038861851,-0.805642588189032
0.852349589718923,0.539462125004383,-0.859970899635897,-0.48502515484801,0.308527387978487,-0.146488590936879,-0.312050501296325,-0.635286840852689,-2.81700106570526e-05,0.0553297821701271,0.122805730260867,-0.595445115368023,0.14643754067157,-0.832497448130594,0.00606994478160236,-0.493542874950642,1.12653635410805,-0.640302677162723
0.83837277668464,0.517449558724034,-1.01920718518964,-0.486493513546255,0.330834927426541,-0.137522882018382,-0.319391277090401,-0.489315939720573,0.324611670387004,-0.145738460122869,0.176834024951478,-0.579840418379207,0.165887574535131,-0.794558235641048,-0.05550685453672,-0.423202459218772,1.07851047800161,-0.458281064780128
0.763625570405908,0.529428589068889,-1.09566672735754,-0.396083510516383,0.316100494128865,-0.122147804959538,-0.250915890564227,-0.405680881850219,0.620442485892065,-0.371192472940012,0.27527680062833,-0.364295093455417,0.110494716789328,-0.611943058350635,-0.11364839327311,-0.171276508822218,0.848148236855722,-0.318900863697316
0.655593252502314,0.581479036193568,-1.07627426084481,-0.241714012399552,0.271744562357454,-0.100085135318007,-0.122592260342384,-0.400744676129589,0.834319220517612,-0.569389742245421,0.400726928789694,0.00536219129043564,-0.00200158096159665,-0.329659143120737,-0.150489197747338,0.206496896180493,0.497660724901999,-0.254379185050909
0.540247459248704,0.663027100150894,-0.961391314376543,-0.0582113004757007,0.209005281575846,-0.0710812368465111,0.0397500348917575,-0.462970044126315,0.93394976714037,-0.696032696149833,0.528030765108316,0.450633622672391,-0.141376118809293,-0.00766330081122389,-0.151531284705211,0.629115590982466,0.107841181568554,-0.270135846377927
0.433467411273705,0.746840320184079,-0.76425311104166,0.10876488882591,0.13686593072668,-0.036256678619592,0.199407312580454,-0.557771864649354,0.90691891187728,-0.723515021119514,0.624083074008487,0.875926896950142,-0.273128863631234,0.285220855542941,-0.114078108220628,0.999308928924371,-0.242043769336181,-0.348375428340596
0.342881754025005,0.800504592669028,-0.510930784390659,0.21815378197955,0.0627488928003527,0.0019896090870641,0.320242309184965,-0.642585751421198,0.76221428883142,-0.645134719277029,0.659468110146451,1.19134797581202,-0.366881199374363,0.48833680114726,-0.0458169458099759,1.23042662905537,-0.488225714301909,-0.456953122593404
0.267723099973782,0.794033186046447,-0.236435398330174,0.239420104669715,-0.00880899308540506,0.0398687090965438,0.372576764747293,-0.678187437370556,0.526043046409619,-0.475582119526357,0.61388689627368,1.32986070540184,-0.402748406525066,0.559286039641977,0.0359657662771789,1.26219850544821,-0.593773229452391,-0.558698210220315
0.202574041922869,0.708909296668704,0.0202113801723533,0.161698155216939,-0.0749024781130331,0.0728125091191834,0.340901541989818,-0.639579677323875,0.237330298393499,-0.246957500638408,0.482750946043358,1.26064748193149,-0.374977809449547,0.483359942177377,0.109592330198039,1.07545197583895,-0.5527533677331,-0.620670610079933
0.140757666020422,0.543248848990767,0.222368887742712,-0.00293659252682088,-0.133266191396132,0.0962253558009978,0.227517990199593,-0.521620863910844,-0.0587968857421843,-0.00175862664668088,0.279254937384598,0.994206543274736,-0.292236641221913,0.276525502673752,0.15458675459382,0.696516340034963,-0.388622612529705,-0.621037474114093
0.0780391495847184,0.313810307384309,0.341991890938353,-0.219459393076024,-0.180837631760996,0.106449224077545,0.0534461247768173,-0.340010198892335,-0.31756593479514,0.215970482921942,0.0335496500547501,0.579758385712661,-0.174821418327737,-0.0166163119505912,0.157653611395118,0.193736845342375,-0.146903555201053,-0.552893583773788
0.0149405754454554,0.0535862201758323,0.364843780693837,-0.435251772837965,-0.212972490339451,0.101614101781947,-0.144804350056874,-0.127103018734768,-0.500978096248081,0.369476884429445,-0.212042631016148,0.0951345888038458,-0.0495295664991925,-0.330656958457204,0.116901830370716,-0.334941046480932,0.115659561967312,-0.424502474119056
-0.0427098781559939,-0.19437840003256,0.293633273885465,-0.58971292210989,-0.223519985966271,0.0822040527488138,-0.321906820071429,0.0761201179687095,-0.583211926584288,0.436469079141442,-0.410755259483327,-0.368690282545652,0.056626338920152,-0.59148818555704,0.0433833727203164,-0.780743142808008,0.343261279224187,-0.256306904715395
-0.08674687679027,-0.387535110962857,0.148977823946298,-0.630132954762407,-0.207046481502196,0.0509466511273701,-0.434892697131418,0.231516405049622,-0.555527553686358,0.41305251489636,-0.522876924123086,-0.726684013506023,0.122596581743838,-0.732675823136119,-0.0419214801695656,-1.04909570760218,0.491334089197376,-0.0752460343217419
-0.110400327547881,-0.49430818735839,-0.0330264022396681,-0.526050592784063,-0.161256464603372,0.0123187788399894,-0.453822385752427,0.314196248860702,-0.428377021482141,0.313951452947266,-0.525899335453961,-0.917231913160969,0.137933443173248,-0.71036440874624,-0.113433857319747,-1.08171277516795,0.534040508154023,0.0918323765306896
-0.112413987981637,-0.502904892783879,-0.206224099407921,-0.280301152578354,-0.0894448026327231,-0.0283499320583352,-0.370511842517888,0.320048021351254,-0.230704657134768,0.168921942692017,-0.421935243967367,-0.915058669787724,0.104954397780594,-0.514514735493899,-0.148009758855267,-0.872396532642351,0.467410933848095,0.224336360624256
-0.0988587470292997,-0.424741706665078,-0.322633404760608,0.0694219391050192,-0.00113504770332716,-0.0657880120616783,-0.201194513903696,0.267206269819562,-0.0052109015977614,0.0163184332476926,-0.238510670934411,-0.735892582194428,0.0379093868420237,-0.172074681946553,-0.130749374445047,-0.469797706777465,0.308543388719057,0.312048470146258
-0.0848764276347319,-0.294740779753541,-0.341060698474769,0.452847199154528,0.0873306454407736,-0.0959558122834502,0.0137524849457733,0.193574624981745,0.197679740574263,-0.105350145829354,-0.0261831144673828,-0.434050650579156,-0.0405270056636453,0.255101154906945,-0.060719128251217,0.0278992478088272,0.0898354282084273,0.35699621688838
-0.0897239147629486,-0.161576222330588,-0.236766086480846,0.786709844741732,0.157008276574231,-0.11637282271484,0.221423010954072,0.145432991685149,0.33068721737455,-0.165285432078311,0.155008742386762,-0.0888840460957195,-0.104988654291327,0.685170012308108,0.0500084156657746,0.498151791034796,-0.147457709971644,0.371477618131649
-0.132533631189662,-0.0769792747923115,-0.00776789200330731,0.993199706420906,0.189876459081665,-0.126483474891177,0.368170066943619,0.165486254186386,0.35867812676762,-0.147008078151121,0.248720690819629,0.212298583921688,-0.133756172458225,1.03284004786173,0.17838593165469,0.820633857261111,-0.362068842377999,0.374181511836381
-0.225171459834111,-0.0813435796371703,0.32198463904076,1.02346084092114,0.174293532528962,-0.127328617794403,0.415241200491762,0.279003866689861,0.267397796682813,-0.0516807228791841,0.218494649067693,0.394727397962662,-0.114525789671809,1.23002448472654,0.297048505728838,0.909038212727565,-0.519979586623894,0.384373239017906
-0.366816084522139,-0.192117024545639,0.704692378173704,0.874117828428514,0.109019775295825,-0.121018015517059,0.350692338597934,0.484116697936725,0.0679478246247818,0.102199171568348,0.0592662173849457,0.413484598215783,-0.0480580759908603,1.24240541531407,0.381687767075923,0.734907570267363,-0.600045168378858,0.416207693768032
-0.543231111503695,-0.399396003067925,1.07661521626426,0.589189070100661,0.003662376637914,-0.110340615815044,0.192586362615209,0.750166698931051,-0.205249240719345,0.282508544194816,-0.200729640714243,0.262787080145373,0.0512767264669871,1.0762615003939,0.416147391986927,0.334723550350275,-0.597737530561364,0.474823213063964
-0.728304181187129,-0.66681038561427,1.36951539736722,0.2526805158429,-0.122614350820784,-0.0981572056711292,-0.0136981201165637,1.0223906219067,-0.500698399526464,0.450328089893215,-0.504577195677235,-0.0227560640869294,0.158200076808334,0.777529183793309,0.396492012347786,-0.196004433339519,-0.52492863141845,0.554601107375361
