"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.578218601283545,-0.631639656706417,-0.493577304436777,-0.53720415852434,-0.171296531385777,-0.593506333632357,-0.344902679281484,-0.593248822740872,-0.539932473150647,-0.601863197164005
-0.333932347577203,-0.366487411608954,-0.299075797371816,-0.338359372915433,-0.276340538397325,-0.388290931414972,-0.202429825264836,-0.320949397596688,-0.477305276671377,-0.50451212880479
-0.104573868506317,-0.118500385473381,-0.0939114165766538,-0.118185610704303,-0.241276137488253,-0.132751619289724,-0.0988335482248009,-0.0902075822645617,-0.224473905350836,-0.204771428440995
0.103430858563032,0.110093207995292,0.103480660683633,0.092401015010357,-0.117714291816616,0.12604454682963,-0.0085326348081536,0.11161815876154,0.0920349231258567,0.146932557480404
0.277153309982217,0.305015892541996,0.270680137707149,0.267939060344103,0.0448474773932847,0.345694595728877,0.0794513927471864,0.280129035051442,0.378818451172909,0.446009071999899
0.4024139398688,0.447954409699377,0.387301853085393,0.390497669592156,0.203960464961192,0.494250484424288,0.165124889758589,0.402761016159533,0.57635754277734,0.631960916370527
0.468402603243752,0.523725851473728,0.439954429610322,0.450908216063674,0.328038708800466,0.554326994714893,0.241558160630318,0.466939587497809,0.657186551891782,0.68350226603425
0.471165758941288,0.525689453880009,0.425514081998001,0.449111480963017,0.398654099702356,0.524940435136847,0.299071571021119,0.466466808507399,0.621672308728285,0.611065139289835
0.415420638932271,0.458579899399002,0.352149864473573,0.393480024335432,0.410923805326455,0.42063683188576,0.329070206853819,0.405194709510342,0.491695696369348,0.4473490233229
0.31435000861841,0.338318160002061,0.237853635126901,0.299038869199581,0.371830048854423,0.267873984615627,0.326957108954411,0.297459586425965,0.302771806513103,0.236803290676929
0.187475994252788,0.189028978006382,0.106802706755255,0.184767501702827,0.296772368365061,0.0992713463950633,0.293726275704903,0.165482428711019,0.0955305950724703,0.0252645153327725
0.0571393754704341,0.0381223194498933,-0.0155999862748553,0.0704000587408237,0.205060943727399,-0.0531134459708918,0.236075347974717,0.0346268803045268,-0.0922751433748853,-0.148887237473415
-0.0556418998430522,-0.089325512066486,-0.107891523779687,-0.0267815208220421,0.115250717104592,-0.164082509043846,0.16506916063959,-0.072168421721666,-0.232113659109943,-0.260878278549973
-0.135033081993813,-0.175518671283189,-0.156743562289352,-0.0946376898386632,0.041251388635105,-0.219815606612037,0.0936476899469219,-0.139308721956726,-0.308494008361709,-0.302235040988138
-0.172917590604759,-0.212829020004448,-0.159023372862999,-0.127682028023624,-0.00982352525692684,-0.219432367311748,0.0337319794526207,-0.161336206905312,-0.319631872210444,-0.279669109892937
-0.169163687495663,-0.203577380139493,-0.120875675845793,-0.126755606233487,-0.0373179113245053,-0.172931729398083,-0.00597966556725066,-0.142505005703158,-0.274757746470709,-0.210352640800862
-0.129453807521019,-0.156723415491392,-0.0539701576705445,-0.0968132495150785,-0.0443040408610638,-0.0960005342101466,-0.0207602340585477,-0.0931697371928359,-0.188815297229972,-0.114788501262758
-0.0617904183963631,-0.0830004154332053,0.0295131680136887,-0.0438639279068951,-0.0338561804976468,-0.0036978311278557,-0.0093613553721728,-0.0246008990998791,-0.0765478100734798,-0.00968740251323997
