"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.128851531505669,-0.182272586928541,-0.0442102346589015,-0.0878370887464645,0.278070538392099,-0.144139263854481,0.104464390496392,-0.143881752962996,-0.0905654033727708,-0.152496127386129
-0.115015108876489,-0.147570172908241,-0.0801585586711026,-0.119442134214719,-0.0574232996966111,-0.169373692714258,0.0164874134358781,-0.102032158895974,-0.258388037970663,-0.285594890104077
-0.072336707304101,-0.0862632242711645,-0.0616742553744377,-0.0859484495020864,-0.209038976286037,-0.100514458087508,-0.0665963870225848,-0.0579704210623456,-0.19223674414862,-0.172534267238779
-0.00155263854565904,0.00510971088660121,-0.00150283642505754,-0.0125824820983337,-0.222697788925307,0.0210610497209391,-0.113516131916844,0.00663466165284901,-0.012948573982834,0.0419490603717135
0.0824849484043049,0.110347530964084,0.076011776129237,0.0732706987661911,-0.149820884184627,0.151026234150965,-0.115216968830726,0.0854606734735304,0.184150089594997,0.251340710421987
0.158728631534818,0.204269101365396,0.143616544751412,0.146812361258175,-0.0397248433727898,0.250565176090307,-0.0785604185753923,0.159075707825552,0.332672234443358,0.388275608036546
0.207284110374635,0.262607358604611,0.178835936741205,0.189789723194557,0.0669202159313491,0.293208501845776,-0.0195603322387991,0.205821094628692,0.396068059022665,0.422383773165133
0.215069138197819,0.26959283313654,0.169417461254532,0.193014860219548,0.142557478958887,0.268843814393378,0.0429749502776497,0.21037018776393,0.365575687984816,0.354968518546366
0.178966740913796,0.222126001380527,0.115695966455098,0.157026126316957,0.17446990730798,0.184182933867285,0.0926163088353436,0.168740811491867,0.255241798350873,0.210895125304425
0.106132714424082,0.130100865807733,0.0296363409325737,0.0908215750052536,0.163612754660095,0.0596566904212995,0.118739814760083,0.0892422922316377,0.094554512318775,0.0285859964826014
0.0117097484463648,0.0132627321999584,-0.068963539051168,0.00900125589640344,0.121006122558638,-0.07649489941136,0.11796002989848,-0.010283817095404,-0.080235650733953,-0.150501730473651
-0.0852578846290428,-0.104274940649584,-0.157997246374332,-0.0719972013586532,0.0626636836279219,-0.195510706070369,0.0936780878752401,-0.10777037979495,-0.234672403474362,-0.291284497572892
-0.166529969469102,-0.200213581692536,-0.218779593405737,-0.137669590448092,0.00436264747854195,-0.274970578669896,0.0541810910135403,-0.183056491347716,-0.343001728735993,-0.371766348176023
-0.218723475454787,-0.259209064744162,-0.240433955750326,-0.178328083299637,-0.0424390048258686,-0.30350600007301,0.00995729648594831,-0.222999115417699,-0.392184401822682,-0.385925434449112
-0.235683392328644,-0.275594821728332,-0.221789174586884,-0.190447829747509,-0.0725893269808116,-0.282198169035633,-0.029033822271264,-0.224102008629196,-0.382397673934329,-0.342434911616821
-0.218678658936527,-0.253092351580357,-0.170390647286657,-0.176270577674352,-0.0868328827653694,-0.222446700838948,-0.0554946370081148,-0.192019977144022,-0.324272717911573,-0.259867612241726
-0.174620132535114,-0.201889740505487,-0.0991364826846396,-0.141979574529174,-0.0894703658751589,-0.141166859224242,-0.0659265590726427,-0.138336062206931,-0.233981622244067,-0.159954826276854
-0.113118063254336,-0.134328060291178,-0.0218144768442843,-0.0951915727648681,-0.0851838253556198,-0.0550254759858287,-0.0606890002301458,-0.0759285439578521,-0.127875454931453,-0.061015047371213
-0.0435358768167528,-0.0608769973660207,0.0508323524871733,-0.0427014702304113,-0.0763917045737136,0.0242565337908799,-0.0431963240031369,-0.0147211559723609,-0.0184564502369193,0.0263909156464181
0.0268907606673671,0.0120969229857672,0.113117942133596,0.0107310562587135,-0.0622619579015578,0.0919065903341733,-0.0186590093450998,0.0405751859335754,0.0870568975792596,0.100263117193133
0.0932984740988435,0.0820287326088485,0.163879052492832,0.062211151756442,-0.0398249485204647,0.14880507087826,0.00719222020267993,0.0899340388546755,0.185310494250461,0.164347034005364
0.151985436249067,0.147693019975244,0.203843108670935,0.109423900995169,-0.00669968706368154,0.197634318404332,0.0290851479069755,0.135098303501834,0.273449420983817,0.222994070346937
0.198610828766851,0.205949028445165,0.232274301861923,0.14902168219678,0.0358338614398034,0.238325911365701,0.0427828154646941,0.175752895006753,0.345581390788058,0.275955179445647
0.227012850011444,0.249540382694677,0.244691018019603,0.175686648276723,0.0810027706520424,0.265099206912766,0.0453601988628519,0.206790172576562,0.391056686771855,0.315535764533035
0.229633233583883,0.26744719682651,0.233071663132562,0.182631633447684,0.117158755543667,0.266832745702668,0.0353835076415402,0.218317124587282,0.395900263468662,0.327709340233787
0.199814121927234,0.248205473871407,0.188905681304875,0.163677816059581,0.131086889591983,0.231130437211686,0.01315379833197,0.198908109901557,0.34741425485002,0.297211254633962
0.135271214788489,0.18517968858677,0.108081536885102,0.11626224192424,0.11302840122129,0.150726734836147,-0.0189834604948344,0.141079954892784,0.240455708110195,0.214866351386908
0.0412696987837168,0.0816186923585544,-0.00447661883246566,0.0441247333335731,0.0614894781892396,0.0295523224067936,-0.0564504158220722,0.0467159777504226,0.0828287383487037,0.0841804217403431
-0.0681727732228786,-0.0469902469691269,-0.132777589669368,-0.0416964003343492,-0.0143152543134283,-0.114504436894699,-0.0926641701023587,-0.0702009151755487,-0.102860828444886,-0.0758705304199623
-0.172168664449648,-0.174955222301547,-0.251898349090337,-0.124434301669164,-0.0958239284612526,-0.252077128142909,-0.119911310578519,-0.185369993115359,-0.282472122356004,-0.233699647772888
-0.247874644278142,-0.27280931033776,-0.334234686709502,-0.185638526635602,-0.160299453000265,-0.349953485021287,-0.130872545753006,-0.270538239221169,-0.418403886330937,-0.353320919892764
-0.277056117146601,-0.316229250612114,-0.358002086108642,-0.210535667708829,-0.188207845815719,-0.381524795136209,-0.120487907320464,-0.302500438383909,-0.480149839955146,-0.405363963674569
-0.252011644021658,-0.29421859319782,-0.314895716853484,-0.192834591002687,-0.170101032748403,-0.336220905087781,-0.0876007489606921,-0.271386660524057,-0.453726459325507,-0.376930435588651
-0.178539224677392,-0.213277494280955,-0.21380320522493,-0.137110016734668,-0.110261200455374,-0.224105913100261,-0.0357674949332589,-0.184822221531581,-0.34644547188086,-0.276446660415412
-0.0745849063130778,-0.0956391285100044,-0.078784706663066,-0.0576882270273337,-0.0254891663473261,-0.0734555016468874,0.02717103105392,-0.0659659019702029,-0.185028951054381,-0.131382291108272
0.0351696398921959,0.0280541432747204,0.0582700502676059,0.0257383915227426,0.060688570708209,0.0781596612990139,0.0907486052909445,0.0541603613818658,-0.00750193308084178,0.0205955016151644
0.126889583359286,0.128953350634822,0.167704805035982,0.0942377111398923,0.12621899002923,0.196078728767141,0.144295366971775,0.14721679499085,0.148302131155506,0.143842519715508
0.184522842179743,0.18911986978369,0.23106736794679,0.135243052903245,0.157893663062399,0.259375041152917,0.179352311538018,0.196801703425978,0.25545203661132,0.215736260525207
0.203492983236979,0.205953166498936,0.245527931891259,0.14555438031362,0.154941134460822,0.266082965538349,0.191305086624935,0.202664330263211,0.303997007772619,0.232300681247016
0.189890857971955,0.190277040382712,0.222144140417396,0.130715416298674,0.127470072948368,0.230895635602049,0.179780422954834,0.178211641659844,0.300475806687092,0.206495711400316
0.155817074612956,0.159176802448482,0.178982288114426,0.101261284108357,0.0906213055572872,0.176593833671989,0.147855419673185,0.142563500862355,0.261641582264654,0.160259217598644
0.11317356991457,0.127009167709933,0.132326567169436,0.0676423946550553,0.0571848842507019,0.123176174063518,0.100599887561812,0.110866174231339,0.205553683323486,0.113995019803354
0.0688275010713768,0.0988351424842784,0.0900208415491489,0.0361456147231811,0.0321275211460317,0.0796484014846495,0.0436856741221539,0.0874141773388208,0.144153928948548,0.0782093419386941
0.0233427549464617,0.0693897295241386,0.0499507542408514,0.00759175102297759,0.0115791017109109,0.0421650859516403,-0.0173536944052158,0.0648685072777901,0.0805492365127598,0.0509139860741157
-0.0263058971219414,0.028053050395747,0.00420614528324192,-0.0207833295736303,-0.0132957462099416,-0.000791138991118184,-0.0770720749826501,0.0299891633133889,0.0118545653861786,0.0216888610465835
-0.0816533956354436,-0.0327018430388977,-0.0533422346164922,-0.0514430935015058,-0.0495245517032423,-0.058934352395525,-0.129642314564,-0.0269158454610869,-0.0643269055861438,-0.0198741836377879
-0.138214974438912,-0.109801707800118,-0.12011954517008,-0.0828790888199153,-0.0961791042344789,-0.131364661359823,-0.168653795320229,-0.103642573274572,-0.143575767743923,-0.0757640459867259
-0.184299340582479,-0.187224347969058,-0.182508249881473,-0.108330875703803,-0.142253954194219,-0.203257867709885,-0.187774109401492,-0.183422296540806,-0.212287663146462,-0.135656368354273
-0.204386637171856,-0.240699329134543,-0.219905414875502,-0.117916793746266,-0.170140381173852,-0.250358671887724,-0.182399281480222,-0.239979016256893,-0.25115631395084,-0.179885221817411
-0.18595561242507,-0.247887985546403,-0.213797780265167,-0.103430981595071,-0.163510893891351,-0.24973040445007,-0.151769362362355,-0.248612054684158,-0.243397358891267,-0.188251965983755
-0.126660359621386,-0.199512075426024,-0.157729960812675,-0.0635395839712479,-0.11605370851898,-0.191863995762627,-0.100542570792642,-0.198397109406874,-0.183946534091452,-0.150595544400714
-0.0381523017618289,-0.10594033821465,-0.0631307730101549,-0.00661199337156898,-0.0366983213828607,-0.0880816615448209,-0.038793914881183,-0.0995508420921307,-0.0849043166482452,-0.0738383356772123
0.0559364839295481,0.00455626366430051,0.0424905064482002,0.0506992338717502,0.0517107168722592,0.0310491952955993,0.0200669260509769,0.0181750707371206,0.0261395614371535,0.0184267271015267
0.127752545132768,0.0959654462586325,0.125061658342594,0.0891020796292993,0.120414612283937,0.12654480726167,0.0630689931761821,0.11622124996944,0.115109688214133,0.0943671553364166
0.155821775923601,0.139120492265542,0.157503261810007,0.0944020636998305,0.146301463935098,0.16683002096049,0.081883504470831,0.162827953315556,0.154423667631842,0.127022966159778
0.133954591944324,0.124294534338415,0.131397102396894,0.0639617604228578,0.121959534964305,0.141572881262941,0.0757950527247938,0.146648128012877,0.134391097673959,0.106266700145892
0.0743066112974641,0.0658495852185224,0.0612596371626223,0.00878446432173829,0.0594828566195359,0.0669612267503833,0.0520911699322762,0.0819618352753869,0.0677591948779085,0.043933421343937
0.00285573637352926,-0.00363414144517138,-0.020976081671419,-0.0500821710207803,-0.0140702361112347,-0.0205135208639614,0.0234941709767658,0.0026851155914582,-0.0150335059488337,-0.0306321526103829
-0.0510639871082761,-0.0475282265483043,-0.0792360507369309,-0.0895931156280009,-0.0678815356937583,-0.0794662329526122,0.00349198929214564,-0.0525084881443551,-0.0781920157790867,-0.0829806063280785
-0.0667476013112211,-0.0414340676333006,-0.0886206526275781,-0.0938749835849564,-0.0803953282508978,-0.0815351636493391,0.00136505965642034,-0.0573827519564231,-0.0952574219188812,-0.0884987913356287
-0.04035962654438,0.0158326648917783,-0.0458964151869722,-0.0605409219810234,-0.0483110098269104,-0.0237145942048503,0.0189039468113474,-0.00977429643540918,-0.0597096085690747,-0.0431184717613416
0.0142216521458866,0.101665761748104,0.0296163553967306,-0.0013707165254446,0.0125492072797212,0.0705744389241585,0.050127585282779,0.0677727567202132,0.0131792313531643,0.035124881336153
0.0722594778020314,0.179852204089806,0.105161010635085,0.0629143379004161,0.0748727311054304,0.162203348778401,0.0840342099995679,0.138734916626356,0.0939181021825398,0.114392728543574
0.109475050384768,0.216832992933091,0.149416604029599,0.11137769968227,0.112401396861303,0.213875229171607,0.109113703533196,0.169696513443068,0.152144620916455,0.163310239087355
0.112540315913746,0.196470583371387,0.146180995982642,0.131121084516145,0.111498013951112,0.206308444589453,0.117621962238794,0.145729146669047,0.169480152423185,0.164521986802891
0.0839401849749784,0.126483140006599,0.100550339142071,0.121406737852685,0.0763682062677752,0.145599530553625,0.107816237845829,0.076807340387146,0.146028609114941,0.121292623682363
0.0391573086718384,0.0337024836381631,0.0349189629115591,0.0920227928241465,0.0256604942456475,0.0585721687515978,0.0833702813836957,-0.00769539985308293,0.0978394804838669,0.0543199112648994
-0.0021300277820378,-0.0493021850555946,-0.0229442885161918,0.0570515587645602,-0.0176381085247416,-0.0212659354151751,0.050548539199345,-0.0736142527762385,0.0470939929574043,-0.00931299548366943
-0.0262844239416741,-0.0995821100674589,-0.0537061309388578,0.0273583546809262,-0.0378772805326181,-0.0700632587217588,0.0147527101100194,-0.098503039804105,0.0102459945673765,-0.0493877385179204
-0.03222416165363,-0.113645244526015,-0.0553247321240299,0.00561236779274266,-0.0341744128389124,-0.0841963658009059,-0.0217307933174399,-0.0819721099310092,-0.00982154918469613,-0.0614424579122894
-0.0310125246936697,-0.10710260745895,-0.0426822128596253,-0.0137514413664516,-0.0199797123720503,-0.0800173704527363,-0.0596568916381086,-0.044868112837537,-0.0237697827398714,-0.0570971029584915
-0.0388493270640811,-0.104568114194601,-0.0383855210231836,-0.0398030932155755,-0.0151258842743197,-0.0831998814513909,-0.100560428840147,-0.0178387962207211,-0.0481581946683096,-0.0560034504959068
-0.0671225398394907,-0.125080706786261,-0.0595318614695351,-0.0782424273863715,-0.0344643549602137,-0.113292002350941,-0.14362954377496,-0.0250361829962481,-0.0943339505124313,-0.0738088604757653
-0.114673901196823,-0.170505108198852,-0.107229580384574,-0.126103937577859,-0.0788858017202492,-0.171440212929798,-0.183549019459032,-0.0710721580976201,-0.15977711220999,-0.112451942885924
-0.16633541363246,-0.222821849883515,-0.164248255409838,-0.170966982043077,-0.133309662342486,-0.23759184960242,-0.210719196973104,-0.137673182971115,-0.226555663886522,-0.157805392797528
-0.198702786415702,-0.251795106840704,-0.202129602846111,-0.195335313508464,-0.172777681406974,-0.27874432615562,-0.214101609355519,-0.191706497702194,-0.26796004704651,-0.185906315588503
-0.190539111507756,-0.229377338682822,-0.194410278016254,-0.184244324542144,-0.173794575240938,-0.264324028618354,-0.185616882984507,-0.200702551765662,-0.26026958540031,-0.174663635423325
-0.132945524630432,-0.143954654673314,-0.129650492595281,-0.132529780422709,-0.125537493541871,-0.181323224004317,-0.124185326491475,-0.148457485671096,-0.194060801574132,-0.115244954079975
-0.0345235373268374,-0.00763367983244265,-0.0180733771350213,-0.04829689441837,-0.0356492725472135,-0.0419712111974984,-0.037546057246558,-0.043361070195716,-0.0796692774376677,-0.0175542163461182
0.0808736906292074,0.146862956085945,0.111285913849914,0.0490940706843374,0.0720361886195428,0.119645346370667,0.0590924849124429,0.0843203668835516,0.0557577808949237,0.0928214570592038
0.182777029838289,0.278250436146885,0.221565565169437,0.135680712316467,0.166697028660795,0.260383296561543,0.147173878154601,0.194754802967826,0.178221269726273,0.184681898880624
0.245271230222931,0.35222349231474,0.282186859603046,0.191287783034802,0.222410709692296,0.344389038879544,0.210138027775176,0.254676034090178,0.259293635236684,0.233538945680401
0.255889279780555,0.353679987197078,0.279882781709404,0.206095511219656,0.227469603001448,0.355766725122171,0.237980540809451,0.250097292640014,0.285554965334236,0.230577910153507
0.21869965484872,0.290663798713429,0.222158492136635,0.182825299548009,0.18733333517247,0.302409318720588,0.229428742088968,0.19031786406201,0.261274396783479,0.184495520815793
0.150791862983003,0.188978331120049,0.132289607983835,0.134032232516298,0.120476239544993,0.210060448989426,0.191166487564346,0.102105691304915,0.203831456849805,0.115923391852196
0.0742601734133392,0.080540965897306,0.0387166494696379,0.0761266766930581,0.0495628513818371,0.110041168154454,0.134719879881353,0.0173372233271261,0.134642989962565,0.0475487418969292
0.0074854696570365,-0.00905892135712022,-0.0361589900192373,0.0229642282545322,-0.00781520458997681,0.02651541003533,0.0724230344321155,-0.0400709255710267,0.0700791022270467,-0.00526368748030243
-0.0405894382775675,-0.0685327240684789,-0.0830040827616335,-0.0182889827427067,-0.0448309304427921,-0.0311982389599916,0.0140347314160062,-0.0623225423281509,0.0164019582595722,-0.0391717274782145
