"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.784138636148901,-0.83094642068957,-0.69758883057464,-0.791819667516211,-0.419897232770338,-0.820388372172212,-0.592143272395933,-0.813339727087795,-0.758171072325669,-0.793463606040769
-0.42496247371524,-0.461460795921149,-0.384106700440412,-0.431757949910087,-0.368039832115399,-0.477767622546024,-0.293872957352347,-0.412177281736459,-0.576040242698661,-0.603334720854597
-0.213850043418703,-0.229150896104346,-0.200014990545032,-0.245115058240772,-0.362995314694505,-0.248009721624696,-0.221075565896215,-0.204020575175252,-0.343130116971202,-0.314898063347705
-0.00263718728216027,0.00637340559987203,-0.000856199548905368,-0.0352126351371145,-0.241710753779171,0.0116998716922868,-0.132214208480253,-0.000726508090890782,-0.0225683980935309,0.0427573446386318
0.172429714267981,0.202317381622033,0.170400607053028,0.149400059643674,-0.0730362205548041,0.236831580327352,-0.0371834900415068,0.171383694921102,0.266917410427121,0.339267902881561
0.295722078828085,0.340975781086579,0.287891048447264,0.277697000460406,0.0907534560293058,0.387648581187837,0.0531785191506788,0.294455649627258,0.46264421120709,0.518899679310553
0.367157497323663,0.419921934276471,0.345908212645705,0.346668713514724,0.224088093366815,0.454736517583685,0.138462359381994,0.36506307219426,0.548605142044393,0.574669579689557
0.381960098533128,0.431371158760778,0.341063829017477,0.357500554308009,0.308005269033064,0.437244087668999,0.209472398482971,0.376911106526453,0.525642804433341,0.51658641948821
0.334478928853413,0.36984711651508,0.273772107075118,0.310728649637511,0.328388411121029,0.340824105069544,0.248799987657435,0.324357507508952,0.406040319440262,0.366025640787648
0.231280953292586,0.246433437213605,0.157806294320253,0.215631379379779,0.286818365424309,0.186260209924485,0.245484345477579,0.215303910430527,0.217672267517152,0.157270300931173
0.0984001847755283,0.0922637990253593,0.0227635127265721,0.0966802522462723,0.205779813406981,0.0123709784191317,0.20663826685915,0.0780346170760022,0.00578877310592736,-0.0595846348137222
-0.0327555849801028,-0.0571174873006027,-0.099068969479642,-0.0181900612731943,0.113368316781312,-0.140422650873345,0.147880689856063,-0.0533012373554055,-0.1829561069662,-0.235633320414688
-0.138827703825971,-0.175398322368213,-0.184870015926086,-0.109705709860667,0.0299526833089506,-0.245032668366914,0.0825118272931533,-0.153586112777219,-0.317035227480707,-0.342108883751825
-0.208920440809699,-0.251443998740467,-0.226212980521001,-0.170566981443875,-0.035920047692284,-0.29272964578588,0.0186364339236967,-0.212296810524569,-0.385092487027345,-0.374292948309627
-0.24365610996681,-0.288015467292624,-0.227545306215786,-0.202611591886341,-0.0853901816280849,-0.29071278780834,-0.0395079231110642,-0.232354152683268,-0.393113012901507,-0.346968292532314
-0.245605445933183,-0.288408305986522,-0.196085267251711,-0.20759500947078,-0.11918098799092,-0.250418572228992,-0.0846983087159102,-0.21977675249535,-0.35299909489416,-0.28107279606965
-0.213354507601797,-0.251569107173929,-0.136493265714941,-0.183835894247884,-0.13306777673998,-0.180387350791139,-0.105617964699456,-0.177657339943854,-0.27371051717807,-0.191606549897207
-0.148081837606312,-0.180534754898611,-0.0550309229057856,-0.131811780655304,-0.123850880525312,-0.0895626487362675,-0.0952212456414905,-0.110889266500089,-0.16383889833985,-0.088965698957892
-0.0563898478396918,-0.0833972796828273,0.0398563481442041,-0.0563996542624105,-0.091694789521537,0.0125390905283623,-0.0547405805585467,-0.0269637862423581,-0.033228888452496,0.0191908200998899
0.0511811403377961,0.0289095519743308,0.139117637399655,0.0340415707265814,-0.0395057097872601,0.117523874993355,0.00718315757905257,0.0659761077928595,0.107960029196859,0.128365742830727
0.162877045884228,0.145240741587808,0.234832946740817,0.130204560733931,0.0286000319805449,0.219450514978478,0.0782610776540648,0.161010468279155,0.250374551138176,0.23684892887629
0.26840918601376,0.257360770672313,0.321344184033234,0.224060933877669,0.108706723765631,0.314897262033176,0.14711314908499,0.253362247181205,0.385212272317585,0.343165620041391
0.356235022897556,0.356163819041578,0.390900774836176,0.305353854483513,0.192751472650958,0.396946560430101,0.202401620428267,0.335602550961108,0.499130305228839,0.439201236408515
0.40906907554565,0.424330749694235,0.428085525990734,0.357307178581487,0.262893517829292,0.448628354866136,0.229874538395623,0.39154603296302,0.569770521585793,0.504952201725713
0.406926068157824,0.438295661220342,0.412446788646969,0.360131079434245,0.294730221369999,0.446017908987051,0.215439202516104,0.39877448338633,0.570272525895614,0.512927170261377
0.3372779928345,0.379820740648191,0.329128787737776,0.301411701113207,0.268886429112006,0.370496472413827,0.153417558389729,0.33973746016601,0.481950184289391,0.441832355105843
0.202628313609374,0.246624733521733,0.178281516940243,0.18354590605305,0.180542213461102,0.219653591186699,0.0509852369568232,0.21158366304897,0.304672365470512,0.288107272937899
0.0190868424032138,0.0530907696584645,-0.0243567315390368,0.0215065904851569,0.039366158758882,0.00861960290075828,-0.0763324109521255,0.0271437942724045,0.0573606961309583,0.0670221429934409
-0.188618907822628,-0.174184537499167,-0.25153592434633,-0.162652371302588,-0.134608978224998,-0.233621249657902,-0.211040024231451,-0.188446672587675,-0.226477160535516,-0.190831039694289
-0.38885283429186,-0.398327334588628,-0.466769137309598,-0.341406449151248,-0.312277535196887,-0.466913880630951,-0.334473157236577,-0.399552374486466,-0.501930894957727,-0.442877612938977
-0.541122111458777,-0.572043163372782,-0.624843799547725,-0.479065044423248,-0.453420414900878,-0.640913915276615,-0.421822585995608,-0.560399831000374,-0.714087987196469,-0.636807624416991
-0.606976912115532,-0.650987992269323,-0.684570421662736,-0.540876854537213,-0.518125664576807,-0.709151739919766,-0.448153124449391,-0.628249746097059,-0.812464524184774,-0.72418556128287
-0.569409211638252,-0.615580785586685,-0.628894343891284,-0.511067418150783,-0.487396046467332,-0.65169640080718,-0.403052136940104,-0.584387190091714,-0.773780323762643,-0.683079712038176
-0.440767063763094,-0.480464509032959,-0.4732946484596,-0.400259272712496,-0.371889459217925,-0.484773569180548,-0.296230578169309,-0.443134303971719,-0.61183553176974,-0.528377442014522
-0.255351988484649,-0.284677070916705,-0.25750220609858,-0.238671602726809,-0.204848479738921,-0.252452678904823,-0.151421213501465,-0.243696984840429,-0.369367530563043,-0.303391921306796
-0.0506078898100767,-0.0689531905512575,-0.0253087922185003,-0.0591710974117658,-0.0229068302391168,-0.00506872050316004,0.00784038405405271,-0.0291627615906841,-0.0967904615687713,-0.0575144093703832
0.142290873378688,0.132632990748871,0.186241418705188,0.111216640004598,0.144386833022919,0.214742464346121,0.162880700812521,0.165023617993195,0.160711891838756,0.166653621362907
