"x"
4.83012520805904e-06
4.18086339143647e-06
2.51673086971604e-06
1.28371310594274e-06
5.25155405210099e-07
2.13201845241025e-07
3.64602794124135e-08
6.98287268590186e-09
8.11207218466186e-11
1.99754294077928e-12
1.90556881341435e-12
5.19312098528828e-13
4.65494315357197e-13
4.49407250762825e-14
3.72231260736553e-14
1.69879798982847e-17
8.48726618501679e-18
5.52173847041446e-18
5.01210949559184e-18
4.20814644447508e-18
3.81398461826981e-18
3.16770785936447e-18
2.72141591145877e-18
2.38137951619021e-18
2.11516600683493e-18
7.34533107685326e-19
7.26740309303118e-19
4.99243635753585e-19
4.18328019975525e-19
4.12938141939467e-19
3.72145371136131e-19
3.42292203852609e-19
3.34638326111025e-19
3.0362583577172e-19
2.25228666185186e-19
2.13110485671543e-19
1.91348805327462e-19
1.89293430237581e-19
1.71196805159482e-19
1.33998720610899e-19
1.2775348480443e-19
4.88404165117981e-20
2.15458430067058e-20
-1.63877473592942e-20
-2.42400851740968e-20
-5.80866314332883e-20
-9.1487912079187e-20
-9.42575110373519e-20
-1.02916507553882e-19
-1.33279971838604e-19
-1.53507852177606e-19
-2.71845288109242e-19
-3.35461886491148e-19
-3.40038836424688e-19
-3.43663990439811e-19
-3.52022852677077e-19
-3.6148196565669e-19
-3.95132908594653e-19
-4.09360040674769e-19
-4.26207644087849e-19
-4.31878709875082e-19
-4.65368378906089e-19
-4.77697460733632e-19
-5.25918346603948e-19
-5.29924506373233e-19
-5.37085233190914e-19
-5.72668518344527e-19
-5.85341087478015e-19
-6.13607206062091e-19
-6.44352891161664e-19
-7.13184737738306e-19
-7.15318469424213e-19
-8.43885883502897e-19
-8.59079874857861e-19
-9.31408523110606e-19
-1.51018295481555e-18
-2.40268692428663e-18
-2.47209787697798e-18
-2.71590057828194e-18
-4.09876978248671e-18
-4.55514493167042e-18
-4.66362647025048e-18
-5.58601462870481e-18
-7.43587277935947e-18
-8.61572710575063e-18
-1.47592248051867e-17
-3.50326518617872e-17
-8.15020710601569e-17
-3.70713843211753e-16
-6.43115175757943e-16
-1.70892298943697e-15
-1.83429126970433e-15
-4.30929253154639e-14
-3.27767616379513e-13
-7.43848502124398e-11
-8.96772237258161e-11
-6.36095784153212e-10
-7.60194826221163e-10
-2.60662283799906e-09
-3.48219042503859e-09
-1.14023325669441e-05
-0.000108148529927999
-0.000445567227581516
-0.00102475924559353
-0.00206284468506199
-0.00316076969655651
-0.00635498239880042
-0.00703257236094941
-0.00829407728131367
