"x"
-2.82750044048147
-2.83828231949829
-2.88006827642145
-2.94502114877574
-3.02258033541362
-3.09968022127143
-3.16187226051755
-3.19545569205834
-3.19049174490184
-3.14416337286493
-3.06327593556649
-2.96416365355394
-2.86878560443971
-2.79777386305674
-2.76349952222914
-2.76686669433058
-2.79960490114908
-2.85046129950542
-2.9113183868971
-2.9796451369759
-3.05648031755062
-3.14216999279317
-3.23315586327595
-3.3217780396836
-3.39871457314488
-3.45618332888023
-3.49015800881612
-3.50097292241671
-3.49267069452486
-3.47169374558532
-3.44528385260379
-3.41980225425186
-3.39933638893046
-3.38512122383643
-3.37606742216179
-3.37006535110549
-3.36522201608303
-3.36029023310654
-3.35423040781871
-3.34552848516841
-3.33201622345829
-3.31147210073277
-3.28267896651365
-3.24633026388612
-3.20529626525665
-3.1640875719856
-3.12769170364582
-3.10022571293846
-3.08396256424936
-3.07913685539384
-3.08452061706319
-3.09832369495497
-3.11884179145661
-3.14455283065989
-3.17381369580682
-3.20457051211542
-3.23438733813097
-3.26074863353314
-3.28131254293965
-3.29385009969182
-3.29600770492026
-3.28544503107245
-3.26084470737781
-3.22358093426138
-3.17893302649548
-3.13550120594017
-3.10240901607543
-3.08546018751821
-3.08445322621533
-3.09343237816484
-3.10394793198546
-3.10955552171551
-3.10902864657755
-3.10654484125132
-3.10889334972176
-3.12142785867139
-3.14506652503271
-3.17584395897718
-3.20693069806856
-3.231711097534
-3.24623583455997
-3.25010775285603
-3.24589408994291
-3.23774950260504
-3.22991486765237
-3.22547524638515
-3.22558453124591
-3.22933201086475
-3.23434035581111
-3.23792072391461
-3.23828123134714
-3.2351574702698
-3.22950646169506
-3.22249292043526
-3.21450009363105
-3.20487845359625
-3.19254781546307
-3.17686652631327
-3.15800408161885
-3.13657451595607
-3.11301017523519
-3.08739451949005
-3.06006842673417
-3.03272773582891
-3.00939321367816
-2.99664016933894
-3.0027519643152
-3.03592762346206
-3.10212581609474
