"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109"
-0.1434797113881,-0.132038885089023,-0.12119670111835,-0.110939733102544,-0.101253503336097,-0.0921228555471363,-0.0835322886162374,-0.0754662390520828,-0.0679093018602347,-0.0608463820998476,-0.0542627728450908,-0.048144159309994,-0.04247655332816,-0.0372461668917129,-0.0324392376723626,-0.0280418229642064,-0.0240395809073509,-0.0204175588441698,-0.017160008018807,-0.0142502415184623,-0.0116705485350528,-0.00940217306032084,-0.00742535954438055,-0.00571946247260932,-0.00426311188105927,-0.0030344230759603,-0.00201123660880296,-0.00117137400956608,-0.0004928957722694,4.56497215138013e-05,0.000464994749923436,0.000784943593918644,0.00102418922967438,0.00120015582849164,0.00132886629334084,0.00142483370176333,0.0015009758757021,0.00156855308661652,0.00163712980455623,0.00171456210053753,0.00180701256587983,0.0019189942748548,0.00205344436018263,0.00221182628042085,0.00239425801409674,0.00259966146079599,0.00282592653438381,0.00307008205778679,0.0033284648283375,0.00359687826364822,0.00387073291940562,0.00414516285751762,0.00441511421024993,0.00467540512975129,0.00492075937109284,0.00514581873651132,0.00534514221079749,0.00551320156923724,0.00564438431780926,0.00573301488099335,0.00577340392413297,0.00575993361888109,0.0056871836600755,0.0055500991332799,0.00534419719442426,0.00506580528113745,0.0047123195718018,0.0042824689755036,0.00377656737053346,0.00319673535007993,0.00254707254738108,0.00183376278289839,0.00106509680229279,0.000251401172242649,-0.000595133191476053,-0.00146072361063739,-0.00233036375266469,-0.00318827514276705,-0.00401842369383956,-0.00480507733981747,-0.00553337657453746,-0.00618988713649463,-0.00676310363313842,-0.00724387480912869,-0.00762572546257371,-0.00790505648038715,-0.00808121261665126,-0.00815641676739763,-0.0081355787409438,-0.00802599497958893,-0.00783696252777168,-0.00757933512609696,-0.0072650512785104,-0.00690666344706123,-0.00651689443905223,-0.00610824208130804,-0.0056926471055688,-0.00528123253619966,-0.00488411647313483,-0.00451029457284852,-0.00416758414748729,-0.00386261883355424,-0.00360088125096326,-0.00338676085557914,-0.00322362505321151,-0.00311389330287388,-0.00305910609038321,-0.00305998301881287,-0.00311646660221764
-0.132038885089023,-0.121586944131697,-0.111698448483915,-0.102358020439692,-0.0935493513624142,-0.0852555881875954,-0.0774596833230335,-0.070144695760827,-0.0632940328810394,-0.056891624873337,-0.0509220268760179,-0.0453704477038652,-0.0402227082029747,-0.0354651365542564,-0.0310844119114941,-0.0270673712358475,-0.0234007967138384,-0.0200712024092998,-0.0170646385923073,-0.0143665304446928,-0.0119615646705726,-0.00983363322684742,-0.0079658383718426,-0.00634055804952229,-0.00493956584705267,-0.0037441958914036,-0.0027355404564964,-0.00189466691565608,-0.00120284096256119,-0.000641744511441963,-0.000193679005071845,0.000158252430559695,0.000429987870759663,0.000636376109435702,0.00079107271532822,0.000906461528353164,0.000993600118901836,0.00106218782420653,0.00112055532370654,0.00117567509820213,0.00123319234667375,0.00129747588303667,0.00137168815213553,0.00145787281567622,0.00155705745494315,0.00166936795336595,0.00179415021468342,0.00193009419499063,0.002075354908278,0.00222766519305037,0.00238443563847518,0.00254283814267365,0.00269987103992782,0.00285240546822622,0.00299721449995387,0.00313098835367358,0.00325034056829829,0.00335181119124767,0.00343187367787548,0.00348695223160617,0.00351345569552822,0.00350783285541859,0.00346665220558372,0.00338670698656461,0.00326514379151545,0.00309961044588486,0.00288841639348151,0.00263069666638778,0.0023265688522412,0.00197727144506699,0.00158527168200906,0.00115433149348626,0.00068952155254276,0.000197175583741113,-0.000315219974787783,-0.00083920227258935,-0.00136557153443305,-0.00188468657307456,-0.00238680476999087,-0.00286245090061969,-0.00330279583297007,-0.00370002389993125,-0.00404766699686535,-0.00434088444560149,-0.00457667048919458,-0.00475397582623866,-0.00487373552327271,-0.00493880242205511,-0.00495379210801239,-0.00492485189939351,-0.00485937147930374,-0.00476565620164352,-0.00465258545829501,-0.00452927776011087,-0.00440478157293121,-0.00428780688339122,-0.00418650750189464,-0.00410831884189806,-0.00405985090845437,-0.00404683194378746,-0.00407409492700824,-0.00414559706238177,-0.00426446151891909,-0.00443303088393106,-0.00465292285981611,-0.00492508041682152,-0.00524981065583153,-0.0056268087949941,-0.00605516577175959
-0.121196701118348,-0.111698448483913,-0.102728837782738,-0.0942706891891049,-0.0863060122544537,-0.0788164038599174,-0.0717834117097959,-0.0651888512459082,-0.0590150653926776,-0.0532451188113156,-0.0478629212980446,-0.0428532784898596,-0.0382018719570023,-0.0338951748138804,-0.0299203128667031,-0.0262648847037122,-0.022916756692565,-0.0198638502912192,-0.0170939392006637,-0.0145944726096387,-0.0123524381718326,-0.0103542746393152,-0.0085858396156396,-0.00703243314919362,-0.00567887335992744,-0.00450961644491968,-0.00350891060376743,-0.00266097187495781,-0.00195016961447792,-0.00136121024342132,-0.000879309673396669,-0.000490347139294557,-0.000180995664805677,6.11732642530191e-05,0.000247611276538789,0.00038873994492767,0.000493920955494267,0.000571447260010531,0.000628552770585561,0.000671438282538623,0.000705311515580539,0.00073443933602378,0.000762210297742989,0.000791205595060499,0.000823276374184434,0.00085962514782609,0.000900888862715396,0.000947221047319077,0.00099837047400583,0.00105375394596792,0.00111252118192119,0.0011736103143802,0.0012357932105411,0.00129771061932719,0.00135789798042023,0.00141480352950196,0.00146680102565188,0.00151219994467246,0.00154925627077113,0.00157618704042537,0.00159119152927242,0.00159248143130107,0.0015783215879819,0.0015470818322141,0.00149729938324008,0.00142775003981246,0.00133752525011917,0.00122611106718084,0.0010934641006772,0.000940078915261181,0.000767040957903535,0.000576059072532505,0.000369472024371983,0.00015022424955284,-7.81927000845943e-05,-0.000311834817699716,-0.000546436023799958,-0.000777571319015745,-0.00100084694806588,-0.00121210898725932,-0.00140765921063169,-0.00158446513982895,-0.00174035017442091,-0.0018741499054793,-0.00198582228663463,-0.00207650225358151,-0.00214849543293361,-0.0022052103728137,-0.00225103373774091,-0.00229115756095039,-0.00233137139327006,-0.00237783460184137,-0.00243684490821379,-0.00251461847993924,-0.00261709467601232,-0.00274977523627546,-0.0029176037471354,-0.00312488709462616,-0.00337525678153291,-0.00367166480065019,-0.00401640646244018,-0.00441116128102256,-0.00485704271245238,-0.00535464809844697,-0.00590410141338111,-0.0065050831237068,-0.00715684342337278,-0.00785819710176885,-0.00860750016283396
-0.110939733102542,-0.10235802043969,-0.0942706891891044,-0.0866589073935111,-0.0795031525310198,-0.0727836188494225,-0.0664805920803763,-0.0605747795148502,-0.0550475848446793,-0.0498813192977149,-0.0450593433666243,-0.0405661367456092,-0.0363872977750355,-0.0325094775231384,-0.0289202573322755,-0.0256079819238776,-0.0225615626925813,-0.0197702673631297,-0.0172235125429099,-0.014910674792823,-0.0128209337020479,-0.0109431572662056,-0.00926583593488436,-0.00777706740575015,-0.00646459003265608,-0.00531585900176472,-0.00431815655648857,-0.00345872574358375,-0.00272491648926757,-0.00210433323119784,-0.00158497464298526,-0.00115535792440091,-0.00080462239138499,-0.000522609397945026,-0.000299917720617064,-0.000127935271806096,1.15070339146979e-06,9.43619641924584e-05,0.0001579527523914,0.0001974449514493,0.000217671649747669,0.000222826178343827,0.00021651412783672,0.000201806312089124,0.000181291098055453,0.000157124935678791,0.000131080285993094,0.000104590452915196,7.8791072860391e-05,5.45582069725385e-05,3.25431160163093e-05,1.32038823245011e-05,-3.1659166652914e-06,-1.6411273790918e-05,-2.64923661777526e-05,-3.34635587786975e-05,-3.74546693760334e-05,-3.86543871946871e-05,-3.7295738795811e-05,-3.36434736914541e-05,-2.79831985935026e-05,-2.06120285516459e-05,-1.18304552494836e-05,-1.93507140832336e-06,8.78824687540037e-06,2.00710909980684e-05,3.16695231007457e-05,4.33714950858919e-05,5.50045938194377e-05,6.64436702471004e-05,7.7617471849527e-05,8.85129105891161e-05,9.91751253016648e-05,0.000109701127356638,0.000120224659266018,0.000130890059459783,0.000141813505282822,0.000153031046370786,0.000164434314751893,0.000175696588209063,0.000186193779234764,0.000194926640779192,0.00020045170895848,0.000200828955915407,0.000193593605426526,0.000175758011363749,0.000143847023199814,9.39671336998889e-05,2.19063158995338e-05,-7.67417364825242e-05,-0.000206437811483838,-0.000371552250884839,-0.000576225716530398,-0.000824245661904925,-0.0011189466331545,-0.00146313984015492,-0.0018590743192825,-0.00230842884281752,-0.00281233087254944,-0.00337139658962841,-0.00398578453987159,-0.00465525478461521,-0.0053792256112445,-0.00615682072276636,-0.00698690122560352,-0.00786807847595401,-0.0087987057330967,-0.00977684842713812,-0.0108002345351947
-0.101253503336094,-0.0935493513624122,-0.0863060122544528,-0.0795031525310195,-0.0731198675523588,-0.0671350963831215,-0.0615280055768472,-0.0562783299841373,-0.0513666600291585,-0.046774666905373,-0.0424852597616174,-0.0384826720801131,-0.034752477929126,-0.0312815423941871,-0.0280579140022862,-0.0250706700805605,-0.0223097284648355,-0.0197656405563641,-0.0174293812429403,-0.0152921505698644,-0.0133452002943831,-0.0115796957288605,-0.00998661982550867,-0.00855672261318989,-0.00728051524039738,-0.00614830437765167,-0.00515025990285093,-0.00427650685732264,-0.00351723172462643,-0.00286279313376475,-0.00230382800165759,-0.00183134570613077,-0.0014368048771979,-0.00111216956151067,-0.00084994362697139,-0.000643184151024145,-0.000485496051637848,-0.000371011305087156,-0.000294356729903384,-0.000250614522590544,-0.000235279557984843,-0.000244216984869552,-0.000273622936161323,-0.000319990318034064,-0.000380080729270027,-0.000450902672783628,-0.000529695430232529,-0.000613917341539125,-0.000701236812815855,-0.000789524198968692,-0.000876842780110853,-0.000961437359852866,-0.00104171952196935,-0.00111624923327997,-0.00118371320300438,-0.00124290112188666,-0.00129268152668555,-0.00133197949304333,-0.00135975859287414,-0.00137500952286499,-0.00137674750538116,-0.00136401999638446,-0.00133592544841045,-0.00129164293626087,-0.00123047144483083,-0.00115187664168166,-0.00105554211611964,-0.000941421461755207,-0.00080978729586001,-0.000661273404968528,-0.000496906703269054,-0.000318126562796403,-0.000126790244380443,7.4835503544734e-05,0.000284095275916572,0.000497975730329819,0.000713142896563671,0.000925982548814891,0.00113264047923384,0.00132906043987187,0.00151101886789792,0.00167415703741224,0.00181401269458249,0.00192605423372419,0.00200572082315599,0.00204847146782581,0.00204984482326439,0.00200552982233925,0.00191144513052517,0.00176382345868939,0.00155929518363551,0.00129496483773425,0.000968473996119335,0.000578044939320404,0.000122501089751835,-0.000398737609707397,-0.000985683777466999,-0.00163783315713008,-0.00235423163381618,-0.00313355216704676,-0.00397417427468622,-0.00487425858912736,-0.00583180956637569,-0.00684472055132325,-0.00791079693546604,-0.0090277549141455,-0.0101931951883282,-0.0114045527086655,-0.0126590251044155
-0.0921228555471348,-0.0852555881875943,-0.0788164038599168,-0.0727836188494223,-0.0671350963831213,-0.0618486673698919,-0.0569025213250913,-0.052275555707631,-0.0479476731805484,-0.0439000182222452,-0.0401151470132908,-0.0365771275010486,-0.0332715698491048,-0.0301855909129622,-0.0273077197158738,-0.0246277538798694,-0.0221365793527707,-0.0198259673488809,-0.0176883630328078,-0.0157166800468329,-0.0139041135332151,-0.0122439819562187,-0.0107296050001212,-0.00935422139586878,-0.00811094703536552,-0.00699277049230018,-0.00599258036498874,-0.00510321690003006,-0.00431753926216896,-0.0036284996029061,-0.00302921567444143,-0.00251303499120768,-0.00207358526718444,-0.00170480784247132,-0.00140097285034517,-0.00115667678162276,-0.000966824726248481,-0.000826600803288469,-0.000731431063760556,-0.000676943442317465,-0.000658929159729434,-0.000673309389778735,-0.000716110082769377,-0.000783446687606772,-0.000871519254673238,-0.00097661715801614,-0.00109513156962197,-0.00122357295921096,-0.00135859036551868,-0.00149698904382649,-0.00163574335703668,-0.0017720024216789,-0.00190308698493902,-0.00202647719918735,-0.00213979225589729,-0.00224076410612691,-0.0023272085931073,-0.0023969981289857,-0.00244804046178217,-0.00247826803428921,-0.00248564191021679,-0.00246817325636283,-0.00242396399033091,-0.00235126653981127,-0.00224856085340807,-0.00211464501846736,-0.001948734251256,-0.0017505617956913,-0.00152047454245987,-0.00125951606544858,-0.000969490317170132,-0.000653000412839484,-0.000313458673979158,4.49337653952203e-05,0.000417237186758064,0.000797850537991214,0.00118061104364463,0.00155891023990436,0.00192581995688403,0.00227422199284335,0.00259693612352695,0.00288684246241687,0.00313699575228496,0.003340730617965,0.00349175787492748,0.00358425249123619,0.00361293369381262,0.00357313708164365,0.00346087766000207,0.00327290170925087,0.00300672462618361,0.00266065155358062,0.00223377788151303,0.00172596758521757,0.00113780877064101,0.000470547552072252,-0.00027399674480383,-0.00109353032036675,-0.00198539145021695,-0.00294665783095679,-0.00397424742016688,-0.00506500579404847,-0.00621577393097175,-0.00742343166497107,-0.0086849136981788,-0.00999719685956875,-0.0113572590975688,-0.0127620123627817,-0.0142082129685676
-0.0835322886162363,-0.0774596833230324,-0.0717834117097957,-0.0664805920803758,-0.0615280055768473,-0.0569025213250913,-0.052581492778375,-0.0485431136062815,-0.0447667227172183,-0.041233049851386,-0.0379243955832656,-0.0348247424265709,-0.0319197968922286,-0.0291969656230523,-0.0266452719000262,-0.0242552216544641,-0.0220186304054412,-0.0199284240812193,-0.0179784273390022,-0.0161631527042162,-0.0144776026294002,-0.0129170945329653,-0.0114771162091281,-0.0101532159524524,-0.00894092859630318,-0.0078357357062691,-0.00683305564674004,-0.00592825734185915,-0.00511669039609601,-0.00439372385906458,-0.00375478627304333,-0.00319540062685524,-0.0027112093085906,-0.00229798592791306,-0.00195163278265479,-0.00166816459524047,-0.00144368078028318,-0.00127432979057287,-0.00115626992504829,-0.00108563131154265,-0.00105848358730321,-0.00107081312657312,-0.0011185125859575,-0.00119738417136287,-0.0013031565186843,-0.00143151358212256,-0.00157813259674423,-0.00173872716810146,-0.00190909095461035,-0.00208513732028104,-0.00226293076962603,-0.00243870690383368,-0.00260887897701074,-0.00277003075808878,-0.0029188971587606,-0.00305233579245129,-0.00316729410365992,-0.00326077778632674,-0.00332982676135715,-0.00337150491983121,-0.00338290912780619,-0.00336120165925309,-0.0033036683636615,-0.00320780262657312,-0.00307141273109598,-0.0028927477921417,-0.00267063524047977,-0.00240462110058991,-0.00209510322582793,-0.00174344736837711,-0.00135207654355861,-0.000924525589405285,-0.00046545502339839,1.93789298322188e-05,0.00052319818788104,0.00103831751483326,0.00155629432156776,0.00206810569121065,0.00256434348192505,0.00303541801009298,0.00347176135196017,0.00386402254738691,0.00420324867460128,0.00448104757494917,0.00468972964544391,0.00482242736455586,0.00487319196840234,0.00483706697232947,0.00471013816846098,0.00448955952433919,0.00417355428011803,0.00376139067728442,0.0032533322636552,0.00265056362829069,0.00195509365566191,0.00116963980818631,0.000297498365454536,-0.00065759322486349,-0.00169159486285257,-0.00280029577002916,-0.00397943266156483,-0.00522478753804489,-0.00653225966555991,-0.00789790782169377,-0.00931796062158376,-0.010788794560284,-0.0123068811789008,-0.0138687063642615,-0.0154706661332281
-0.0754662390520819,-0.0701446957608267,-0.0651888512459075,-0.0605747795148502,-0.0562783299841371,-0.0522755557076307,-0.0485431136062811,-0.0450586251507989,-0.0418009871606171,-0.0387506241820707,-0.0358896762388171,-0.0332021185052568,-0.0306738124931958,-0.0282924914812292,-0.026047685948521,-0.0239305974846057,-0.0219339318300188,-0.0200517031862627,-0.018279022596938,-0.0166118829919074,-0.015046952427931,-0.0135813852555635,-0.0122126585657685,-0.0109384385441654,-0.00975647853528459,-0.00866454794038526,-0.00766038875800011,-0.00674169479415091,-0.00590610742456308,-0.0051512213238972,-0.00447459376550116,-0.00387375186623055,-0.00334619339124621,-0.00288937830183433,-0.00250070996607281,-0.00217750669120456,-0.00191696581469239,-0.00171612385977747,-0.00157181709973031,-0.00148064720075649,-0.00143895639334011,-0.00144281587662652,-0.00148802996549688,-0.0015701569687871,-0.0016845460998943,-0.00182638804891127,-0.00199077537209623,-0.00217276774718861,-0.00236745653518851,-0.00257002306577866,-0.00277578565146368,-0.00298023149917409,-0.00317903133130229,-0.00336803650184965,-0.00354326050886642,-0.00370084885071911,-0.00383704293770375,-0.00394814505726357,-0.004030492043364,-0.00408044521508825,-0.00409440328831739,-0.00406884336082346,-0.00400039282958002,-0.00388593238840011,-0.00372272729525143,-0.00350858114805159,-0.00324200373608631,-0.00292238240309195,-0.00255014499580082,-0.00212690204939325,-0.00165555647123159,-0.00114037062368311,-0.000586983268903456,-2.37211376508633e-06,0.000605238615623681,0.00122652238978946,0.00185123976677454,0.00246846356527924,0.0030668285685703,0.00363479370487212,0.00416090489486412,0.00463404789917683,0.00504368227665336,0.00538004965695745,0.00563435162214693,0.00579889432728898,0.00586719842048885,0.0058340738175987,0.00569565952273525,0.0054494291104718,0.00509416287190551,0.00462988812586418,0.00405778990244961,0.00338009513776213,0.00259993461997306,0.00172118808307549,0.00074831890808826,-0.000313794288707886,-0.00146002145240138,-0.0026851325504633,-0.00398392947306591,-0.00535135210825244,-0.00678255368323274,-0.00827294210837491,-0.00981818586916183,-0.0114141848517019,-0.013057008235236,-0.0147428031344229,-0.0164676789438696
-0.0679093018602336,-0.0632940328810386,-0.0590150653926775,-0.0550475848446789,-0.0513666600291582,-0.047947673180548,-0.0447667227172181,-0.0418009871606171,-0.0390290399586022,-0.036431106704079,-0.0339892585173987,-0.031687538046527,-0.0295120174876168,-0.0274507910618477,-0.0254939073027623,-0.0236332491074156,-0.021862371593692,-0.0201763092278047,-0.0185713643340737,-0.0170448889327259,-0.0155950709017669,-0.0142207338281742,-0.012921157764552,-0.0116959256453335,-0.0105447975660544,-0.00946761270847275,-0.00846421659323824,-0.00753440970514413,-0.00667791245476728,-0.00589434095106308,-0.0051831881492456,-0.00454380555248356,-0.00397538169660022,-0.00347691501945626,-0.00304718027554363,-0.00268468925111775,-0.00238764800889284,-0.00215391409164019,-0.00198095790800676,-0.00186583281352786,-0.00180515813618106,-0.00179511858839242,-0.00183148222676127,-0.00190963749360937,-0.00202464807134805,-0.00217132249819578,-0.00234429393345309,-0.00253810430681099,-0.00274728648621671,-0.00296643814605113,-0.00319028174030987,-0.00341370634303164,-0.0036317890018899,-0.00383979549360604,-0.00403316276086653,-0.00420746761455783,-0.00435838826494784,-0.00448166668410251,-0.00457308052449366,-0.00462843321055675,-0.00464356983888198,-0.004614424706224,-0.00453710374928188,-0.00440800211498076,-0.00422395373206153,-0.00398240641095313,-0.00368161296224044,-0.00332082638793576,-0.00290048562080015,-0.00242237775856739,-0.00188976336892131,-0.00130745322964371,-0.000681827704371122,-2.07936131061467e-05,0.000666322383899634,0.00136894059880517,0.0020754480636195,0.00277346066105156,0.00345011477907287,0.00409237447432742,0.00468734014691687,0.00522254578719052,0.00568623369995012,0.00606759791841075,0.00635698995733328,0.00654608284230389,0.00662799130609413,0.00659734759264112,0.0064503334877394,0.00618467010928668,0.00579956777544736,0.00529563905061506,0.00467477892575684,0.00394001703876361,0.00309534783688334,0.00214554553408573,0.00109597150272593,-4.76177576969588e-05,-0.00127925380805542,-0.00259292266054531,-0.00398270718307943,-0.00544289950376812,-0.00696807891714613,-0.00855315254258901,-0.0101933578473382,-0.0118842279983541,-0.0136215227343996,-0.0154011289558171,-0.017218936441783
-0.0608463820998471,-0.0568916248733367,-0.0532451188113152,-0.0498813192977147,-0.0467746669053729,-0.0439000182222451,-0.0412330498513858,-0.0387506241820703,-0.0364311067040788,-0.0342546263757274,-0.0322032727953638,-0.0302612265593385,-0.0284148220714069,-0.0266525450223392,-0.0249649695893525,-0.0233446429156382,-0.0217859264398652,-0.0202848050083774,-0.018838675324629,-0.0174461251407737,-0.0161067137135709,-0.014820762535062,-0.0135891633663313,-0.0124132083445233,-0.0112944446066232,-0.010234553675623,-0.00923525395280625,-0.00829822317783358,-0.00742503673109122,-0.00661711718837257,-0.0058756905838268,-0.00520174534799712,-0.00459599079215268,-0.00405881321393608,-0.00359022908776868,-0.00318983624315441,-0.00285676527851754,-0.00258963455825493,-0.00238651285936823,-0.00224489396476901,-0.00216168718390452,-0.00213322691854813,-0.00215530304831351,-0.00222321221388055,-0.00233182820220586,-0.00247568779315961,-0.00264908682389109,-0.00284618006124163,-0.00306107789955853,-0.00328793301956858,-0.00352101098215787,-0.00375474024304926,-0.0039837391425238,-0.00420281986825303,-0.00440697198242683,-0.00459133059448622,-0.00475113639375178,-0.00488169630021661,-0.00497835426000177,-0.00503648158194454,-0.00505149513901442,-0.00501890978338789,-0.00493442857269146,-0.00479407108016066,-0.00459433642926191,-0.00433239406229296,-0.00400629194897261,-0.00361516928129028,-0.00315945896200844,-0.00264106458601785,-0.00206349725377152,-0.00143195945043493,-0.000753366257680882,-3.62981017571696e-05,0.000709116257826427,0.00147138314168851,0.00223788604228255,0.00299517500126915,0.00372928923626035,0.00442609755995631,0.00507164097749231,0.00565246283685945,0.00615591379534001,0.00657042132568173,0.00688571617670935,0.00709301082587898,0.00718512730621296,0.00715657375583226,0.00700357062539894,0.00672402876148609,0.00631748267085882,0.00578498326524876,0.00512895535596421,0.00435302612834195,0.00346183174116785,0.00246080998939999,0.00135598754353577,0.000153770541606036,-0.0011392528125534,-0.00251648953591502,-0.00397149189223518,-0.00549807434890112,-0.00709039328763456,-0.00874298711436462,-0.0104507763107295,-0.0122090248250146,-0.0140132659070679,-0.015859196960862,-0.0177425491539523
