"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99"
-0.303675295180175,-2.02820199667025,-2.95074224976684,4.73528090501245,-1.93048110885513,-1.81987286400734,-3.99811260306046,2.86389459498297,-1.76528772316978,1.41844345128048,0.829200775004519,0.0285118108597302,-0.410293564810421,-0.371496263700976,0,-0.0403744947461676,0,0,0,0,0,0.325451924119917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299641083786861,0,0,0,0,0,-2.21285853636869,-0.221131602232014,0,0,0,0,0,0,-0.00178235702945602,0.294246749560772,-1.30053657664858,-1.87060515744012,1.42734875887022,1.11868727465442,-0.672352614717839,2.09729563400781,0.0494017304692162,-1.86525139867675,-0.198917347360617,-2.05795495189352
-0.256053009820462,-1.86429432257446,-2.50117880237348,2.90714009416766,-0.61676183525518,-0.289407351232733,0.159400129586956,-1.62466438955606,1.82736952637111,-1.90226885019274,-1.34026186412367,1.14978761532746,1.45215696989391,1.25211322547503,-0.126140374110645,0.148118646546538,-0.486870490027281,0.0927202416234064,0.396817954059756,-0.109907525549665,-0.221342613030632,-0.727663525233865,0.189291948824258,0.0870368002768,0.108660761122697,-0.449159246020241,0.131034028797851,-0.0845806167695922,0.366347738938008,-0.223356275620679,-0.0958390433413678,0.0554683355871465,-0.222216241852044,-0.153298163661667,0.0638016464763083,-0.283205687287941,0.0169041197993409,-0.0443624336990764,-0.0557118419480271,-0.183142909172988,0.0373122708426608,0.267710750532879,-0.211431989837223,0.170830134103761,0.507986978158987,0.0331044329355093,-0.112438249793812,-0.293430177534452,-0.0830256096345657,-0.0778361908243724,0.0361479065082392,0.209617539474066,0.456063583135411,0.0830503346926616,-0.43811545208183,-0.0398129576163162,0.193643267545657,0.115328727596105,0.0289194908250424,0.280924738366226,0.336199627585431,0.45329782069303,-0.135512108742088,-0.162143235739764,-0.198847158994143,0.257140874419976,0.129059914588081,-0.0502481285328977,0.471083354580923,0.0822441235975515,0.195991650584489,-0.12113949908112,-0.0202712335241309,-0.791482022125687,-0.179568174413544,0.211222746968082,-0.231065467745054,-0.327725847929355,0.00413374669715073,5.40465413563,0.111833942023144,0.207855526441958,0.475676318599439,-0.264417334723657,0.415190101246351,0.382193659393799,-0.152698717334828,-0.10278824067318,-0.221729829294667,4.08292320522426,2.10398253424207,-0.574628423565259,-0.133237620202456,-0.574022136340231,0.774092050500462,-0.176589273511135,-1.66248818510288,-0.348989594095145,-2.0430093199498
-0.208663428352409,-1.7007807616173,-2.09006409974086,1.41208326950066,0.282667014040945,0.646513386852584,2.17154757241138,-2.6301481453195,1.80432599892192,-1.17388849823677,-0.839068095495364,-4.18674239359402,-1.26406556815447,-0.560589347582492,0.354522192392799,-0.365915301346631,0.816272659316819,-0.262247781224872,-1.06891101718034,-0.121200216494921,0.703566951816653,-0.0841938423100211,-0.719708121675148,-0.254967932647379,-0.0920878408189956,0.554295670121938,-0.313309042876151,0.346586795755297,-1.00848776566879,0.522799853981516,0.596535154078457,-0.0793190738360076,0.424171911068485,0.500126079518598,0.0320723899964346,0.579590683226179,0.228094413888045,0.0161673403664568,0.133986652218604,0.62322680762438,-0.152737666718058,-0.396580585539739,0.697979877055828,-0.349760700976009,-1.28422187113271,0.0269504574845845,0.212058082916526,0.552921990160758,0.249175173929856,0.193900759268847,0.133449125068436,-0.932685297153738,-0.888629530176365,0.0938687505266644,1.19643741956863,0.248888317711681,-0.119410955701519,-0.427845550704817,-2.27498828236297e-05,-0.716725531941537,-0.793079595937941,-1.24197971924496,0.309687417133144,0.729787525864544,0.554603614290095,-0.51453705910881,-0.629469883021272,0.0372001901147677,-1.14833782343464,0.28625550751836,-0.912790362631493,0.600078279188384,0.329778861715769,0.561426211284695,0.376553729948718,-0.49017539451446,0.335178218249835,1.05974157293158,0.606394457730581,-0.917574803218108,0.669050414876093,-0.843329455808819,-0.85271482271882,1.00696811970601,-0.881919343283795,-0.26770440831999,1.16957874840176,0.197695569916608,-1.51774272095859,-3.2217192566233,1.79807649695328,-1.2362785880674,-0.747030736723135,-0.214591725177357,-0.182557432839207,-0.326118462178417,-1.43749993207354,-0.48176654736979,-2.02569001518392
-0.161512612608549,-1.53789688775509,-1.7149018336869,0.219497316488847,0.842608434121224,1.11391645116083,2.72320383724798,-1.84340932653619,0.489023498361923,0.185417072012254,0.476983591700431,4.59354310848619,-0.1005581507595,-1.25555174989944,-0.0984770555270371,0.723811021025776,1.36884032293061,0.227819305235309,-0.284068116054245,1.17030600418878,-0.82261192981959,0.476719509890291,0.790144193430546,0.181320795980479,-0.497311602203996,1.30374895989788,0.0621698279344635,-0.134282409739378,0.379391981706115,-0.0988899655325419,-0.739803149962157,-0.105679169635212,0.390720220527414,-0.624121564281127,-0.625816112164156,0.31924959039245,-0.695160146721024,0.396170802860704,0.195947714561122,-0.563940833099814,-0.503688418388878,-0.489585610454982,-0.475460382280149,0.152850620897778,0.268645833132308,-0.304256592638906,0.099526567694079,0.591035017263633,-0.149468644871645,0.133066830369885,-0.315512035172716,0.946379645073172,-0.189972954110519,-0.804565281550243,-0.410387316701429,-0.366913190700937,-0.46597183273038,0.385792103499763,-0.0943287494186178,-0.225761019258133,0.206527750638142,0.614455498362849,0.0888063671996764,-0.93434623245228,0.339310646602265,0.147497582148014,0.806561822842611,-0.0315651853099538,0.265013133157572,-1.35514172619235,1.36620540665139,-0.739172694536735,-1.21257189174372,-0.259770771342038,0.0251017928711509,0.31343508950622,0.508783580866942,-0.574890360558287,-1.24489169109237,-3.2818480698468,0.170907008202218,0.66870120824453,-0.766026405888323,-0.427600166284534,-0.80218213529307,-1.91989865407387,-2.329953604226,-0.0237107305749048,1.71240501250723,-0.41265401472121,0.120812739603973,-1.08870431460785,-0.894541488195177,0.215306897550188,-0.823899273787146,-0.407812168735625,-1.19673323425506,-0.597901996910583,-2.00604032308615
-0.114607226292439,-1.37590920273543,-1.37335574649071,-0.700744627412208,1.12946534041411,1.2270726909768,2.36266263670926,-0.421874250992554,-0.809635273521995,0.905507531136101,1.15179473777474,-1.83371335685467,-0.445488080997712,0.243379107818516,-0.549614414640136,-1.03947178252669,-2.47762247618635,-0.556736853012372,2.8235368072813,-0.955418563293052,0.380714514334353,1.04611872433154,-0.000768576087492704,0.0711695399064425,0.420032443864516,-1.40518164342677,0.490326338347781,-0.43151998300624,0.763735907721866,-0.00425293128139743,-0.824860834519798,0.151841074736699,-1.36320167930527,0.702809531750761,0.758704291270356,-0.860601692591388,0.418777927801154,-0.56192882707713,-0.605959911785564,-0.078907819545461,1.78293033274146,0.601974112745635,-0.501123480706695,-0.185052898051864,0.437823041701843,0.215189310128831,-0.238759221392945,-1.21874102263419,-0.0750259719544057,-0.392861889716274,0.0788267719815526,0.466206949539026,0.346494828490129,0.968321268244788,-0.0641400848406753,-0.0237995432289115,-0.575495071250435,0.185456357467662,-0.0447305857968114,1.76331232216721,0.151252168137126,0.476414887594651,-0.277059555198038,-0.0939694470187459,-1.65054156813211,-0.851012867649019,-0.190638036990298,0.682910733237422,0.651656873360096,0.311360492400255,-0.701687411238899,-0.16452116832408,1.71738303101251,0.30237424574878,-0.242782503251688,-0.147866032039858,-0.924216603326914,-1.36559437704648,-0.540860858961337,-1.67472929098017,-0.678270971277397,1.48726500143262,1.35560981657285,-2.14338133993332,2.52790939625547,1.88366878118674,0.162265891606061,0.211184048528353,0.383608526721838,0.124782268715579,-1.09871770101204,-0.541447366504471,-0.730004884115349,0.589506671468116,-1.19910900379223,-0.430559317084448,-0.946244846067185,-0.698041259734818,-1.98411200047142
-0.0679546564913684,-1.21511306661373,-1.0632459290313,-1.37814565141598,1.20205596048054,1.08792170429945,1.51523125560925,0.908949848858413,-1.54886465802634,1.28808067340437,1.06313937306758,1.33648284127794,0.70540469679483,0.619660778823751,-0.0556170161411484,1.05799242018802,-0.821010505573859,1.42680099308331,-1.57116274412427,-0.854527253079765,0.583625148936806,-1.0974455631297,-0.416782284831361,0.14619325061967,0.56447783644447,-0.867516493114756,-1.37738321591128,-0.317711607103738,-0.25174958902351,-0.624019163175511,1.37026673876678,-0.196545658416126,1.00592204428751,-0.773436551196072,0.253408865004704,-0.526146244062906,0.0904755189960846,-0.33244633493236,0.471573248403684,0.238076802006677,-0.0197619149413407,-0.0831128627935238,0.340769728066253,0.0432203747419692,1.42356323841953,0.0959541734772074,0.177327817789029,-0.596039045299837,0.225915179148666,-0.439350827471922,-0.938062384330209,-0.283519244467496,0.546193788022587,-1.12268449409202,-2.40030399112666,0.281937349006573,1.18379890617534,0.167879324036551,-0.111743232223786,-1.05122501080554,0.551316620100154,-0.106447799509983,-0.741917859019663,0.474002783347993,-0.00595626441881705,1.64925548311222,0.368635692285349,-0.917219020694891,0.157829164855481,2.12319626781371,-0.0834282139542223,0.0859313807122499,-0.840886989663176,0.304239641941049,0.399422593180331,-0.685819602833032,0.80480704710603,1.94570951392906,0.904210305657634,0.756750032104554,-1.85364684260856,-2.38662828909476,0.376128567027726,2.24051342859151,-0.105716269411135,1.06899088887915,2.77106608653918,-0.584329954167581,0.359718039164328,-0.306036756451788,-1.59850773318389,0.107677035052998,-0.388068812945364,0.835086085181302,-1.3549710620633,-0.403403357592573,-0.691684793767086,-0.782822604511376,-1.95996456159506
-0.0215631374932925,-1.05583041229906,-0.782544073578821,-1.84144493662245,1.11235456171052,0.785640613224995,0.497315814968078,1.76925485984435,-1.57517480336564,1.01685107270767,0.297746402048676,-0.958603234417703,-0.0624128590409038,-0.28117293959857,2.28003655279353,0.250062269348388,1.07720358601868,-0.976222504349261,-1.03441777511796,0.356213374320317,-0.582987166204024,-0.0485262648718617,0.382203623301208,-0.945188291669577,-0.405000891898038,-0.355019331941401,2.02959547416491,0.30069164127929,0.432080037072095,-0.187858898212118,0.51062913387601,0.107234657949971,-0.0947035786737237,0.168303035024872,-1.09648625077234,0.55598217212555,-0.316573419151381,0.580089229304382,-0.845562737639403,0.097857094620244,-2.72551901577208,0.902774116247518,0.700114489065594,0.580025168479435,-0.691481830151397,0.268527437946838,-0.614298251091611,0.958752159229377,-0.730190582670338,0.3469788662653,1.42677070201821,-0.475217816538412,0.81363027978412,1.80630448911874,1.80391607767342,-0.543405038050292,0.823471661139728,-0.892350076233041,0.507944151061725,0.231097023665073,-0.520409701940692,0.115491809792759,0.745038356856959,0.877606688676851,1.32832951626152,0.382327314464902,-0.399908416815131,-0.14027301758607,-0.196020800710107,-0.21633686744273,0.365469579046503,1.0521976497567,-0.0745386172413588,-0.690951332857591,-1.97474710366101,1.91581600301973,-1.47775845926368,-1.10845878789765,1.98646339894737,0.681354051092554,2.03249634854084,-0.389640600787006,0.610059000910882,-0.180258757544579,-1.89471948186414,0.533319866946174,-0.552956117971362,0.222925466380548,0.153864321347168,1.98406252008284,-1.29412478524725,0.660911469635753,0.0185188281776852,0.921525842871452,-1.33556530882938,-0.335428368682971,-0.438280594499947,-0.852878758852925,-1.93366453553334
0.0245581243611343,-0.898407254457796,-0.529367756021997,-2.11847672151919,0.906141511467259,0.396381341221834,-0.469238032800803,2.0330226194155,-1.04868355840021,0.275152324093261,0.0278049357207216,-0.655415136499373,1.58689229911764,1.43825920556661,-2.91490912845784,-1.53678322595512,0.505995220226783,-0.301745650784424,0.625658361422553,1.78968324622511,-1.43526966901483,0.145956555488285,-0.0744647753475792,1.63981116635992,0.209034937265449,1.69036396245217,-0.914357524377239,1.42151933717169,-2.01539794931523,0.721613592223418,-0.132966282719722,0.93419232326882,-0.375894604244865,0.0466057835120087,1.01502413031651,0.818819335287017,0.70567367130106,0.823413564043995,0.538863300250041,-0.86242945286005,0.538997133926665,0.239705513949189,-0.83225916569003,-0.596090621359387,-0.637459160106367,-0.104515083300251,0.218025557404332,-0.430638992978237,0.764269230730061,1.30554040153455,0.233777090023193,-0.59912140764752,-0.05613917412303,-0.35246848026348,1.09688765645749,1.00370929243412,0.344551975536476,-0.341740296507708,0.703962554239737,-0.779174154267523,1.07788831585821,-0.212106348353829,0.372086161853619,-1.17638931161388,-0.188158750817008,-0.468704779655476,-0.799074761230624,0.700905982325342,0.535982241124413,-2.48685754438049,0.51959802072458,-0.251076061319066,-0.0255481294486293,0.360437788879309,1.57101819196332,-0.900535154426992,0.884888053584556,0.631525289129616,0.224896401283641,1.55319071267814,-0.341357257449472,1.73796219731889,-0.32266439980194,0.64709819840317,-0.181301670097039,-1.69460765468552,-0.487299830477061,-0.0323789382187974,-2.39600179212368,0.00848022060366441,-0.506232003659993,1.00616038322049,0.400572184427042,0.85045509546936,-1.18196716088654,-0.235640941423729,-0.19082274730897,-0.908838472127165,-1.90528470295861
0.0703988262079283,-0.743211004800999,-0.301973832936868,-2.23603024935726,0.623552998679374,-0.0168012381889258,-1.2428077581429,1.75140414705173,-0.238536156667705,-0.377302834911245,-1.15050625634029,1.12423085365106,-0.840666642870766,0.226698647947162,1.17559280091599,-0.560400332856901,1.76164304999746,0.496908170302097,-0.0868908000707967,-0.906101835175405,1.20551318808753,0.152381444668736,-1.02723937876024,-2.0315312849077,-0.390657706207305,-0.715668897889537,0.341146763581132,-0.3694335693493,1.22202902956506,0.053879513447076,-0.619529783626092,-0.211915187100116,0.26608691289157,0.20705450115607,-0.0643822951413612,-0.541707709309229,-0.435290523583106,-0.989587540145937,0.967884252418336,1.04794189424964,0.786545359540888,-1.27761590904379,-0.216382592419507,0.886191686571718,-0.80304696842131,-0.643756765060122,-0.00178424940798862,1.09706488046707,-0.267656483770877,-1.16583635664449,0.463346506274305,-0.992216797358248,-1.23821649984084,-1.4188951519311,0.850652747137758,0.106747289762039,-1.39585769401408,0.85687626719765,-2.0797554746953,0.487179387186968,-1.04214398393373,0.420259381746718,0.505381466187331,0.184720123290453,0.739806338834556,-0.413995557571248,0.0261207128167403,-2.01131175601233,-1.53436214520402,1.01529407077418,-1.65407539308143,-0.448745008711283,0.676990176630481,0.557644431670244,1.81854572256003,-0.0598783242498465,-0.736552700527674,0.167752232870314,-2.38961879224788,1.98070476941623,-0.460201291261204,0.125852714654594,-1.52952046966614,-1.32623563007147,1.92677468222767,-1.18795375018887,-1.2935440224962,-0.230110006014603,-0.309915943240326,-0.770581948839358,0.325785116759079,1.10184035116439,0.693352694237235,0.646187812452278,-0.931968713511453,-0.11284967178941,0.0463483222517706,-0.951328103902599,-1.8749033210052
0.115947446125503,-0.590627607414812,-0.0987510484934638,-2.21971272364419,0.299525292935969,-0.403811078829743,-1.74791282895814,1.07975741244961,0.591233733513632,-1.00107869250892,-1.34112184775192,-1.0257628020145,-0.711467178831933,-0.360913380150088,-0.797769069072812,1.26069327546147,-0.48694633123642,-0.653267930833982,-0.161180993627304,-1.94870360966178,-0.113788720765615,-1.23460627325872,0.79244429754608,1.54892031129084,0.221917653099577,-0.123000735074699,-0.746228369471674,-1.14062195545569,1.06206013966838,-0.187947030317602,-0.843930391733968,-1.74455367120812,-0.279531016597819,0.0235469057425183,-0.941825761355495,0.0126673927422047,2.06677714265421,0.282890864050075,-0.0556724938628022,0.381315913492352,1.26112858537049,-0.95256774260397,1.20321521726965,-0.709370861933279,-0.428958330711464,0.0256975357688204,1.03620087031963,0.420323347681033,-0.209791392918386,0.161991584484841,-1.09863257932409,1.09269947350188,-0.396180376160997,0.883055714572842,-1.62052060608253,-0.223680833076576,-1.08305603207571,0.623536710887385,0.946084446438567,-1.00501270570118,-0.73338980564588,-0.659901246595478,-1.12550609991618,0.304915570304451,0.0140687558526423,-1.72778119536689,0.851552815752009,2.73133424645742,0.78500992462128,0.631727418161053,0.820608813374705,-0.23705275815113,-1.21443710741981,-1.11318576370172,-1.80572828935607,0.618069189762074,1.89172584687411,-1.43061954531804,-0.969688623897402,0.344942151418086,1.19282917858585,0.395989016128346,-1.02089356567401,1.37335764461622,-0.632772470186469,0.686414240913902,-0.729796734386503,1.036931153179,1.44185396838368,-0.699751341097406,0.964042875701974,0.960969159603822,0.856920108154683,0.34723268229462,-0.619828440137235,0.0244557241347476,0.269353665756245,-0.980973206015543,-1.84260334537935
